Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Marrakech,Dominique Ehrhard,N/A,N/A,N/A,N/A
Heroes of Might and Magic III: The Board Game,Kamil Białkowski,Jakub S. Olekszyk,N/A,N/A,N/A
Bullet★,Joshua Van Laningham,N/A,N/A,N/A,N/A
Imagine,藤田 真吾 (Shingo Fujita),Shotaro Nakashima,大木基至 (Motoyuki Ohki),Hiromi Oikawa,N/A
Gravwell: Escape from the 9th Dimension,Corey Young,N/A,N/A,N/A,N/A
Stronghold: 2nd edition,Ignacy Trzewiczek,N/A,N/A,N/A,N/A
Come Sail Away!,Daryl Chow,Saashi,N/A,N/A,N/A
Rune Age,Corey Konieczka,N/A,N/A,N/A,N/A
Happy Salmon,Ken Gruhl,Quentin Weir,N/A,N/A,N/A
Escape Tales: The Awakening,Jakub Caban,Matt Dembek,Bartosz Idzikowski,N/A,N/A
Rum & Bones: Second Tide,Michael Shinall,N/A,N/A,N/A,N/A
Age of Galaxy,Jeffrey CCH,N/A,N/A,N/A,N/A
CATAN: Starfarers,Klaus Teuber,N/A,N/A,N/A,N/A
Space Crusade,Stephen Baker,N/A,N/A,N/A,N/A
Harry Potter: Hogwarts Battle – Defence Against the Dark Arts,Kami Mandell,Andrew Wolf,N/A,N/A,N/A
Onirim,Shadi Torbey,N/A,N/A,N/A,N/A
Welcome to Everdell,James A. Wilson,Clarissa A. Wilson,N/A,N/A,N/A
Juicy Fruits,Christian Stöhr,N/A,N/A,N/A,N/A
Carolus Magnus,Leo Colovini,N/A,N/A,N/A,N/A
Mistborn: The Deckbuilding Game,John D. Clair,N/A,N/A,N/A,N/A
1817,Craig Bartell,Tim Flowers,N/A,N/A,N/A
DC Deck-Building Game: Heroes Unite,Erik V Larsen,N/A,N/A,N/A,N/A
Shogi,(Uncredited),N/A,N/A,N/A,N/A
BANG!,Emiliano Sciarra,N/A,N/A,N/A,N/A
Bandu,Klaus Zoch,N/A,N/A,N/A,N/A
The Night Cage,Christopher Ryan Chan,Chris McMahon,Rosswell Saunders,N/A,N/A
Tides of Time,Kristian Čurla,N/A,N/A,N/A,N/A
Tortuga 1667,Travis Hancock,N/A,N/A,N/A,N/A
Voyages,Matthew Dunstan,Rory Muldoon,N/A,N/A,N/A
Dragomino,Bruno Cathala,Marie Fort,Wilfried Fort,N/A,N/A
The Rose King,Dirk Henn,N/A,N/A,N/A,N/A
Century: Golem Edition – Eastern Mountains,Emerson Matsuuchi,N/A,N/A,N/A,N/A
Burgle Bros 2: The Casino Capers,Tim Fowers,Jeff Krause,N/A,N/A,N/A
Roma,Stefan Feld,N/A,N/A,N/A,N/A
Eight-Minute Empire,Ryan Laukat,N/A,N/A,N/A,N/A
Sankoré: The Pride of Mansa Musa,Mandela Fernandez-Grandon,Fabio Lopiano,N/A,N/A,N/A
Rummikub,Ephraim Hertzano,N/A,N/A,N/A,N/A
Robot Quest Arena,Robert Dougherty,CJ Moynihan,Paul Waite,N/A,N/A
Path of Light and Shadow,Travis R. Chance,Jonathan Gilmour-Long,Nick Little (I),N/A,N/A
Timeline: General Interest,Frédéric Henry,N/A,N/A,N/A,N/A
Amyitis,Cyril Demaegd,N/A,N/A,N/A,N/A
Aerion,Shadi Torbey,N/A,N/A,N/A,N/A
Salem 1692,Travis Hancock,N/A,N/A,N/A,N/A
Nokosu Dice,Yusuke Matsumoto,N/A,N/A,N/A,N/A
Butterfly Garden,Reiner Knizia,N/A,N/A,N/A,N/A
Hit Z Road,Martin Wallace,N/A,N/A,N/A,N/A
Kodama: The Tree Spirits,Daniel Solis,N/A,N/A,N/A,N/A
Dog Park,Lottie Hazell,Jack Hazell,N/A,N/A,N/A
Campy Creatures,Mattox Shuler,N/A,N/A,N/A,N/A
CoraQuest,Dan Hughes,Cora Hughes,N/A,N/A,N/A
Pharaon,Henri Pym,Sylas,N/A,N/A,N/A
Explorers of Navoria,Meng Chunlin,N/A,N/A,N/A,N/A
Skulk Hollow,Eduardo Baraf,Seth Johnson,Keith Matejka,N/A,N/A
Ironwood,Maël Brunet,Julien Chaput,N/A,N/A,N/A
Le Havre: The Inland Port,Uwe Rosenberg,N/A,N/A,N/A,N/A
Bot Factory,Vital Lacerda,João Quintela Martins,N/A,N/A,N/A
The Great Dalmuti,Richard Garfield,N/A,N/A,N/A,N/A
Sagani,Uwe Rosenberg,N/A,N/A,N/A,N/A
Valley of the Kings: Afterlife,Tom Cleaver,N/A,N/A,N/A,N/A
Blokus 3D,Stefan Kögl,N/A,N/A,N/A,N/A
Glasgow,Mandela Fernandez-Grandon,N/A,N/A,N/A,N/A
Dale of Merchants Collection,Sami Laakso,N/A,N/A,N/A,N/A
Rune Stones,Rüdiger Dorn,N/A,N/A,N/A,N/A
스플렌더: Pokémon (Splendor: Pokémon),Marc André,N/A,N/A,N/A,N/A
DOOM: The Board Game,Jonathan Ying,N/A,N/A,N/A,N/A
Meuterer,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
Kashgar: Merchants of the Silk Road,Gerhard Hecht,N/A,N/A,N/A,N/A
Magic Realm,Richard Hamblen,Richard Hamblen,Richard Hamblen,Richard Hamblen,Richard Hamblen
