Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Shadowrift,Jeremy Anderson,N/A,N/A,N/A,N/A
Tidal Blades 2: Rise of the Unfolders,Tim Eisner,Ben Eisner,N/A,N/A,N/A
Hoplomachus: Remastered,Adam Carlson,Josh J. Carlson,Logan Giannini,N/A,N/A
Werewolf,Dimitry Davidoff,N/A,N/A,N/A,N/A
Samarkand: Routes to Riches,John Bohrer,N/A,N/A,N/A,N/A
Monza,Jürgen P. Grunau,N/A,N/A,N/A,N/A
King of the Dice,Nils Nilsson,N/A,N/A,N/A,N/A
The King's Guild,Matthew Austin,N/A,N/A,N/A,N/A
Atlantic Star,Dirk Henn,N/A,N/A,N/A,N/A
Piece o' Cake,Jeffrey D. Allers,N/A,N/A,N/A,N/A
Suspects: Claire Harper Takes the Stage,Sebastien Duverger Nedellec,Paul Halter,Guillaume Montiage,N/A,N/A
Star Wars Customizable Card Game,Richard Borg,Tom Braunlich,Jerry Darcy,Chuck Kallenbach,Roland L. Tesh
EXIT: The Game – The Enchanted Forest,Inka Brand,Markus Brand,N/A,N/A,N/A
"Crusade and Revolution: The Spanish Civil War, 1936-1939",David Gómez Relloso,N/A,N/A,N/A,N/A
"Run, Fight, or Die!",Richard Launius,N/A,N/A,N/A,N/A
Pick Picknic,Stefan Dorra,N/A,N/A,N/A,N/A
Ticket to Ride: San Francisco,Alan R. Moon,N/A,N/A,N/A,N/A
Word on the Street,Jack Degnan,N/A,N/A,N/A,N/A
Super Dungeon Explore,Chris Birkenhagen,John Cadice,Deke Stella,N/A,N/A
The Ravens of Thri Sahashri,Kuro,N/A,N/A,N/A,N/A
Oasis,Alan R. Moon,Aaron Weissblum,N/A,N/A,N/A
Tiny Epic Mechs,Scott Almes,N/A,N/A,N/A,N/A
The Light in the Mist,Jack Fallows,Rita Orlov,N/A,N/A,N/A
Space Explorers,Yuri Zhuravljov,N/A,N/A,N/A,N/A
Red November,Bruno Faidutti,Jef Gontier,N/A,N/A,N/A
Sub Terra II: Inferno's Edge,Tim Pinder,N/A,N/A,N/A,N/A
Arena: The Contest,Alexandre Aboud,Danilo de Alcantara,Clayton Machado,N/A,N/A
Village Attacks,Adam J Smith,N/A,N/A,N/A,N/A
Ticket to Ride: Amsterdam,Alan R. Moon,N/A,N/A,N/A,N/A
Monopoly Deal Card Game,Katharine Chapman,N/A,N/A,N/A,N/A
Secret Identity,Johan Benvenuto,Alexandre Droit,Kévin Jost,Bertrand Roux,N/A
Mythotopia,Martin Wallace,N/A,N/A,N/A,N/A
Caesar & Cleopatra,Wolfgang Lüdtke,N/A,N/A,N/A,N/A
