Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Chachapoya,5.63,7.22,210,N/A,2019,1.81,2,4,30,45,9,N/A,N/A
Star Trek Customizable Card Game (Second Edition),5.63,6.73,249,N/A,2002,3.20,2,2,45,45,N/A,Customizable,N/A
Intruder,5.63,6.71,270,N/A,1980,1.89,1,3,30,60,10,Thematic,Wargames
Curators,5.629,6.93,241,N/A,2021,2.40,1,4,45,75,14,N/A,N/A
Deathwatch: Overkill,5.629,7.05,232,282.08,2016,2.50,2,2,60,60,N/A,Wargames,N/A
1832: The South,5.629,7.82,116,N/A,2006,3.75,2,7,270,270,14,N/A,N/A
Anno Domini: Natur,5.629,6.72,238,N/A,1998,1.18,2,8,30,30,10,Party,N/A
Renegade Legion: Interceptor,5.629,6.91,241,N/A,1987,3.20,2,4,120,120,12,Wargames,N/A
The Best of Chronology,5.629,6.7,245,N/A,1997,1.21,2,8,30,30,8,Party,N/A
Sherlock: ¿Quién es Vincent Leblanc?,5.629,6.81,221,N/A,2019,1.25,1,8,60,60,10,N/A,N/A
Glory III,5.629,6.82,231,N/A,2007,2.76,1,2,240,240,12,Wargames,N/A
Yamslam,5.629,6.26,456,12.18,2008,1.20,2,4,15,15,8,Family,N/A
Urbanization,5.629,6.19,489,N/A,2012,2.88,2,4,75,75,12,Strategy,N/A
Breakthrough: Cambrai,5.629,6.94,216,N/A,2011,2.67,2,2,180,180,N/A,Wargames,N/A
Offshore,5.629,6.83,243,N/A,2019,2.36,3,5,60,60,10,N/A,N/A
Ventura,5.629,6.31,503,39.96,2011,3.02,2,4,90,90,13,Strategy,N/A
Marne 1918: Friedensturm,5.629,7.98,129,N/A,2006,3.23,2,2,210,1200,14,Wargames,N/A
Ice Team,5.629,6.64,283,N/A,2019,1.50,2,2,20,20,8,N/A,N/A
Wongar,5.629,6.29,424,N/A,2000,2.98,3,5,90,90,12,Strategy,N/A
Plunder,5.629,6.13,575,N/A,2004,2.19,2,4,45,45,8,Thematic,N/A
Zombiaki II: Attack on Moscow,5.629,6.13,654,N/A,2010,1.56,2,2,30,30,8,Thematic,N/A
Dawn of the Zeds,5.629,7.33,159,N/A,2011,2.64,1,1,45,45,13,Thematic,Wargames
Manoeuvre: Distant Lands,5.629,7.87,114,23.99,2017,2.00,2,2,60,60,10,Wargames,N/A
Rapa Nui,5.629,6.89,235,N/A,2020,2.17,2,4,45,45,10,N/A,N/A
"1815, Scum of the Earth: The Battle of Waterloo Card Game",5.629,7.47,152,N/A,2022,2.38,1,2,30,60,14,Wargames,N/A
Napoleon Returns 1815,5.629,7.5,146,N/A,2020,2.00,2,3,90,120,14,Wargames,N/A
CULTivate,5.629,7.03,273,N/A,2021,1.50,2,5,20,50,14,N/A,N/A
This Hallowed Ground,5.629,7.96,130,N/A,1998,4.14,2,6,360,360,14,Wargames,N/A
Unknown,5.629,7.55,197,N/A,2016,3.12,1,6,45,45,14,Strategy,Thematic
Gargon,5.629,6.0,795,N/A,2001,1.75,3,5,45,45,10,Family,N/A
The King's Armory,5.629,6.87,287,N/A,2015,3.14,1,7,30,240,13,Strategy,N/A
Element: Silver,5.629,7.61,148,N/A,2019,2.20,2,4,30,60,14,Abstract,N/A
Par Odin,5.628,6.95,217,N/A,2018,2.71,1,1,5,30,8,N/A,N/A
Hunted: Mining Colony 415,5.628,6.94,208,N/A,2021,1.89,1,2,15,25,14,N/A,N/A
Pocket Detective №2,5.628,6.76,239,N/A,2020,1.33,1,6,45,60,10,N/A,N/A
Kamisado Max,5.628,7.39,149,N/A,2014,1.67,2,2,20,20,10,Abstract,N/A
Mint Tin Mini Apocalypse,5.628,7.01,329,N/A,2015,1.08,2,2,5,10,10,N/A,N/A
The Masters' Trials: Wrath of Magmaroth,5.628,6.58,273,44.44,2017,2.80,1,4,60,90,14,N/A,N/A
Maelstrom,5.628,6.58,290,N/A,2001,2.57,2,4,60,60,12,Customizable,N/A
Dungeon Crusade: Book I – Genesis of Evil,5.628,7.98,167,N/A,2020,3.00,1,12,180,600,14,N/A,N/A
Neotopia,5.628,7.23,186,50.95,2023,1.88,2,4,30,60,8,N/A,N/A
Planetoid,5.628,7.03,196,N/A,2019,2.00,1,4,25,40,6,N/A,N/A
Ghost Chase,5.628,6.26,439,25.99,2001,1.67,2,5,60,60,8,Children's,Family
Chess960,5.628,7.62,152,N/A,1996,3.21,2,2,10,180,10,Abstract,N/A
Rollecate,5.628,6.31,542,N/A,2019,1.54,1,4,10,15,8,Family,N/A
Unlock!: Escape Adventures – In Pursuit of Cabrakan,5.628,6.65,239,N/A,2018,2.20,1,6,30,30,10,N/A,N/A
Kult,5.628,6.85,232,N/A,1995,2.52,2,99,45,45,14,Customizable,N/A
Roads to Stalingrad: Campaign Commander Series,5.628,7.68,140,N/A,2009,2.46,2,2,180,180,N/A,Wargames,N/A
Emerge,5.628,6.92,215,49.95,2023,2.00,2,4,75,75,14,N/A,N/A
HorrorClix,5.628,6.48,403,N/A,2006,2.31,2,2,60,60,12,Customizable,N/A
Chocolatl,5.628,6.38,340,133.91,2010,2.05,3,5,45,45,8,Family,N/A
Orléans Stories,5.628,6.28,427,N/A,2019,3.82,2,4,60,180,12,N/A,N/A
"Chandragupta: Great Battles of the Mauryan Empire – India, 319-261 BC",5.628,7.66,132,N/A,2008,3.78,2,2,240,240,12,Wargames,N/A
Clash for a Continent:  Battles of the American Revolution and French & Indian War,5.628,7.19,171,N/A,2005,2.10,2,4,30,30,12,Wargames,N/A
"Picket Duty: Kamikaze Attacks against U.S. Destroyers – Okinawa, 1945",5.628,7.16,202,N/A,2013,2.81,1,1,60,480,N/A,Wargames,N/A
Masters of the Universe: Battleground,5.628,8.5,149,N/A,2022,2.83,2,2,60,120,14,N/A,N/A
1969,5.628,6.29,427,N/A,2012,2.32,2,5,90,90,10,Strategy,N/A
Typo,5.628,6.19,461,N/A,2004,1.40,2,6,30,30,8,Family,N/A
Solar City,5.628,6.66,278,N/A,2020,2.57,1,4,30,60,10,N/A,N/A
Vengeance: Roll & Fight – Episode 2,5.628,7.43,148,49.99,2022,2.00,1,4,30,30,14,N/A,N/A
Kigi,5.628,6.27,415,N/A,2014,1.24,2,5,20,20,10,N/A,N/A
Nostra City,5.628,6.31,393,89.50,2009,2.52,3,5,60,60,12,Thematic,N/A
Jockey,5.627,6.39,354,N/A,1973,1.50,2,6,45,45,12,Family,Strategy
Western Front Tank Leader,5.627,6.85,225,N/A,1987,3.10,2,2,240,240,12,Wargames,N/A
Combo Color,5.627,6.4,383,N/A,2019,1.14,2,4,20,20,6,Family,N/A
Tonkin: The First Indochina War (Second Edition),5.627,7.81,154,N/A,2012,3.32,2,2,240,1800,N/A,Wargames,N/A
Cyrano,5.627,6.75,235,N/A,2010,1.35,4,9,45,45,8,Party,N/A
Retro Loonacy,5.627,6.56,318,N/A,2015,1.00,2,5,5,10,8,N/A,N/A
Brides & Bribes,5.627,6.96,221,31.99,2017,3.20,2,5,60,90,12,N/A,N/A
Centauri Saga,5.627,6.54,333,N/A,2016,2.94,1,4,60,90,12,Strategy,N/A
Mint Cooperative,5.627,6.04,672,14.99,2020,1.76,1,4,15,30,14,Family,Strategy
Yomi: Round 1,5.627,7.12,174,44.99,2014,2.71,1,4,15,30,8,N/A,N/A
Joan of Arc,5.627,6.26,464,N/A,1998,2.54,3,6,180,180,12,Strategy,Wargames
Shahrazad,5.627,6.18,467,11.10,2015,1.22,1,2,10,10,8,Family,N/A
Winterborne,5.627,6.98,204,N/A,2019,3.00,1,4,45,90,12,N/A,N/A
Rummikub Twist,5.627,7.34,168,N/A,2016,2.13,2,4,20,45,8,N/A,N/A
Easter Island,5.627,6.33,385,N/A,2006,2.31,2,2,20,20,8,Abstract,N/A
Noxford,5.627,6.14,534,N/A,2016,1.77,2,4,20,40,8,N/A,N/A
Res Publica,5.627,5.92,1002,19.95,1991,1.71,3,5,30,60,10,Strategy,N/A
Reigns: The Council,5.627,6.93,209,N/A,2020,1.83,3,6,20,40,8,N/A,N/A
Spexxx,5.627,6.33,424,N/A,2013,1.63,2,4,30,60,8,Family,N/A
Fractal: Beyond the Void,5.627,8.22,132,N/A,2023,3.39,1,4,60,180,13,Strategy,Wargames
Baobab,5.627,6.17,506,N/A,2012,1.16,2,4,20,20,6,Family,N/A
Mount Everest,5.627,6.35,391,N/A,2013,2.69,2,5,90,90,10,Strategy,N/A
Durak,5.627,6.38,406,N/A,N/A,1.50,2,6,15,15,N/A,Family,Party
Talisman: Kingdom Hearts,5.627,6.59,378,82.36,2019,2.63,2,6,60,90,11,N/A,N/A
For Crown & Kingdom,5.627,6.7,237,20.99,2016,2.00,2,4,45,45,14,Abstract,Strategy
Battle for Armageddon,5.627,6.57,305,N/A,1992,2.42,2,2,120,120,14,Thematic,Wargames
Angel Fury,5.627,7.86,156,94.38,2022,3.00,1,4,60,120,14,Strategy,N/A
Hounded,5.627,6.62,288,19.95,2016,1.67,2,2,15,25,13,N/A,N/A
Lost Patrol,5.627,6.47,361,N/A,2000,1.61,2,4,20,30,8,Thematic,N/A
Axis & Allies Air Force Miniatures: Angels 20,5.626,7.14,206,N/A,2012,2.31,2,6,30,30,12,Customizable,Wargames
True Colors,5.626,6.11,579,27.77,1989,1.15,3,6,30,30,18,Party,N/A
Avignon: A Clash of Popes,5.626,6.16,514,N/A,2016,1.40,2,2,10,20,8,N/A,N/A
Cupcake Academy,5.626,6.82,221,N/A,2020,1.25,2,4,10,10,8,Family,N/A
Hunt A Killer: Death at the Dive Bar,5.626,6.81,242,29.99,2020,2.00,1,6,30,180,14,N/A,N/A
Unlock!: Heroic Adventures – Sherlock Holmes: Der scharlachrote Faden,5.626,7.31,146,N/A,2018,1.80,1,6,60,60,10,N/A,N/A
Solar 175,5.626,7.68,138,N/A,2023,3.00,1,4,40,120,14,N/A,N/A
LIE,5.626,6.22,457,N/A,2015,1.42,2,6,20,20,12,N/A,N/A
Pathogenesis,5.626,6.95,231,N/A,2017,2.88,1,4,30,60,14,N/A,N/A
Travelin',5.626,6.82,271,N/A,2017,1.38,2,5,20,50,14,N/A,N/A
"Exceed: Red Horizon – Kaden, Eva, Miska, and Lily",5.626,7.71,131,N/A,2016,2.33,2,2,10,20,10,N/A,N/A
Soccero (Second Edition),5.626,7.17,189,N/A,2012,1.73,2,2,45,45,11,Family,Thematic
Deadly Doodles,5.626,6.52,301,N/A,2019,1.60,1,4,20,30,8,N/A,N/A
Milito,5.626,6.74,237,N/A,2019,2.25,2,2,30,45,14,Wargames,N/A
KOI,5.626,6.38,390,N/A,2018,2.00,1,4,40,60,10,N/A,N/A
Munchkin Panic,5.626,6.04,827,N/A,2014,2.05,1,6,45,60,8,Family,N/A
Take a Seat,5.626,7.04,189,N/A,2022,2.00,1,6,20,30,8,N/A,N/A
Freak Shop,5.626,6.55,291,N/A,2016,1.31,2,5,15,30,8,N/A,N/A
Tricks and the Phantom,5.626,6.53,278,N/A,2017,1.25,2,4,10,20,10,N/A,N/A
Anima Tactics,5.626,7.34,171,68.69,2006,2.64,2,2,60,60,12,Wargames,N/A
Explorers of the Woodlands,5.626,7.06,252,34.99,2023,2.33,1,4,45,60,10,N/A,N/A
Cartoon Network Crossover Crisis Deck-Building Game,5.626,6.7,287,18.99,2016,1.75,2,5,30,45,12,N/A,N/A
Karvi,5.626,7.57,134,N/A,2023,3.27,2,4,120,180,12,N/A,N/A
Monad,5.626,6.23,458,N/A,1969,2.03,2,4,45,60,10,Abstract,Strategy
Dice Conquest,5.626,6.96,216,19.27,2022,1.33,1,4,30,30,10,N/A,N/A
Dark Venture,5.626,7.06,220,N/A,2019,2.64,1,4,60,90,12,N/A,N/A
Aventura Z: Vol 2 Heroes,5.626,7.3,173,N/A,2022,2.00,1,2,20,40,14,N/A,N/A
Karesansui,5.626,6.43,321,N/A,2013,2.16,3,6,45,60,10,Abstract,Family
Unlock!: Timeless Adventures – Verloren im Zeitstrudel!,5.626,7.98,102,N/A,2019,0.00,1,6,45,60,N/A,N/A,N/A
Storytailors,5.626,6.78,230,N/A,2020,1.20,2,6,20,30,5,Children's,N/A
Wherewolf,5.626,7.42,165,N/A,2009,2.06,6,33,60,60,15,Party,N/A
Radetzky: Milano 1848,5.626,7.2,178,N/A,2018,2.40,1,5,30,90,8,Strategy,Wargames
Fire and Ice,5.626,6.75,227,N/A,2002,3.06,1,2,30,30,12,Abstract,N/A
Florence,5.626,7.05,187,N/A,2022,3.14,1,5,40,80,14,Strategy,N/A
Grifters: Nexus,5.626,6.87,202,N/A,2018,2.00,2,4,30,30,14,N/A,N/A
"The Last Success: Quadrigame of the War Against Austria, April - July 1809",5.626,7.72,132,N/A,2011,3.12,2,2,180,720,N/A,Wargames,N/A
Red Badge of Courage,5.626,7.45,145,N/A,2001,3.84,2,6,360,360,12,Wargames,N/A
Architectura,5.625,6.06,715,N/A,2018,1.79,2,4,30,45,8,N/A,N/A
111 Ants,5.625,6.63,272,N/A,2017,1.11,2,5,20,20,8,N/A,N/A
Texas & Pacific,5.625,7.0,188,N/A,2010,2.76,2,6,60,60,N/A,Strategy,N/A
Almost Innocent,5.625,7.58,148,N/A,2023,2.00,2,5,30,45,12,N/A,N/A
2 Minutes to Midnight,5.625,7.79,135,N/A,2022,4.16,1,2,60,420,14,Strategy,Wargames
Monster Match,5.625,6.55,295,N/A,2018,1.14,2,6,10,10,6,N/A,N/A
Spookies,5.625,6.18,480,N/A,2015,1.24,2,5,30,30,8,Family,N/A
Necromolds: Monster Battles,5.625,8.16,132,N/A,2021,1.80,2,4,30,45,9,N/A,N/A
Expedition: The Roleplaying Card Game,5.625,6.46,443,N/A,2016,1.33,1,6,15,90,8,Thematic,N/A
Bitter Woods: Designer Edition,5.625,7.82,137,139.99,2014,2.88,2,4,240,720,N/A,Wargames,N/A
Gem Rush (Second Edition),5.625,6.86,215,N/A,2018,2.00,1,7,30,60,14,N/A,N/A
Stalingrad Pocket,5.625,6.88,212,N/A,1992,2.71,2,2,120,120,15,Wargames,N/A
Expo 1906,5.625,6.82,212,N/A,2015,3.17,1,4,60,90,12,Strategy,N/A
Senjutsu: Battle For Japan,5.625,7.74,166,N/A,2022,2.83,1,4,15,20,14,N/A,N/A
Dust Warfare: Core Rulebook,5.625,7.51,147,22.50,2012,3.39,2,4,120,120,14,Wargames,N/A
"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",5.625,7.43,149,N/A,2013,3.38,2,2,180,180,12,Wargames,N/A
Choose Your Own Adventure: War with the Evil Power Master,5.625,6.06,733,N/A,2019,1.40,1,99,60,60,10,N/A,N/A
Worldbreakers: Advent of the Khanate,5.625,7.8,143,N/A,2023,2.50,1,2,30,45,13,N/A,N/A
Mr. President,5.625,6.61,332,N/A,1967,2.16,2,4,60,60,12,Strategy,N/A
Blood Feud in New York,5.625,6.12,657,199.98,2004,2.69,2,6,180,180,12,Thematic,N/A
USPS: The Great American Mail Race,5.625,6.7,269,23.59,2022,2.00,2,4,45,45,10,N/A,N/A
King Philip's War,5.625,6.99,200,N/A,2010,2.28,2,2,120,120,N/A,Wargames,N/A
Adventure Games: The Gloom City File,5.625,7.0,180,17.49,2021,1.83,1,4,90,90,16,N/A,N/A
Trader,5.625,6.52,277,N/A,2009,1.42,2,4,15,15,10,Family,N/A
Schichtwechsel: Die Förderung liegt in deiner Hand,5.625,7.26,159,N/A,2021,3.13,2,4,60,90,12,N/A,N/A
CATAN: Dawn of Humankind,5.625,7.34,173,34.99,2022,2.67,3,4,90,120,10,N/A,N/A
Titanium Wars,5.625,6.17,480,32.08,2013,2.40,3,4,60,90,12,Strategy,Thematic
Ukiyo,5.625,7.13,180,N/A,2020,1.64,1,4,5,10,8,N/A,N/A
Eriantys,5.625,6.46,314,49.99,2021,2.27,2,4,30,30,8,N/A,N/A
Andromeda's Edge,5.625,8.26,117,N/A,2024,3.71,1,5,40,200,14,N/A,N/A
8Bit Box,5.625,6.19,522,35.00,2018,1.60,3,6,15,40,6,N/A,N/A
Whale to Look,5.624,6.75,229,N/A,2023,1.75,2,5,30,30,9,N/A,N/A
Girl Genius: The Works,5.624,6.06,698,N/A,2001,1.94,2,4,30,30,10,Family,N/A
Fantastic Beasts: Perilous Pursuit,5.624,6.55,346,N/A,2018,1.38,2,4,45,60,8,Family,N/A
Industry,5.624,6.33,396,N/A,2010,2.86,3,4,75,75,10,Strategy,N/A
"Goblins Drool, Fairies Rule!",5.624,6.07,648,N/A,2013,1.07,1,4,15,15,7,Family,N/A
Tanto Cuore: Winter Romance,5.624,7.69,133,N/A,2018,2.00,2,4,30,60,12,N/A,N/A
Arkham Investigator,5.624,7.61,142,N/A,2013,2.46,1,10,120,120,12,Thematic,N/A
Garbage Day!,5.624,6.1,598,N/A,2016,1.06,2,5,20,30,10,Family,N/A
Der Pate,5.624,6.23,437,N/A,2010,2.34,2,4,60,60,12,Strategy,N/A
tummple!,5.624,6.48,314,N/A,N/A,1.00,2,10,20,20,8,Family,N/A
"Kolin: Frederick's First Defeat – June 18, 1757",5.624,7.81,128,N/A,1994,3.95,1,2,360,360,12,Wargames,N/A
Stuff and Nonsense,5.624,6.46,320,N/A,2015,1.43,2,6,60,60,12,Thematic,N/A
Dragon Brew,5.624,7.36,182,N/A,2017,3.29,2,4,60,120,13,N/A,N/A
Ramen! Ramen!,5.624,6.99,189,14.99,2021,1.67,1,4,30,30,8,N/A,N/A
"The Siege of Alesia: Gaul, 52 B.C.",5.624,7.07,193,99.95,2005,3.19,2,2,300,300,12,Wargames,N/A
Planet of the Apes,5.624,6.89,213,22.99,2017,2.63,1,4,60,90,14,N/A,N/A
War of the Triple Alliance,5.624,7.78,126,N/A,2021,2.12,2,2,90,150,14,Wargames,N/A
Less Than 60 Miles,5.624,8.73,113,N/A,2019,3.67,1,4,180,600,16,Wargames,N/A
Nouvelle-France,5.624,7.83,165,N/A,2021,2.00,2,4,45,60,10,N/A,N/A
Triumph of Chaos v.2 (Deluxe Edition),5.624,8.34,114,N/A,2019,4.61,2,2,180,600,16,Wargames,N/A
Gumshoe,5.624,7.67,150,N/A,1985,3.00,1,6,120,120,12,N/A,N/A
Mediterranean Empires,5.624,7.22,161,N/A,2015,2.75,2,8,60,240,10,Strategy,Wargames
Time Arena,5.624,6.73,265,N/A,2017,2.10,2,4,3,10,10,N/A,N/A
Time Chase,5.624,6.37,349,N/A,2019,2.25,3,6,30,30,10,N/A,N/A
Orion Duel,5.624,6.96,213,N/A,2023,1.55,2,2,25,25,12,N/A,N/A
La Bataille de la Moscowa,5.624,7.81,135,N/A,1975,3.88,2,2,360,1000,16,Wargames,N/A
1985: Under an Iron Sky,5.624,8.97,115,N/A,2018,4.20,2,6,120,8640,16,Wargames,N/A
Twin Peaks,5.624,7.58,134,N/A,2014,4.15,1,4,360,780,N/A,Wargames,N/A
Dino Race,5.624,6.16,510,N/A,2014,1.41,2,4,30,30,8,Children's,Family
Queensland,5.623,7.03,182,N/A,2022,2.29,1,4,45,45,10,N/A,N/A
Mecanisburgo,5.623,6.53,300,N/A,2008,3.77,2,6,120,120,14,Thematic,N/A
Lunes,5.623,7.48,162,N/A,2018,1.50,1,2,10,10,13,N/A,N/A
EONS,5.623,6.72,246,N/A,2013,2.70,2,5,90,90,14,Strategy,N/A
Peek-a-Mouse,5.623,7.29,166,N/A,2020,1.00,2,6,20,20,5,Children's,N/A
GrandBois,5.623,6.7,250,N/A,2019,1.40,2,4,30,30,8,N/A,N/A
Spies!,5.623,6.44,333,N/A,1981,2.46,2,5,180,180,12,Strategy,N/A
The Scarlet Pimpernel,5.623,6.79,229,N/A,2019,2.50,2,6,60,90,12,N/A,N/A
Gateway: Uprising,5.623,6.64,272,35.00,2017,2.80,2,4,45,60,13,N/A,N/A
Tarantel Tango,5.623,6.09,633,N/A,2009,1.20,2,5,20,20,7,Party,N/A
Oilfield,5.623,6.84,231,N/A,2016,2.64,2,5,60,60,12,Strategy,N/A
Magestorm,5.623,6.26,415,26.98,2010,3.18,2,2,60,60,12,Thematic,Wargames
Panthalos,5.623,6.8,208,N/A,2014,3.00,2,5,60,90,12,Strategy,N/A
Victoria Cross II: Battle of Isandlwana & Rorke's Drift,5.623,7.45,147,N/A,2011,2.00,1,2,120,120,12,Wargames,N/A
Noobs in Space,5.623,7.14,182,14.99,2023,2.00,3,5,15,15,10,N/A,N/A
Castles by the Sea,5.623,7.14,173,N/A,2023,2.14,1,4,30,60,12,N/A,N/A
Mysteries?,5.623,7.08,175,N/A,2013,1.80,3,8,45,45,10,Party,N/A
Warhammer: The Island of Blood,5.623,6.94,211,N/A,2010,3.67,2,2,180,360,12,Wargames,N/A
Deckscape: Dracula's Castle,5.623,6.4,328,N/A,2021,1.30,1,6,60,60,12,Thematic,N/A
Tofu Kingdom,5.623,6.24,468,N/A,2015,1.50,3,8,10,30,10,Party,N/A
Soulgivers,5.623,8.21,140,N/A,2022,3.08,2,4,30,60,14,Abstract,N/A
Push Fight,5.623,7.41,160,N/A,2008,2.56,2,2,5,15,6,Abstract,N/A
Sakura Arms: Saine Box,5.623,8.49,99,32.89,2022,4.00,2,2,10,20,10,N/A,N/A
Maximum Apocalypse: Wasted Wilds,5.623,8.27,111,N/A,2023,2.50,1,4,45,90,13,N/A,N/A
Waterloo 200,5.623,7.93,125,N/A,2015,2.71,1,3,60,120,14,Wargames,N/A
Hunted: Kobayashi Tower,5.623,6.87,211,N/A,2021,1.93,1,2,15,25,14,N/A,N/A
GD '42: Grossdeutschland,5.623,7.8,130,N/A,2009,3.88,1,2,360,360,12,Wargames,N/A
Goita,5.623,6.99,186,39.59,1860,1.67,3,4,30,30,N/A,N/A,N/A
Adamastor,5.623,7.56,154,N/A,2017,2.00,1,2,15,15,12,N/A,N/A
Khan,5.623,6.32,359,N/A,2010,2.38,2,4,60,60,10,Strategy,N/A
Heroica: Fortaan,5.623,5.98,890,95.17,2011,1.42,2,4,20,20,8,Family,N/A
Elsenborn Ridge: Tactical Combat During the Battle of the Bulge – A Panzer Grenadier Game,5.623,7.59,133,N/A,2008,3.05,2,2,60,60,N/A,Wargames,N/A
ハーベスト (Harvest),5.623,7.26,151,N/A,1992,1.25,1,6,20,20,8,N/A,N/A
Shipyard (2nd Edition),5.623,7.76,121,N/A,2023,3.33,1,4,40,120,12,N/A,N/A
Relic Expedition,5.623,6.75,256,N/A,2014,2.33,2,4,30,60,10,Family,N/A
Clash of the Gladiators,5.622,5.92,989,N/A,2002,1.54,2,5,45,45,10,Family,N/A
Truco,5.622,7.22,182,N/A,N/A,1.94,2,6,15,15,10,Abstract,N/A
Jungle Speed: Rabbids,5.622,6.48,309,N/A,2008,1.15,2,10,15,15,8,Party,N/A
Dixie: Bull Run,5.622,6.3,384,N/A,1994,2.04,2,2,60,60,12,Customizable,Wargames
Crazy Race,5.622,6.87,203,N/A,2017,1.60,2,5,30,60,8,N/A,N/A
Les Gardiens de Havresac,5.622,7.32,152,N/A,2022,2.00,1,4,30,30,10,N/A,N/A
House of Borgia,5.622,6.54,283,N/A,2017,2.00,2,6,30,30,14,N/A,N/A
Mustangs,5.622,6.63,272,N/A,1991,2.28,2,4,60,150,12,Wargames,N/A
Growing Season,5.622,7.8,168,N/A,2021,1.91,1,4,20,35,8,N/A,N/A
Saga of the Northmen,5.622,7.23,173,N/A,2016,2.43,2,4,30,40,12,Strategy,N/A
Catan Dice Game,5.622,5.7,6348,10.39,2007,1.23,1,4,15,15,7,Family,N/A
Nautilus Industries,5.622,6.7,238,19.95,2015,2.43,2,6,60,60,8,N/A,N/A
Miremarsh,5.622,7.1,208,N/A,2018,2.31,1,5,40,60,14,N/A,N/A
Stratego Waterloo,5.622,7.35,197,N/A,2015,2.38,2,2,45,120,12,Strategy,Wargames
Beta Colony,5.622,6.61,254,27.21,2018,2.70,2,4,40,80,14,N/A,N/A
"Black Wednesday: The Battle of Krasni Bor, 10-11 Feb 1943",5.622,7.18,174,N/A,1995,3.55,1,4,120,3000,12,Wargames,N/A
Proud Monster: The Barbarossa Campaign,5.622,7.24,163,N/A,1994,3.07,2,2,660,660,12,Wargames,N/A
Rick and Morty: The Pickle Rick Game,5.622,6.81,255,23.87,2018,1.64,1,2,30,45,13,N/A,N/A
COGZ,5.622,6.99,197,N/A,2015,2.00,2,6,30,30,8,Abstract,Family
Victus: Barcelona 1714,5.622,7.48,133,N/A,2015,3.36,1,4,180,180,12,Wargames,N/A
Escape from the Asylum,5.622,6.23,470,N/A,2019,2.58,1,6,60,60,12,N/A,N/A
Guelphs and Ghibellines,5.622,7.81,115,N/A,2009,2.64,2,2,120,480,N/A,Wargames,N/A
Kodama 3D,5.622,6.99,190,N/A,2020,1.20,2,4,30,40,14,N/A,N/A
Guerilla,5.622,6.27,393,N/A,1994,2.64,3,6,60,120,12,Wargames,N/A
