Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
La Isla Perdida,5.556,7.07,102,N/A,2021,1.71,1,4,20,40,8,N/A,N/A
Vanished Planet,5.556,5.83,483,N/A,2003,2.55,1,6,60,60,8,Strategy,N/A
Not That Movie!,5.556,6.96,90,N/A,2022,1.00,2,7,20,20,8,N/A,N/A
WarCry,5.556,6.43,156,N/A,2003,2.40,2,4,20,20,12,Customizable,N/A
Saustall,5.556,6.24,169,N/A,2010,2.23,2,4,45,45,10,Strategy,Thematic
Lying Pirates: The Race for the Pirate Throne,5.555,7.6,114,N/A,2023,2.20,2,6,30,90,13,N/A,N/A
The Nacho Incident,5.555,5.99,252,N/A,2005,1.94,2,4,45,45,10,Family,N/A
Machi Koro: Fussball,5.555,6.46,128,N/A,2018,1.00,2,4,30,30,8,N/A,N/A
Im Zeichen des Kreuzes,5.555,5.95,302,N/A,2001,2.24,2,5,90,90,10,Wargames,N/A
Marvel Villainous: Twisted Ambitions,5.555,7.65,84,28.79,2023,2.33,2,3,40,60,12,N/A,N/A
Fowl Play!,5.555,6.14,209,N/A,2006,2.41,2,4,60,60,10,Family,Strategy
Callisto,5.555,6.39,141,N/A,2015,1.75,2,4,15,30,7,Abstract,N/A
Meeple Party,5.555,6.67,119,N/A,2019,2.00,1,5,30,45,13,N/A,N/A
Palago,5.555,6.53,127,N/A,2008,2.60,2,2,15,15,N/A,Abstract,N/A
Great War at Sea: Cruiser Warfare,5.555,6.65,104,N/A,2004,2.65,2,4,30,30,12,Wargames,N/A
Ancients I,5.555,6.44,122,N/A,1992,1.91,1,2,90,90,12,Wargames,N/A
Binho Classic: Pro Series,5.555,8.14,71,N/A,2019,1.00,2,4,5,10,4,N/A,N/A
Southern Pacific,5.555,6.97,72,N/A,2018,3.00,3,5,60,90,N/A,N/A,N/A
"War in the Pacific: The Campaign Against Imperial Japan, 1941-45",5.555,7.12,98,N/A,1978,4.79,1,6,360,360,12,Wargames,N/A
Elementum,5.555,6.64,143,N/A,2018,2.00,1,4,10,30,10,N/A,N/A
Shenandoah: Jackson's Valley Campaign,5.555,6.99,82,N/A,2011,2.50,2,2,120,180,12,Wargames,N/A
Twisty,5.555,7.09,85,N/A,2018,1.50,2,4,20,30,8,Abstract,N/A
Hougoumont: Rock of Waterloo,5.555,6.59,115,N/A,1991,2.60,2,2,120,120,12,Wargames,N/A
FILLIT,5.555,7.09,83,N/A,2018,1.60,2,4,5,20,8,Abstract,N/A
Warsaw Rising Up 1945-1980,5.555,6.69,103,N/A,2016,2.50,2,5,60,120,10,N/A,N/A
The Ninth World: A Skillbuilding Game for Numenera,5.555,6.27,148,N/A,2018,2.67,1,5,30,60,13,N/A,N/A
Alien 51: El ascensor,5.555,6.97,131,N/A,2019,1.50,1,4,10,20,10,N/A,N/A
Dolce Vita,5.555,6.14,201,N/A,1999,1.69,3,5,30,30,10,Family,N/A
Sequence for Kids,5.555,5.82,622,18.99,2001,1.10,2,4,20,20,3,Children's,N/A
The Horus Heresy: Burning of Prospero,5.555,7.39,77,N/A,2016,2.25,2,2,30,90,N/A,N/A,N/A
Alpaca,5.555,6.67,97,N/A,2023,1.75,2,4,30,30,10,N/A,N/A
