Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Yalu: The Chinese Counteroffensive in Korea: November 1950-May 1951 (Second Edition),5.56,7.2,85,N/A,2010,2.86,1,2,300,600,12,Wargames,N/A
Beat the 8 Ball,5.56,6.53,126,N/A,1975,1.00,2,4,10,10,7,Party,N/A
Rossyïa 1917,5.56,7.28,72,N/A,1995,4.00,2,5,300,300,N/A,Wargames,N/A
Where am I ? Alice in a Mad Tea party,5.56,6.58,141,49.99,2019,1.00,2,4,20,30,8,N/A,N/A
Jane Austen's Matchmaker,5.56,6.32,154,N/A,2014,2.00,3,6,30,30,8,N/A,N/A
RED,5.56,6.93,98,N/A,2011,2.33,3,3,20,20,7,Abstract,N/A
Regimental Fire and Fury,5.56,7.89,52,N/A,2010,3.00,2,2,180,180,14,Wargames,N/A
TIME Stories Revolution: Damien 1958 NT,5.56,6.36,154,N/A,2019,2.14,1,4,30,60,12,N/A,N/A
Tien Zi Que,5.56,6.14,207,39.99,2009,1.67,2,2,20,20,8,N/A,N/A
Dr. Microbe,5.56,5.97,304,N/A,2017,1.25,2,4,15,15,8,Children's,N/A
Serpent's Tongue,5.56,6.42,222,14.95,2013,3.67,1,8,30,30,12,Customizable,Thematic
Magic: The Gathering – Duel Decks: Blessed vs. Cursed,5.56,7.57,62,N/A,2016,2.00,2,2,30,30,13,N/A,N/A
Squadron Strike!,5.56,7.86,81,N/A,2008,3.71,2,2,120,120,N/A,Wargames,N/A
Ivion: The Sun & The Stars,5.56,8.01,48,N/A,2022,2.75,2,4,15,30,13,N/A,N/A
Russian Civil War 1918-1922 (Second Edition),5.56,7.31,72,N/A,2011,3.13,1,6,240,240,12,Wargames,N/A
The Two Heirs,5.56,6.91,102,N/A,2022,3.00,1,2,30,60,10,N/A,N/A
Beer & Pretzels,5.56,6.05,271,N/A,2009,1.00,2,5,15,15,6,Party,N/A
Talisman: Harry Potter,5.56,6.3,186,N/A,2021,2.00,2,6,90,120,13,N/A,N/A
Ramen,5.56,6.46,150,N/A,2018,1.40,2,5,15,30,8,N/A,N/A
Claro,5.56,6.93,114,N/A,2023,1.00,3,6,15,20,7,N/A,N/A
Brothers,5.56,6.25,221,N/A,2018,1.00,2,4,10,15,8,Abstract,N/A
Honey Moon,5.56,6.44,132,N/A,2020,1.00,2,6,5,5,8,N/A,N/A
Citadel: The Battle of Dien Bien Phu,5.56,7.78,66,N/A,1977,3.08,2,2,360,360,12,Wargames,N/A
Die Insel,5.56,6.57,124,N/A,2005,1.91,2,4,45,45,10,Family,N/A
One False Step for Mankind,5.56,6.39,151,N/A,2003,2.59,3,6,180,180,10,N/A,N/A
Feuville,5.56,6.31,176,N/A,2017,2.33,2,4,60,60,10,N/A,N/A
Zock 'n' Roll,5.56,6.19,191,N/A,2016,1.00,3,6,30,30,8,N/A,N/A
Sunny Day Sardines,5.56,6.59,132,N/A,2022,1.50,2,4,15,15,8,N/A,N/A
Legends of Boxing,5.56,8.65,60,N/A,2000,2.20,1,2,10,45,12,N/A,N/A
Poisson d'Avril,5.56,6.68,109,N/A,1983,4.21,2,6,120,120,13,Thematic,N/A
Rhein: River Trade,5.56,6.35,162,N/A,2016,3.60,2,5,60,120,12,N/A,N/A
Mighty Monsters,5.56,5.9,396,N/A,2016,1.25,3,6,20,35,8,Family,N/A
Inception,5.56,6.66,143,N/A,2011,2.19,4,8,30,30,15,Strategy,N/A
HILO,5.56,6.15,228,N/A,2019,1.18,2,6,30,30,8,N/A,N/A
The Exiled: Siege,5.56,6.45,180,N/A,2016,2.80,1,5,90,120,14,N/A,N/A
Leverage,5.56,6.22,210,N/A,1977,1.79,2,2,30,30,10,Abstract,N/A
Champions 2020,5.56,6.87,101,N/A,2011,2.13,2,2,40,60,11,Strategy,Thematic
Adventure Tours,5.56,5.99,291,N/A,2014,1.73,3,6,30,45,10,N/A,N/A
1893: Cologne,5.56,6.99,80,N/A,2014,3.33,2,4,240,240,N/A,N/A,N/A
Spiel,5.56,6.11,227,N/A,1980,1.67,2,6,20,20,6,Abstract,N/A
Mountain Photographer,5.56,7.13,75,N/A,2021,2.00,3,5,30,60,12,N/A,N/A
Bridgette,5.56,6.5,132,N/A,1970,2.60,2,2,45,45,10,Abstract,N/A
Boomtown Bandits,5.559,6.37,190,N/A,2015,1.75,2,5,30,30,9,N/A,N/A
O Bom do Videogame,5.559,8.4,55,N/A,2023,2.86,2,5,50,90,11,N/A,N/A
Assault Red Horizon 41,5.559,8.53,59,N/A,2021,3.00,2,4,30,180,13,Wargames,N/A
Antietam: Burnished Rows of Steel,5.559,6.7,111,N/A,1993,2.44,1,2,240,240,12,Wargames,N/A
Empire Engine,5.559,5.71,866,6.99,2013,1.67,2,4,30,30,14,Family,N/A
Rory's Story Cubes: Animalia,5.559,6.55,121,N/A,2015,1.00,1,12,20,20,6,N/A,N/A
Waterloo,5.559,5.95,456,N/A,1962,2.19,2,2,120,120,12,Wargames,N/A
Kings of War (Second Edition),5.559,8.27,56,N/A,2015,2.50,2,2,60,60,N/A,Wargames,N/A
"Jours de Gloire Campagne IV: Allemagne 1813, de Lützen à Leipzig",5.559,7.37,77,N/A,2011,3.00,2,5,120,120,N/A,Wargames,N/A
Funky Chicken,5.559,6.26,180,N/A,2018,1.00,3,6,2,2,6,N/A,N/A
Eleminis,5.559,6.04,290,N/A,2010,1.12,2,8,15,15,7,Family,N/A
Academia,5.559,6.86,113,N/A,1989,1.40,2,6,60,60,N/A,N/A,N/A
Tara Wolf in Valley of the Kings,5.559,6.2,208,N/A,2016,1.83,2,2,30,30,12,N/A,N/A
Humboldt's Great Voyage,5.559,6.16,229,N/A,2019,1.88,2,4,30,60,10,N/A,N/A
Terra Futura,5.559,6.32,191,N/A,2021,2.00,2,5,20,40,10,N/A,N/A
Impetus,5.559,7.43,74,N/A,2008,3.08,2,2,90,90,N/A,Wargames,N/A
Mythology: A Game of Adventure in the Age of Heros,5.559,6.59,129,N/A,1980,3.43,2,10,120,240,12,Strategy,N/A
The First Jihad: The Rise of Islam 632-750,5.559,7.55,82,N/A,2020,3.67,1,1,30,120,10,Wargames,N/A
Capes & Cowls: The Superhero Board Game,5.559,7.72,68,N/A,2006,3.00,2,4,60,60,9,Thematic,N/A
Autoscooter,5.559,6.12,208,N/A,1999,2.08,2,8,60,60,10,Family,N/A
Anno Domini: Wort Schrift Buch,5.559,6.82,96,N/A,2007,1.50,2,8,30,30,10,N/A,N/A
Dragon Quest,5.559,6.23,256,N/A,1992,2.67,2,6,60,60,10,Thematic,N/A
Ironclad,5.559,6.86,96,N/A,2018,3.17,1,3,45,90,13,N/A,N/A
UNO: Super Mario,5.559,6.16,321,N/A,2016,1.00,2,10,N/A,N/A,7,N/A,N/A
De Ontembare Stad,5.559,6.01,323,N/A,2004,2.63,2,5,75,75,10,Family,Strategy
Scottish Corridor: Lion Rampant,5.559,7.55,72,N/A,2003,3.60,2,2,120,120,12,Wargames,N/A
Kung Fu,5.559,6.98,97,N/A,2019,1.80,2,5,20,30,6,N/A,N/A
Nuevos Mundos,5.559,6.82,104,N/A,2020,1.50,1,4,20,20,8,N/A,N/A
Rifles in the Ardennes,5.559,7.02,101,N/A,2017,1.90,1,1,60,120,12,Wargames,N/A
Rogue State,5.559,7.58,67,N/A,2017,2.86,1,1,30,120,13,Wargames,N/A
Nur die Ziege zählt,5.559,6.07,235,N/A,2009,1.33,3,6,30,30,8,N/A,N/A
Titans Tactics,5.559,6.7,143,19.95,2013,2.86,2,2,30,30,13,Strategy,N/A
Diabolik: Heists and Investigations,5.559,7.36,67,N/A,2020,2.00,2,4,60,90,13,N/A,N/A
Space Cats Fight Fascism,5.559,7.43,80,N/A,2018,2.00,2,4,30,60,10,N/A,N/A
Tea Time,5.559,5.85,416,N/A,2012,1.20,2,4,15,30,8,N/A,N/A
HITSTER: Guilty Pleasures,5.559,7.63,64,N/A,2023,1.00,2,10,30,30,16,N/A,N/A
Adventure Games: Expedition Azcana,5.559,7.48,62,N/A,2022,1.00,1,4,90,120,10,N/A,N/A
Cuba: The Splendid Little War,5.559,7.16,78,N/A,2013,2.69,2,2,120,120,13,Wargames,N/A
Shogunate,5.559,6.28,176,N/A,2016,1.75,3,6,20,25,14,N/A,N/A
Triumphant Fox: Rommel's Finest Hour  – The Gazala Battles May-June 1942,5.559,7.42,72,N/A,1994,3.67,2,2,180,180,N/A,Wargames,N/A
Vampires of the Night,5.559,6.21,193,N/A,2009,1.07,2,4,20,20,6,Children's,N/A
Sonhando com Alice,5.559,7.43,69,N/A,2016,2.60,2,5,45,90,10,N/A,N/A
Frostgrave: Ghost Archipelago,5.559,7.94,68,N/A,2017,2.67,2,2,N/A,N/A,N/A,Thematic,N/A
Race for Berlin: The Final Struggle,5.559,7.05,100,N/A,2010,2.50,2,2,180,180,N/A,Wargames,N/A
Grimdark Future: Firefight,5.559,8.6,45,N/A,2018,0.00,2,2,30,90,12,N/A,N/A
Moods,5.559,5.9,439,99.50,2000,1.13,3,8,20,20,18,Party,N/A
Spartacus Imperator,5.559,7.67,70,N/A,2011,2.20,1,2,90,90,10,Wargames,N/A
Cthulhu 500,5.559,5.84,538,N/A,2004,1.71,3,8,60,60,13,Party,Thematic
Rise and Fall,5.559,6.55,144,N/A,1989,2.35,1,6,180,600,12,Wargames,N/A
Skulldug!,5.559,6.46,161,N/A,2015,2.00,1,6,45,90,13,N/A,N/A
Sticky Cthulhu,5.559,6.47,152,17.99,2021,1.00,2,6,15,15,6,N/A,N/A
Orbital,5.559,6.99,95,N/A,2018,1.86,2,4,30,45,8,N/A,N/A
Legends of Draxia,5.559,6.95,131,N/A,2015,2.00,2,6,30,60,12,N/A,N/A
Buccaneer,5.559,6.03,356,N/A,1938,1.39,2,6,90,90,8,Family,N/A
Animal Upon Animal: Dinos,5.559,6.92,87,N/A,2020,1.00,1,4,15,15,4,N/A,N/A
Dark Age Z,5.559,7.15,79,N/A,2015,3.00,2,5,90,90,12,N/A,N/A
The Fall Of The Third Reich,5.559,7.81,68,N/A,2016,3.00,1,4,360,600,N/A,Wargames,N/A
Introduction to Advanced Dungeons & Dragons,5.559,7.02,93,N/A,1995,2.80,2,7,120,120,12,N/A,N/A
"Wolfpack: Submarine Warfare in the North Atlantic, 1942-44",5.559,6.33,202,N/A,1974,2.38,1,1,120,120,12,Wargames,N/A
Make 'n' Break Extreme,5.559,5.96,324,N/A,2007,1.14,2,4,30,30,8,Family,N/A
The Schlieffen Plan,5.559,7.54,71,N/A,1997,3.27,2,2,360,360,12,Wargames,N/A
Mission to Planet Hexx!,5.559,7.11,90,N/A,2017,2.75,2,4,30,90,10,N/A,N/A
Complices,5.559,6.72,103,N/A,2022,1.00,2,2,15,25,8,N/A,N/A
Sweet Spot,5.559,6.96,94,N/A,2017,1.50,1,4,20,45,10,Strategy,N/A
Dice Cards,5.559,7.68,57,24.99,2023,1.50,1,99,15,30,7,N/A,N/A
Mooncake Master,5.559,6.6,126,N/A,2019,1.00,1,6,20,40,8,N/A,N/A
Not Enough Mana,5.559,8.08,82,N/A,2022,1.50,3,6,60,120,18,N/A,N/A
Balada,5.559,6.6,117,N/A,2021,1.67,1,6,10,20,8,N/A,N/A
Dungeon Solitaire: Tomb of Four Kings,5.559,6.94,115,N/A,2015,1.22,1,1,2,10,N/A,N/A,N/A
Connections,5.559,6.41,133,N/A,2012,1.82,1,4,20,20,8,Family,N/A
1836,5.559,7.49,63,N/A,2019,4.00,3,5,90,150,21,N/A,N/A
Map It! World Edition,5.559,6.2,191,N/A,2011,1.10,2,6,20,20,10,Family,N/A
Burning Mountains 1916,5.559,7.94,58,N/A,2017,2.20,2,2,180,240,12,Wargames,N/A
Liebe & Intrige,5.559,6.07,270,N/A,2007,1.79,2,4,45,45,10,Family,N/A
Mag·Blast,5.559,5.95,376,N/A,1998,1.58,2,6,60,60,10,Thematic,N/A
Look at the Stars,5.559,6.08,279,N/A,2022,1.40,2,8,20,30,8,N/A,N/A
Ostroleka 26 maja 1831,5.559,8.9,89,N/A,2015,3.92,2,4,180,600,16,Wargames,N/A
Intrigue City,5.559,6.72,125,N/A,2013,2.69,2,5,60,60,12,Strategy,N/A
Battle of LITS,5.559,6.01,300,N/A,2011,1.80,2,2,20,20,N/A,Abstract,N/A
Gang Rush Breakout,5.559,6.17,220,19.99,2017,2.50,3,5,45,45,10,N/A,N/A
Touch It,5.559,6.99,138,N/A,2022,1.00,2,6,5,10,6,N/A,N/A
Hooop!,5.559,5.98,287,N/A,2006,1.72,2,4,20,20,7,Abstract,N/A
Gnadenlos!,5.559,5.92,340,N/A,2001,1.93,3,4,45,45,10,Family,Strategy
Cards Against Humanity: Family Edition,5.559,6.19,233,N/A,2020,1.00,4,30,30,30,8,N/A,N/A
Shop 'N Time,5.559,6.13,201,18.13,2017,1.00,2,8,15,15,13,N/A,N/A
Washington's Crossing,5.559,7.58,72,N/A,2012,3.00,2,2,480,480,N/A,Wargames,N/A
Dracula's America: Shadows of the West,5.559,8.21,57,N/A,2017,2.00,2,8,60,90,14,N/A,N/A
FREAKFACE!!!,5.559,8.12,52,N/A,2017,2.50,2,10,15,120,17,N/A,N/A
Floating Floors,5.559,7.11,89,24.99,2023,2.00,2,4,20,40,12,N/A,N/A
Bridges to Nowhere,5.559,6.46,168,N/A,2018,1.86,1,4,10,30,7,N/A,N/A
Z War One: Exodus,5.559,7.99,63,N/A,2018,0.00,1,5,60,180,14,N/A,N/A
ECO: Coral Reef,5.559,7.51,77,24.99,2022,2.00,2,4,30,60,12,N/A,N/A
Orcs Must Die! The Board Game: Unchained Edition,5.559,6.58,128,N/A,2016,2.00,1,4,60,150,14,N/A,N/A
Star Fleet Battle Manual,5.559,7.16,83,N/A,1977,2.38,2,8,45,90,12,Wargames,N/A
Imagineers,5.559,6.47,146,N/A,2019,2.50,2,4,30,60,14,N/A,N/A
The Franco-Prussian War,5.559,6.69,111,N/A,1992,3.09,2,2,360,600,12,Wargames,N/A
Fulda Gap: The First Battle of the Next War,5.559,6.33,171,N/A,1977,3.18,2,2,300,300,12,Wargames,N/A
Masters of Crime: Vendetta,5.559,7.91,53,N/A,2021,2.33,1,5,180,300,14,N/A,N/A
Brawling Barons,5.559,6.23,218,N/A,2012,2.05,2,3,20,20,10,Strategy,N/A
NINE,5.559,7.04,94,N/A,2019,2.50,2,4,20,30,14,N/A,N/A
Age of Reason,5.559,7.03,90,N/A,2011,3.53,3,7,150,150,12,Strategy,Wargames
Fantasy Battles: The 9th Age,5.559,7.93,77,N/A,2016,4.50,2,8,60,240,10,N/A,N/A
Transformers Armada:  Battle for Cybertron,5.559,6.21,197,N/A,2003,1.68,2,4,30,30,8,N/A,N/A
Cazamanzanas,5.559,7.87,75,N/A,2022,1.00,2,4,25,25,9,N/A,N/A
Legend: History of 1000 Miglia,5.558,7.57,73,N/A,2012,2.42,1,6,45,45,14,Thematic,N/A
Chicago & NorthWestern,5.558,7.02,77,N/A,2016,3.33,3,5,60,60,N/A,N/A,N/A
Luftschiff,5.558,7.23,79,N/A,1996,3.38,1,2,60,60,12,Wargames,N/A
Heroica: Draida,5.558,5.9,476,N/A,2011,1.48,2,2,5,10,7,Children's,N/A
Jok-R-ummy,5.558,6.06,269,N/A,1986,1.43,2,6,60,60,10,Family,N/A
Stratego Legends,5.558,5.81,755,69.75,1999,2.26,2,8,60,60,8,Customizable,N/A
La Familia Hort,5.558,7.29,106,N/A,2020,1.40,2,4,30,40,8,N/A,N/A
Trivial Pursuit: DVD – Star Wars Saga Edition,5.558,5.95,421,49.99,2005,1.91,2,6,45,90,10,Family,N/A
Sherlook,5.558,6.02,254,N/A,2017,1.00,2,6,15,30,14,N/A,N/A
The Conquerors: Alexander the Great,5.558,6.18,200,N/A,2006,2.84,2,2,240,240,12,Wargames,N/A
The Sands of War,5.558,6.64,117,N/A,1991,2.60,2,2,120,120,12,Wargames,N/A
Sushi Boat,5.558,6.85,98,N/A,2023,2.00,2,5,30,75,8,N/A,N/A
Ruins of Mars,5.558,6.46,146,N/A,2021,2.00,1,4,60,120,14,N/A,N/A
Red Strike,5.558,9.06,62,N/A,2023,3.88,2,6,120,21600,12,Wargames,N/A
End of Empire: 1744-1782,5.558,7.65,64,N/A,2014,2.92,2,2,360,360,N/A,Wargames,N/A
GolfProfi,5.558,6.72,99,N/A,2002,2.00,1,4,120,120,10,Family,N/A
Torpedo Run!,5.558,6.12,248,N/A,1986,1.30,2,2,60,60,8,Children's,Wargames
The 7th Citadel,5.558,7.67,76,N/A,2024,2.25,1,4,5,1000,14,Thematic,N/A
Utopia Engine: Beast Hunter,5.558,7.35,94,N/A,2013,2.00,1,1,30,30,12,N/A,N/A
Kill the Overlord,5.558,5.9,392,N/A,2012,1.38,4,8,45,45,13,Party,N/A
Fado: Duetos e Desgarradas,5.558,7.23,100,N/A,2018,1.67,2,4,20,30,7,N/A,N/A
Panther Line: Army Group North 1944,5.558,7.81,57,N/A,2004,3.63,2,2,180,180,12,Wargames,N/A
Sans Alliés,5.558,6.79,101,N/A,2016,1.50,1,1,45,60,8,Thematic,Wargames
