Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Marvel Mayhem,5.562,6.22,206,N/A,2021,1.00,2,4,10,10,8,N/A,N/A
Mob Town,5.562,6.63,129,N/A,2013,1.33,2,4,30,30,8,N/A,N/A
Great War at Sea: U.S. Navy Plan Orange,5.562,6.82,122,N/A,1998,2.38,2,4,120,120,12,Wargames,N/A
Toe-to-Toe Nu'klr Combat with the Rooskies,5.562,6.5,149,N/A,2010,1.41,1,1,15,15,13,Wargames,N/A
Byzantio,5.562,6.26,201,N/A,2013,2.21,2,4,60,60,10,Family,Strategy
Second World War at Sea: Strike South,5.562,7.16,86,N/A,2005,2.71,2,2,120,120,12,Wargames,N/A
Tranquility: The Ascent,5.562,6.11,227,N/A,2025,2.00,1,5,15,30,8,N/A,N/A
Tunhell,5.562,6.44,150,N/A,2015,1.60,2,4,20,40,8,N/A,N/A
Mobile Frame Zero: Rapid Attack,5.562,7.79,71,N/A,2012,2.56,2,5,150,150,10,Wargames,N/A
Cranium Party Playoff,5.562,6.14,249,N/A,2008,1.00,4,99,30,30,N/A,Party,N/A
Armata Strigoi,5.562,6.61,163,N/A,2019,2.23,2,5,60,90,14,Thematic,N/A
Goblin Teeth,5.562,6.97,99,N/A,2020,2.00,2,5,15,20,10,N/A,N/A
French Foreign Legion,5.562,7.32,77,N/A,1982,2.00,2,3,60,60,10,Wargames,N/A
"Aegean Strike: Land, Air, and Sea Combat in the Eastern Mediterranean",5.562,6.44,193,N/A,1986,4.23,2,2,360,360,12,Wargames,N/A
DC Deck-Building Game: Rivals – The Flash vs The Reverse-Flash,5.562,7.59,67,N/A,2023,2.00,2,2,45,45,15,N/A,N/A
Numbers League: Adventures in Addiplication,5.562,6.12,246,N/A,2007,1.38,2,4,30,30,8,Children's,Family
Bronze Age,5.562,7.09,86,N/A,2022,2.00,2,2,20,30,N/A,N/A,N/A
Almanac: The Crystal Peaks,5.562,7.05,83,N/A,2022,2.00,2,4,60,90,12,N/A,N/A
Space Craft,5.562,7.61,97,N/A,2022,2.20,2,4,30,60,10,N/A,N/A
Warfighter: The Private Military Contractor Card Game,5.562,7.85,66,N/A,2019,3.00,1,6,30,90,14,Wargames,N/A
Scream: The Game,5.562,6.85,127,N/A,2023,1.00,3,8,20,20,13,N/A,N/A
"Redvers' Reverse: The Battle of Colenso, 1899",5.562,7.38,89,N/A,2016,3.00,1,1,60,240,12,Wargames,N/A
Overbooking,5.562,6.66,125,N/A,2022,1.75,2,4,30,30,10,N/A,N/A
Catchphrase,5.562,6.22,221,N/A,1974,1.00,2,4,20,60,10,N/A,N/A
Button Soccer,5.562,7.24,83,N/A,1911,1.81,2,2,50,50,N/A,N/A,N/A
Crazy Karts,5.562,5.8,570,N/A,2016,1.86,3,8,45,60,8,Family,N/A
Neon Gods,5.562,6.35,170,17.99,2018,2.33,2,4,30,120,14,N/A,N/A
Stupor Mundi,5.562,7.46,64,N/A,2024,3.00,1,4,90,150,12,N/A,N/A
Waterloo 1815: Fallen Eagles II,5.562,8.36,52,N/A,2022,3.67,1,2,N/A,N/A,N/A,Wargames,N/A
Printing Press,5.562,7.25,106,N/A,2023,2.50,1,4,15,60,10,N/A,N/A
CLUE: World of Harry Potter,5.562,6.22,268,N/A,2011,1.63,3,5,30,30,9,N/A,N/A
Tic Tac K.O.: Dragons vs Unicorns,5.562,6.49,173,N/A,2021,1.00,2,4,30,60,8,N/A,N/A
Manaforge,5.562,7.05,94,N/A,2017,2.75,2,4,60,90,14,N/A,N/A
"Circle of Fire: The Siege of Cholm, 1942",5.562,7.43,71,N/A,2014,2.60,1,2,180,240,14,Wargames,N/A
Telepathy: Magic Minds,5.562,6.64,119,N/A,2016,1.25,2,2,10,20,10,N/A,N/A
Austerlitz 1805: Partie Sud,5.562,7.55,73,N/A,2004,3.14,2,2,60,60,12,Wargames,N/A
"Matanikau: Battles on the Matanikau River, Guadalcanal, 1942",5.562,6.67,114,N/A,1993,3.33,2,2,360,360,15,Wargames,N/A
Black Hole: Kyrum,5.562,8.26,71,N/A,2021,2.00,1,1,20,30,12,N/A,N/A
Sonic Super Teams,5.562,6.63,141,N/A,2022,1.08,2,4,20,40,7,N/A,N/A
Final Fantasy VIII: Triple Triad,5.562,7.58,73,N/A,1999,1.86,2,2,5,5,10,N/A,N/A
Ultimate Stratego,5.562,5.93,391,N/A,1997,2.10,2,4,30,30,10,Abstract,N/A
VOC! Founding the Dutch East Indies Company,5.562,6.01,286,N/A,2002,2.61,3,5,90,90,10,Family,Strategy
"Lion of the North: The Dawn of Modern Warfare, 1631-1632",5.562,6.41,161,N/A,1993,3.70,2,4,180,180,12,Wargames,N/A
Fury at Midway,5.562,7.14,83,N/A,2020,2.43,1,2,90,120,10,Wargames,N/A
Catchy!,5.562,6.91,95,N/A,2019,1.00,2,2,15,30,8,N/A,N/A
Martian Coasters,5.562,6.13,226,N/A,2006,1.25,2,5,15,30,8,Abstract,Family
Founders of the Empire,5.562,6.3,184,N/A,2013,2.30,2,4,30,45,12,N/A,N/A
Striker,5.562,6.65,124,N/A,1981,3.15,2,2,180,180,14,Thematic,Wargames
Election,5.562,6.86,98,N/A,1972,2.63,3,6,120,120,12,N/A,N/A
Spells of Doom,5.562,6.79,116,N/A,2014,3.14,2,4,60,60,N/A,N/A,N/A
Guiscard,5.562,7.81,66,N/A,2013,2.44,2,4,120,120,12,Wargames,N/A
ReCURRRing,5.562,6.77,111,N/A,2016,1.50,3,5,30,30,8,N/A,N/A
Fanhunter: Urban Warfare,5.562,7.21,108,N/A,2017,2.50,2,2,45,45,14,N/A,N/A
Rancho,5.562,6.04,328,N/A,2012,1.57,2,6,45,45,7,Family,N/A
Adventure of D,5.562,6.57,124,N/A,2010,2.08,1,4,30,30,N/A,Thematic,N/A
Long Live the King,5.562,6.63,141,N/A,2006,3.00,5,30,240,240,12,Thematic,N/A
Attack of the Jelly Monster,5.562,5.95,344,13.79,2018,1.50,3,5,15,25,8,N/A,N/A
Innovation Ultimate,5.562,8.57,46,N/A,2024,3.50,2,5,30,60,14,N/A,N/A
Master of Rules,5.562,5.87,444,22.51,2007,1.51,3,5,20,30,10,Family,N/A
Asgard's Chosen,5.561,6.18,238,N/A,2013,3.16,1,4,90,90,12,Strategy,N/A
PARKS Memories: Coast to Coast,5.561,6.34,177,N/A,2021,1.00,2,8,30,30,6,N/A,N/A
HUANG,5.561,7.86,64,N/A,2024,3.25,2,5,90,90,14,Strategy,N/A
Triangoli,5.561,7.42,70,N/A,2017,2.33,2,2,15,30,10,Abstract,N/A
Noch mal!: Kids,5.561,6.5,129,N/A,2020,1.00,2,4,15,15,5,N/A,N/A
"NATO, Nukes & Nazis",5.561,7.12,82,62.95,1990,3.80,2,2,180,180,12,Wargames,N/A
Apples to Apples Junior,5.561,5.76,1191,34.99,2002,1.15,4,10,30,30,9,Children's,N/A
Club Stories,5.561,8.12,62,N/A,2017,2.67,1,2,60,90,14,N/A,N/A
Backseat Drawing,5.561,6.21,219,N/A,2008,1.11,4,10,20,30,12,Party,N/A
Mia London and the Case of the 625 Scoundrels,5.561,6.45,146,N/A,2020,1.00,2,4,10,15,5,Children's,N/A
Jumble Jam,5.561,6.77,112,N/A,2020,1.25,2,5,30,50,8,N/A,N/A
Horus,5.561,5.87,456,N/A,2008,2.20,2,4,60,60,10,Abstract,Strategy
IQ Files: Escape Room – Liberation,5.561,7.49,69,N/A,2021,1.50,1,10,90,150,12,N/A,N/A
Pikemen,5.561,6.92,90,N/A,1997,2.83,2,4,15,15,8,Abstract,N/A
Heartthrob,5.561,7.1,98,N/A,1988,2.00,2,6,30,30,10,Children's,N/A
Enclave: Zakon Krańca Świata,5.561,6.28,230,N/A,2013,3.18,2,4,120,120,12,Strategy,Thematic
A Victory Awaits: Operation Barbarossa 1941,5.561,8.02,61,87.96,2022,2.60,1,8,180,900,16,Wargames,N/A
Безмолвный свидетель (Silent Witness),5.561,7.48,70,N/A,2022,2.00,1,15,60,120,12,N/A,N/A
Ludi Gladiatorii,5.561,6.54,143,N/A,2015,1.79,1,5,30,45,10,N/A,N/A
Coup d'État,5.561,6.5,139,N/A,1966,2.21,3,4,30,30,10,N/A,N/A
Dicey Peaks,5.561,6.23,257,19.99,2017,1.38,2,6,20,50,8,N/A,N/A
Air Postal,5.561,8.06,71,N/A,2023,2.43,1,4,45,120,14,N/A,N/A
Race for the Chinese Zodiac,5.561,6.47,142,34.73,2019,2.67,3,5,40,70,8,Family,N/A
Flee The Scene,5.561,6.62,116,N/A,2015,1.29,2,5,20,40,8,N/A,N/A
Monster 12,5.561,6.5,131,N/A,2021,1.00,2,5,12,12,7,N/A,N/A
Quatre Batailles en Espagne,5.561,7.74,71,N/A,2015,3.17,2,4,N/A,N/A,N/A,Wargames,N/A
Perpetual Commotion,5.561,6.31,181,N/A,2003,1.11,2,6,45,45,13,N/A,N/A
In Her Majesty's Name: Steampunk Skirmish Wargaming Rules,5.561,7.44,81,N/A,2013,2.50,2,2,60,180,N/A,Wargames,N/A
Tales & Games: Jack & the Beanstalk,5.561,6.54,135,N/A,2017,1.17,2,5,20,20,7,N/A,N/A
Combo Fighter: VS Pack 1,5.561,7.1,87,N/A,2018,2.00,1,4,5,15,12,N/A,N/A
Galactic Warlords: Battle for Dominion,5.561,7.13,101,55.00,2018,3.00,1,4,30,90,8,N/A,N/A
1851: Kentucky & Tennessee,5.561,6.75,101,N/A,1998,3.27,3,5,180,180,14,Strategy,N/A
Nakum,5.561,7.91,89,N/A,2020,2.71,1,4,20,45,14,Strategy,N/A
Freezing Death: Finnish Winter War,5.561,7.4,69,N/A,2019,2.18,2,2,60,90,12,Wargames,N/A
Dark Is the Night,5.561,5.95,398,N/A,2017,1.36,2,2,1,15,10,N/A,N/A
Radetzky's March: The Hundred Hours Campaign,5.561,7.71,66,N/A,2018,2.29,1,2,60,360,14,Wargames,N/A
Borodino 20,5.561,7.24,74,N/A,2008,2.07,2,2,70,70,N/A,Wargames,N/A
18Svea,5.561,7.82,55,N/A,2022,3.25,2,3,60,120,N/A,N/A,N/A
Speed,5.561,6.36,157,N/A,1995,1.00,2,2,3,3,6,N/A,N/A
Zombie in My Pocket,5.561,5.81,539,N/A,2010,1.38,1,8,30,30,11,Thematic,N/A
Ivion: The Hound & The Hare,5.561,7.78,57,N/A,2021,2.60,2,4,15,30,13,N/A,N/A
Sherlock Mittelalter: Der Kaufmann von Kastilien,5.561,7.0,85,N/A,2021,2.50,1,8,60,60,8,N/A,N/A
Light Rail,5.561,6.22,209,N/A,2014,1.36,2,4,20,20,10,N/A,N/A
Secret Operation,5.561,6.52,156,N/A,2019,1.00,4,10,15,25,10,N/A,N/A
None of a Kind,5.561,6.03,270,N/A,2011,1.27,2,6,20,20,8,N/A,N/A
Masterpiece,5.561,5.74,1810,175.00,1970,1.45,3,6,60,60,10,Family,N/A
Slip Strike,5.561,6.73,118,N/A,2020,1.33,2,2,10,15,10,N/A,N/A
Pick a Pen: Tuinen,5.561,6.97,87,N/A,2023,1.50,2,4,30,30,8,N/A,N/A
Dulce,5.561,6.23,199,33.65,2022,2.00,1,4,30,30,14,N/A,N/A
Ramses II,5.561,5.76,810,N/A,1997,1.32,1,5,30,30,7,Children's,N/A
The Nightmare Before Christmas TCG,5.561,6.8,111,N/A,2005,2.00,2,6,45,45,10,Customizable,N/A
By Golly!,5.561,5.98,307,17.99,2001,1.07,2,6,15,15,5,Children's,N/A
Fluxx,5.561,5.67,17738,20.00,1997,1.39,2,6,5,30,8,Family,Party
Endure the Stars 1.5,5.561,7.15,105,N/A,2019,2.67,1,6,30,240,14,N/A,N/A
Codex: L'Ultime secret de Léonard de Vinci,5.561,7.96,61,N/A,2020,2.67,1,99,180,240,14,N/A,N/A
Space Marine Adventures: Rise of the Orks,5.561,7.06,102,N/A,2020,2.00,1,5,30,30,10,N/A,N/A
Medieval Realms,5.561,6.93,123,N/A,2019,2.60,2,5,60,90,12,N/A,N/A
Disney Pixar Cars 2 Sorry Sliders: World Grand Prix Race Edition,5.561,6.04,251,N/A,2011,1.09,2,4,15,15,6,Children's,Family
Waka Waka,5.561,6.0,327,N/A,2012,1.86,2,4,45,45,10,Family,N/A
Backyard Chickens,5.561,7.07,82,N/A,2022,2.00,2,5,30,60,3,N/A,N/A
Konexi,5.561,6.2,227,N/A,2010,1.25,2,4,30,30,10,N/A,N/A
Sopwith,5.561,6.7,123,N/A,1978,1.75,2,6,60,60,8,Wargames,N/A
Evil Corp.,5.561,6.95,97,N/A,2023,2.50,2,4,45,60,12,N/A,N/A
Austerlitz,5.561,6.54,139,N/A,1993,3.32,1,4,1080,1080,12,Wargames,N/A
For Honor and Glory: War of 1812 Land and Naval Battles,5.561,7.32,73,N/A,2005,2.00,2,4,30,30,12,Wargames,N/A
Palabra,5.561,6.29,184,N/A,1990,2.00,2,6,30,30,12,N/A,N/A
Hell Dorado: Core Rulebook,5.561,7.6,74,N/A,2006,3.67,2,2,60,60,15,Wargames,N/A
Armymals,5.561,6.51,145,N/A,2014,2.25,2,4,45,45,14,N/A,N/A
Indus 2500 BCE,5.561,7.21,94,N/A,2020,1.90,1,5,30,60,14,N/A,N/A
Card Football: Premiere Edition,5.561,6.4,167,N/A,2006,1.85,1,4,45,45,12,Family,N/A
Cruel Necessity (Deluxe Edition): The English Civil Wars 1640-1653,5.561,8.41,52,N/A,2023,3.40,1,1,60,60,13,Wargames,N/A
Save Patient Zero,5.561,6.62,130,37.15,2021,1.50,1,7,30,45,10,N/A,N/A
The Night,5.56,7.98,63,N/A,2022,1.80,1,1,60,120,13,Thematic,Wargames
Ace of Aces: Balloon Buster,5.56,6.29,186,N/A,1985,2.08,2,2,20,20,10,Wargames,N/A
Portal,5.56,6.07,267,N/A,1997,2.00,2,2,30,30,13,Customizable,N/A
The Curse of the Black Dice,5.56,6.15,257,N/A,2015,1.74,2,4,20,40,14,Family,N/A
"Leuthen: Frederick's Greatest Victory 5 December, 1757",5.56,7.12,83,N/A,2012,1.89,1,2,40,40,12,Wargames,N/A
"Oh, Fox!",5.56,6.55,149,N/A,2019,1.67,2,4,20,20,8,N/A,N/A
Apollo XIII,5.56,6.31,196,N/A,2015,2.67,2,5,45,75,14,Strategy,Thematic
