Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Pirate's Cove,6.306,6.56,8281,N/A,2002,2.01,3,5,60,90,8,Family,N/A
Navajo Wars,6.306,7.94,1053,N/A,2013,3.88,1,2,120,120,12,Wargames,N/A
Minecraft: Builders & Biomes,6.306,6.94,2821,39.99,2019,1.98,2,4,30,60,10,Family,N/A
Giants,6.305,6.96,2520,108.99,2008,2.94,3,5,90,90,10,Strategy,N/A
Aristeia!,6.305,8.19,1074,61.67,2017,2.98,2,2,60,90,14,Customizable,Strategy
GKR: Heavy Hitters,6.305,7.6,1590,108.22,2018,2.78,1,4,60,120,12,Thematic,Wargames
Risk 2210 A.D.,6.305,6.68,7165,144.49,2001,2.72,2,5,240,240,10,Wargames,N/A
Glasgow,6.304,7.16,1928,N/A,2020,2.04,2,2,30,30,10,Strategy,N/A
The Scepter of Zavandor,6.304,6.96,2560,N/A,2004,3.51,2,6,90,90,10,Strategy,N/A
Septima,6.304,7.55,1505,N/A,2023,3.58,1,4,50,100,12,Strategy,Thematic
1849: The Game of Sicilian Railways,6.304,8.14,855,N/A,1998,4.23,3,5,180,180,14,Strategy,N/A
Bloodborne: The Card Game,6.304,6.87,3784,44.99,2016,2.06,3,5,30,45,14,Thematic,N/A
Spyfall 2,6.302,6.85,3142,N/A,2016,1.23,3,12,15,15,13,Party,N/A
Dice Settlers,6.302,6.9,2806,44.99,2018,2.90,1,4,45,60,14,Strategy,N/A
The Red Dragon Inn 2,6.302,6.93,3182,33.52,2008,1.80,2,4,45,45,13,Party,Thematic
Mystery of the Abbey,6.302,6.54,8097,N/A,1995,2.20,3,6,60,90,8,Family,N/A
Bios: Origins (Second Edition),6.302,7.83,1109,72.38,2019,4.19,1,4,120,240,14,Strategy,N/A
Troyes Dice,6.302,7.03,2289,42.99,2020,2.30,1,10,20,30,12,Strategy,N/A
Oceanos,6.301,6.8,3395,24.49,2016,1.83,2,5,30,45,8,Family,N/A
Olympos,6.3,6.9,2687,42.95,2011,2.96,2,5,45,90,10,Strategy,N/A
Revolution!,6.3,6.72,4335,N/A,2009,2.04,3,4,60,60,13,Strategy,N/A
Tiny Epic Kingdoms,6.3,6.55,7676,23.27,2014,2.09,2,5,30,45,13,Strategy,N/A
World of Warcraft: The Boardgame,6.3,6.71,5802,N/A,2005,3.51,2,6,180,180,12,Thematic,N/A
Century: Golem Edition – Eastern Mountains,6.299,7.36,1604,36.95,2019,2.17,2,4,30,45,10,Family,N/A
Android,6.299,6.75,3909,129.99,2008,3.97,3,5,180,180,13,Thematic,N/A
Drop It,6.299,6.9,2788,29.90,2018,1.10,2,4,30,30,8,Family,N/A
Fireteam Zero,6.299,7.49,1560,N/A,2015,2.75,1,4,90,90,14,Strategy,Thematic
The Ancient World (Second Edition),6.299,7.56,1298,49.99,2019,2.80,2,4,90,90,13,Strategy,N/A
Voyages,6.298,7.47,1477,N/A,2021,1.78,1,100,20,30,N/A,Family,N/A
Ascension: Immortal Heroes,6.297,7.32,1657,29.99,2012,2.11,1,2,30,30,13,Strategy,N/A
Euthia: Torment of Resurrection,6.297,8.66,1105,N/A,2021,3.50,1,4,60,480,14,Strategy,N/A
Ride the Rails,6.296,7.18,1834,30.99,2020,2.24,3,5,45,60,12,Strategy,N/A
Doomtown: Reloaded,6.296,7.1,2334,34.98,2014,3.60,2,4,30,30,12,Customizable,N/A
Dale of Merchants Collection,6.296,7.84,1087,N/A,2019,2.32,2,4,20,60,10,N/A,N/A
1856: Railroading in Upper Canada from 1856,6.295,7.5,1323,N/A,1995,4.26,3,6,300,300,14,Strategy,N/A
Earthborne Rangers,6.295,8.26,995,N/A,2023,3.40,1,4,60,240,12,Customizable,Thematic
Aquaretto,6.294,6.98,2518,N/A,2008,2.12,2,5,45,45,10,Family,N/A
SET,6.294,6.5,12754,10.39,1988,1.66,1,20,30,30,6,Abstract,Family
Sanctum,6.294,7.08,2276,47.18,2019,2.53,2,4,60,100,12,Strategy,N/A
Iwari,6.293,7.12,2002,N/A,2020,2.13,2,5,45,45,14,Abstract,Strategy
Unlock!: Secret Adventures – The Adventurers of Oz,6.293,7.36,1476,N/A,2018,2.84,1,6,60,60,10,Thematic,N/A
Codex: Card-Time Strategy – Deluxe Set,6.293,8.01,1108,N/A,2016,3.66,2,5,45,45,13,Customizable,Strategy
Ingenious: Travel Edition,6.293,7.09,2014,99.99,2006,1.85,2,2,30,30,10,Abstract,N/A
High Frontier,6.293,7.36,1550,N/A,2010,4.34,2,5,180,180,12,Strategy,Thematic
PitchCar Mini,6.293,6.98,2302,N/A,2003,1.14,2,8,30,30,6,Family,Party
Adventure Land,6.293,6.9,2652,36.95,2015,1.85,2,4,45,45,10,Family,N/A
Terraforming Mars: The Dice Game,6.293,7.34,1761,59.99,2023,2.34,1,4,45,45,14,Strategy,N/A
Ad Astra,6.292,6.86,2928,N/A,2009,2.68,3,5,60,60,13,Strategy,N/A
Juicy Fruits,6.291,7.06,2135,24.80,2021,2.02,1,4,20,50,8,Family,N/A
Bruxelles 1897,6.29,7.21,1861,24.99,2019,2.92,2,4,40,60,10,Strategy,N/A
Oregon,6.29,6.76,3415,N/A,2007,2.15,2,4,45,45,8,Family,Strategy
Walnut Grove,6.29,6.97,2302,N/A,2011,2.46,1,4,30,60,10,Strategy,N/A
Tabannusi: Builders of Ur,6.29,7.38,1536,36.84,2021,3.86,1,4,120,120,14,Strategy,N/A
The Isle of Cats: Explore & Draw,6.289,7.44,1411,32.26,2022,2.27,1,6,30,45,10,Family,N/A
Bios: Megafauna (Second Edition),6.288,7.63,1276,67.85,2017,4.51,1,4,90,180,12,Strategy,Thematic
Dungeon Mayhem,6.288,6.92,3398,14.98,2018,1.11,2,4,10,10,8,Family,N/A
The Civil War 1861-1865,6.288,7.73,1258,N/A,1983,3.79,2,2,120,1200,12,Wargames,N/A
Call of Cthulhu: The Card Game,6.288,6.9,3024,144.85,2008,2.89,2,2,30,30,13,Customizable,Strategy
Ogre,6.287,6.94,2866,N/A,1977,2.34,1,3,45,45,10,Wargames,N/A
Pergamon,6.287,6.91,2527,39.95,2011,2.24,2,4,45,45,10,Family,Strategy
Adventure Games: The Dungeon,6.287,6.95,2491,19.05,2019,1.70,1,4,90,90,12,Thematic,Wargames
Ave Caesar,6.287,6.64,4768,N/A,1989,1.36,2,6,30,30,12,Family,N/A
Wars of the Roses: Lancaster vs. York,6.287,7.36,1508,N/A,2010,3.20,2,4,180,180,13,Strategy,N/A
Virus!,6.286,6.73,5934,17.40,2015,1.06,2,6,20,20,8,Family,Party
boop.,6.285,7.15,2030,32.09,2022,1.38,2,2,20,30,10,Abstract,Family
Europa Universalis: The Price of Power,6.285,8.77,918,N/A,2023,4.64,1,4,90,300,14,Strategy,Wargames
Age of Renaissance,6.285,7.09,2210,N/A,1996,3.85,3,6,120,300,12,Strategy,N/A
Unmatched: Houdini vs. The Genie,6.285,8.35,847,N/A,2022,2.40,2,2,20,20,9,N/A,N/A
Rummikub,6.285,6.46,18000,14.92,1977,1.72,2,4,60,60,8,Family,N/A
Kamisado,6.285,6.95,2549,N/A,2008,2.37,2,2,20,20,10,Abstract,N/A
Masters of Renaissance: Lorenzo il Magnifico – The Card Game,6.284,7.16,1882,38.99,2019,2.10,1,4,30,45,14,Strategy,N/A
Rolling Heights,6.284,7.62,1253,61.46,2023,2.54,1,4,45,60,14,N/A,N/A
Clever 4Ever,6.284,7.72,1131,24.90,2022,2.43,1,4,30,30,14,Family,N/A
Arctic Scavengers,6.284,6.77,3434,N/A,2009,2.26,2,5,45,60,12,Strategy,N/A
Thanos Rising: Avengers Infinity War,6.284,7.09,2472,N/A,2018,2.00,2,4,60,90,10,Family,Thematic
Warfighter: The Tactical Special Forces Card Game,6.283,7.7,1331,99.99,2014,2.72,1,6,30,180,N/A,Wargames,N/A
CATAN: Starfarers,6.283,7.6,1356,87.99,2019,2.55,3,4,120,120,14,Family,N/A
Planted: A Game of Nature & Nurture,6.283,7.31,1662,29.99,2022,1.61,2,5,20,30,10,Family,N/A
Axis & Allies,6.283,6.69,6053,135.00,2004,3.22,2,5,240,240,12,Wargames,N/A
Ys,6.283,6.9,2600,49.95,2004,2.92,2,4,90,90,12,Strategy,N/A
Faraway,6.281,7.57,1332,N/A,2023,2.00,2,6,15,30,10,Family,N/A
Betrayal at House on the Hill: 3rd Edition,6.281,7.39,1752,32.61,2022,2.33,3,6,60,60,12,Thematic,N/A
ROVE: Results-Oriented Versatile Explorer,6.281,7.58,1268,N/A,2021,1.89,1,1,15,15,8,Family,Strategy
Beyond Balderdash,6.281,6.82,3239,85.86,1993,1.48,2,6,45,45,10,Party,N/A
Sorcerer City,6.281,7.41,1479,49.99,2020,2.23,1,6,45,60,14,Strategy,N/A
Anomia,6.281,6.69,4704,16.50,2010,1.04,3,6,30,30,10,Party,N/A
Monumental,6.28,7.54,1498,76.28,2020,2.81,1,4,90,120,14,Strategy,N/A
Décorum,6.28,7.45,1424,N/A,2022,1.90,2,4,30,45,13,Family,N/A
Otys,6.28,6.96,2424,24.99,2017,2.86,1,4,60,60,14,Strategy,N/A
Timeline: Discoveries,6.28,6.71,3962,N/A,2011,1.16,2,8,15,15,8,Family,N/A
A Study in Emerald (Second Edition),6.279,6.89,2675,N/A,2015,2.94,2,5,60,60,13,Strategy,Thematic
Glow,6.278,7.02,2410,36.47,2021,2.00,2,4,45,45,10,Family,N/A
Metro X,6.278,7.13,1852,14.98,2018,1.74,1,6,20,20,8,Abstract,N/A
Axis & Allies,6.277,6.57,11017,299.99,1981,3.04,2,5,180,180,12,Wargames,N/A
The Lord of the Ice Garden,6.277,7.64,1283,N/A,2014,4.08,1,4,90,90,14,Strategy,N/A
Unmatched: Redemption Row,6.277,8.26,870,37.95,2022,2.00,2,3,20,40,14,N/A,N/A
Pendragon: The Fall of Roman Britain,6.277,7.89,1041,N/A,2017,4.50,1,4,60,360,16,Wargames,N/A
Power Struggle,6.276,6.97,2282,96.48,2009,3.37,3,5,105,105,12,Strategy,N/A
Himalaya,6.275,6.99,2211,N/A,2002,2.57,3,4,60,60,8,Strategy,N/A
Mountain Goats,6.275,6.85,2853,24.00,2010,1.13,2,4,20,20,8,Family,N/A
Zoo Vadis,6.275,7.8,1045,N/A,2023,2.10,3,7,20,40,10,Strategy,N/A
Sagani,6.274,7.11,1944,N/A,2020,1.90,1,4,30,60,8,Abstract,Family
On the Underground,6.274,6.9,2511,N/A,2006,2.44,2,5,60,60,7,Strategy,N/A
Key Flow,6.274,7.35,1413,89.95,2018,2.88,2,6,45,75,14,Strategy,N/A
The Climbers,6.274,6.77,3202,N/A,2008,1.79,2,5,45,45,8,Abstract,Family
Abandon All Artichokes,6.274,6.62,4855,13.99,2020,1.28,2,4,20,20,10,Family,N/A
Normandy '44,6.274,7.91,1057,N/A,2010,3.38,2,3,420,420,N/A,Wargames,N/A
"Artifacts, Inc.",6.274,6.75,3293,N/A,2014,2.17,2,4,60,60,13,Strategy,N/A
Salem 1692,6.274,7.11,2368,24.99,2015,2.03,4,12,25,35,12,Party,N/A
Rise of Empires,6.274,7.03,2088,55.00,2009,3.55,2,5,180,180,12,Strategy,N/A
Carcassonne: Amazonas,6.273,7.05,2111,69.99,2016,1.93,2,5,35,35,8,Family,N/A
Imaginarium,6.273,7.14,1978,N/A,2018,2.91,2,5,90,90,14,Strategy,N/A
Mangrovia,6.273,7.17,1746,N/A,2014,2.44,2,5,75,75,10,Family,Strategy
Paranormal Detectives,6.272,7.0,2372,34.70,2019,1.68,2,6,30,50,12,Party,N/A
ICECOOL2,6.272,7.16,1769,N/A,2018,1.07,2,4,30,30,6,Children's,Family
Jungle Speed,6.271,6.47,13179,N/A,1997,1.13,2,10,10,10,7,Party,N/A
Puzzle Strike: Third Edition,6.271,7.18,1847,126.00,2012,2.70,2,4,20,20,10,Strategy,N/A
Capital Lux,6.27,7.0,2174,N/A,2016,1.97,2,4,30,30,10,Family,N/A
The Bridges of Shangri-La,6.27,6.87,2617,N/A,2003,2.73,3,4,60,60,10,Strategy,N/A
Mists over Carcassonne,6.27,7.37,1493,33.25,2022,2.08,1,5,35,35,8,Family,N/A
51st State,6.27,6.81,2979,14.95,2010,3.11,2,4,40,90,10,Strategy,N/A
Unconditional Surrender! World War 2 in Europe,6.27,8.08,988,159.95,2014,3.75,2,3,60,3000,14,Wargames,N/A
Love Letter: Adventure Time,6.269,7.25,1831,N/A,2015,1.06,2,4,20,20,10,Family,N/A
World in Flames,6.269,7.63,1432,N/A,1985,4.64,2,7,120,6000,12,Wargames,N/A
Flip Ships,6.269,7.01,2108,N/A,2017,1.36,1,4,30,45,8,Family,N/A
Noctiluca,6.269,7.12,1901,39.98,2019,1.32,1,4,30,30,8,Abstract,N/A
Dog Park,6.269,7.01,2356,N/A,2022,2.16,1,4,40,80,10,Family,N/A
Mordheim: City of the Damned,6.269,7.34,1702,N/A,1999,3.09,2,6,60,60,10,Thematic,Wargames
Unlock!: Mystery Adventures – The House on the Hill,6.268,6.99,2112,34.99,2017,1.81,1,6,60,60,10,Family,Thematic
New York Slice,6.268,6.7,3766,29.35,2017,1.44,2,6,30,30,8,Family,N/A
Cóatl,6.268,6.96,2573,34.99,2020,2.03,1,4,30,60,10,Family,N/A
Sluff Off!,6.267,6.87,2599,N/A,2003,1.85,3,5,30,30,10,Family,N/A
1860: Railways on the Isle of Wight,6.267,7.9,925,N/A,2004,4.09,2,4,180,240,14,Strategy,N/A
Space Station Phoenix,6.267,7.39,1382,68.81,2022,3.02,2,4,60,120,14,Strategy,N/A
Dragonfire,6.265,7.1,2489,69.99,2017,3.23,2,6,60,90,13,Strategy,Thematic
Sanssouci,6.265,7.13,1861,N/A,2013,2.11,2,4,30,45,8,Family,N/A
The Isofarian Guard,6.265,8.87,787,N/A,2023,3.14,1,2,45,90,14,Thematic,N/A
The Ancient World,6.265,6.98,2211,69.95,2014,2.72,2,4,90,90,13,Strategy,N/A
Samurai Spirit,6.265,6.61,4877,N/A,2014,2.13,1,7,30,30,9,Strategy,N/A
Gulo Gulo,6.265,6.83,2815,N/A,2003,1.08,2,6,15,20,5,Children's,N/A
A House Divided: War Between the States 1861-65,6.264,7.07,2016,N/A,1981,2.63,2,2,240,240,12,Wargames,N/A
Egizia: Shifting Sands,6.264,7.5,1244,29.99,2019,2.85,2,4,90,90,14,Strategy,N/A
Iberian Gauge,6.264,7.33,1450,N/A,2017,2.39,3,5,60,90,12,Strategy,N/A
Successors (Third Edition),6.264,7.54,1250,N/A,2008,3.32,2,4,90,300,12,Wargames,N/A
Knarr,6.264,7.41,1383,N/A,2023,1.87,2,4,30,30,8,N/A,N/A
Legendary Encounters: A Firefly Deck Building Game,6.264,7.09,1950,109.99,2016,2.57,1,5,45,90,14,Thematic,N/A
The Adventurers: The Temple of Chac,6.263,6.61,4836,N/A,2009,1.66,2,6,45,45,10,Family,Thematic
Battle Cry: 150th Civil War Anniversary Edition,6.263,7.64,1230,N/A,2010,2.07,2,2,45,45,12,Wargames,N/A
Hare & Tortoise,6.263,6.63,4727,N/A,1973,1.93,2,6,45,45,8,Family,N/A
Cantaloop: Book 1 – Breaking into Prison,6.263,7.47,1273,28.79,2020,2.10,1,4,300,720,16,N/A,N/A
Battle Sheep,6.261,6.6,5084,N/A,2010,1.46,2,4,15,15,7,Abstract,N/A
Wits & Wagers Party,6.261,6.9,2481,N/A,2012,1.12,4,18,25,25,8,Party,N/A
The New Era,6.26,7.48,1303,N/A,2011,3.46,2,5,60,60,10,Strategy,N/A
Exit: The Game – The Haunted Roller Coaster,6.259,7.15,1765,20.03,2019,2.03,1,4,45,90,10,Thematic,N/A
Clans,6.259,6.57,5161,N/A,2002,2.02,2,4,30,30,10,Abstract,N/A
The King Is Dead,6.258,7.11,1815,48.95,2015,2.48,2,4,30,50,12,Strategy,N/A
Favor of the Pharaoh,6.258,6.79,2975,N/A,2015,2.00,2,4,45,45,13,Family,N/A
Ubongo 3D,6.257,7.07,1923,N/A,2009,1.95,2,4,30,30,10,Abstract,Family
Treasure Hunter,6.256,6.76,3160,29.97,2015,1.88,2,6,40,40,8,Family,N/A
Wooden Ships & Iron Men,6.256,7.07,2092,N/A,1974,3.10,2,2,60,300,12,Wargames,N/A
The Expanse Board Game,6.256,7.18,1694,N/A,2017,2.79,2,4,60,60,14,Strategy,N/A
Fit to Print,6.256,7.45,1333,39.07,2023,2.07,1,6,15,30,10,Family,N/A
Cosmic Frog,6.256,7.32,1483,72.76,2020,3.00,2,6,45,90,13,Strategy,N/A
The Red Dragon Inn,6.256,6.56,8496,35.51,2007,1.66,2,4,45,45,13,Party,Thematic
Terracotta Army,6.256,7.49,1467,69.80,2022,3.27,1,4,90,120,14,Strategy,N/A
Factory Funner,6.255,7.18,1622,44.00,2016,2.34,1,6,20,40,11,Strategy,N/A
L.L.A.M.A.,6.254,6.48,7927,13.22,2019,1.05,2,6,20,20,8,Family,N/A
Tenpenny Parks,6.254,7.51,1322,56.48,2022,2.16,1,4,45,75,10,Strategy,N/A
Leonardo da Vinci,6.254,6.73,3433,51.98,2006,3.18,2,5,90,90,12,Strategy,N/A
Ascension: Rise of Vigil,6.254,7.16,1769,N/A,2013,2.27,2,4,30,30,13,Strategy,N/A
Vast: The Mysterious Manor,6.253,7.48,1316,49.20,2019,3.72,1,5,60,120,13,Strategy,N/A
Kites,6.252,7.03,2074,19.95,2022,1.07,2,6,10,10,10,Family,Party
"Colonial Twilight: The French-Algerian War, 1954-62",6.252,7.69,1127,67.50,2017,3.86,1,2,90,300,12,Wargames,N/A
City of Iron,6.252,7.16,1689,154.99,2013,3.23,2,4,120,120,13,Strategy,N/A
Nautilion,6.252,7.22,1638,40.74,2016,1.92,1,2,15,30,10,Strategy,N/A
Babel,6.251,6.65,4073,N/A,2000,2.41,2,2,45,60,12,Strategy,N/A
Carrom,6.251,7.08,1844,N/A,N/A,1.46,2,4,60,60,6,Family,N/A
Niagara,6.25,6.46,8682,N/A,2004,1.84,3,5,30,45,8,Family,N/A
"Dungeons, Dice & Danger",6.25,7.08,1996,26.99,2022,1.92,1,4,45,60,12,Family,N/A
Exit: The Game – Advent Calendar: The Mystery of the Ice Cave,6.249,7.93,892,44.08,2020,2.06,1,99,45,90,10,Thematic,N/A
CoraQuest,6.249,7.99,1053,N/A,2022,2.00,1,4,45,60,6,Children's,Family
Petrichor,6.249,6.93,2385,49.43,2018,3.02,1,4,20,80,14,Strategy,N/A
Marvel: Crisis Protocol,6.249,8.3,921,76.76,2019,3.00,2,2,45,45,14,Thematic,Wargames
New Bedford,6.249,7.06,1973,N/A,2016,2.35,1,4,30,60,12,Strategy,N/A
Trambahn,6.248,6.95,2185,N/A,2015,1.80,2,2,30,45,8,Family,N/A
Smash Up: The Obligatory Cthulhu Set,6.248,6.73,3557,25.51,2013,2.17,2,2,30,45,12,Strategy,N/A
Evo (Second Edition),6.248,6.94,2259,N/A,2011,2.36,2,5,60,60,14,Family,Strategy
Unmatched: Hell's Kitchen,6.248,8.29,810,40.89,2022,2.20,2,3,20,40,14,Family,Strategy
Felicity: The Cat in the Sack,6.248,6.57,4992,N/A,2007,1.40,3,5,20,20,8,Family,N/A
Helvetia,6.248,6.98,2050,N/A,2011,3.05,2,4,90,90,12,Strategy,N/A
The Great Heartland Hauling Co.,6.248,6.85,2572,N/A,2013,1.84,2,4,30,30,10,Family,Strategy
The Russian Campaign,6.247,7.34,1547,N/A,1974,2.84,2,2,360,360,12,Wargames,N/A
Fjords,6.247,6.75,3163,N/A,2005,1.72,2,2,30,30,8,Abstract,Family
Strat-O-Matic Baseball,6.247,7.82,1189,73.99,1962,2.38,1,2,45,45,11,Strategy,Thematic
König von Siam,6.247,6.9,2262,N/A,2007,2.68,2,4,30,60,12,Strategy,N/A
Duplik,6.247,6.96,2246,N/A,2005,1.22,3,10,45,45,12,Party,N/A
Dragomino,6.246,7.06,2004,19.99,2020,1.09,2,4,15,15,5,Children's,N/A
Empires in Arms,6.246,7.61,1313,N/A,1983,4.41,2,7,120,12000,14,Wargames,N/A
Reykholt,6.245,6.71,3542,39.99,2018,2.15,1,4,30,60,12,Family,Strategy
Stellar,6.245,7.4,1380,21.98,2020,2.15,2,2,30,30,8,Strategy,N/A
Talisman: Revised 4th Edition,6.245,6.51,15234,N/A,2007,2.17,2,6,90,90,13,Thematic,N/A
Time's Up! Edición Azul,6.244,7.36,1325,N/A,2006,1.22,4,12,45,45,12,Party,N/A
Summer Camp,6.244,7.14,1744,19.99,2021,1.90,2,4,30,45,10,Family,N/A
Transatlantic,6.244,7.03,1945,49.99,2017,3.07,2,4,60,120,12,Strategy,N/A
Timeline: Music & Cinema,6.244,6.72,3462,N/A,2013,1.09,2,8,15,15,8,Family,Party
Love Letter: The Hobbit – The Battle of the Five Armies,6.243,7.12,1843,N/A,2015,1.27,2,4,20,30,8,Family,N/A
Machi Koro Legacy,6.243,6.91,2308,N/A,2019,1.90,2,4,30,45,10,Family,N/A
La Boca,6.243,6.96,2097,N/A,2013,1.36,3,6,40,40,8,Family,N/A
Space Cadets: Dice Duel,6.243,6.74,3044,107.42,2013,2.09,4,8,30,30,12,Thematic,N/A
Star Trek: Attack Wing,6.242,7.5,1915,39.99,2013,2.72,2,99,60,60,14,Wargames,N/A
Smash Up: Cease and Desist,6.24,7.41,1387,21.17,2016,2.33,2,2,45,45,12,N/A,N/A
Altar Quest,6.24,7.68,1218,164.99,2020,3.38,1,4,30,90,14,Thematic,N/A
HEXplore It: The Valley of the Dead King,6.24,7.76,1152,100.99,2017,3.24,1,6,60,180,12,Thematic,N/A
My First Carcassonne,6.24,6.66,4230,20.49,2009,1.13,2,4,10,20,4,Children's,N/A
Nefertiti,6.24,6.99,1994,N/A,2008,2.36,3,4,45,45,10,Strategy,N/A
Xiangqi,6.24,7.11,2108,3.57,762,3.57,2,2,60,60,8,Abstract,N/A
Evacuation,6.239,7.73,1046,N/A,2023,3.95,1,4,60,150,12,Strategy,N/A
LYNGK,6.238,7.6,1140,30.32,2017,2.81,2,2,30,60,13,Abstract,N/A
Steampunk Rally Fusion,6.238,7.41,1302,221.07,2021,2.77,2,8,45,60,14,Family,Strategy
Big City,6.237,6.86,2446,N/A,1999,2.22,2,5,60,60,10,Family,Strategy
Burg Appenzell,6.237,6.86,2493,N/A,2007,1.59,2,4,30,30,6,Children's,Family
Wildlife Safari,6.236,6.7,3205,N/A,1994,1.29,2,5,20,30,7,Family,N/A
Odin's Ravens,6.236,6.66,3844,N/A,2002,1.68,2,2,30,30,10,Family,Strategy
Terramara,6.236,7.31,1450,N/A,2019,3.45,2,4,120,120,12,Strategy,N/A
ALIEN: Fate of the Nostromo,6.236,7.09,2165,42.98,2021,2.00,1,5,45,60,10,Thematic,N/A
Holland '44: Operation Market-Garden,6.235,8.28,814,N/A,2017,3.83,2,2,240,900,N/A,Wargames,N/A
Warfighter: The WWII Tactical Combat Card Game,6.235,7.87,1109,N/A,2016,3.14,1,6,30,90,N/A,Wargames,N/A
Exodus: Proxima Centauri,6.235,7.15,1705,N/A,2012,3.59,2,6,180,180,14,Strategy,Thematic
Tsuro of the Seas,6.235,6.52,6526,37.99,2012,1.43,2,8,20,40,8,Abstract,Family
Photograph,6.235,7.42,1250,N/A,2016,2.10,2,4,20,20,12,N/A,N/A
Historia,6.234,6.87,2403,39.95,2014,3.09,1,6,120,120,12,Strategy,N/A
Antike Duellum,6.234,7.07,1815,63.99,2012,2.88,2,2,75,75,13,Strategy,N/A
