Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
FAB: Golan '73,5.648,7.44,169,70.95,2016,3.43,2,2,240,240,12,Wargames,N/A
Volfyirion Guilds,5.648,7.4,191,N/A,2022,2.50,1,2,20,40,14,N/A,N/A
Armageddon War: Platoon Level Combat in the End War,5.648,8.03,164,N/A,2018,3.09,2,2,60,240,12,Wargames,N/A
City Hall,5.647,6.48,361,29.88,2014,2.79,2,4,90,90,13,Strategy,N/A
Bismarck (Second Edition),5.647,6.94,256,N/A,1978,3.13,2,2,150,240,N/A,Wargames,N/A
Global Mogul,5.647,6.95,238,34.99,2013,3.40,1,4,60,120,14,Strategy,N/A
Helionox: The Last Sunset,5.647,6.82,277,90.52,2015,2.38,1,4,30,60,13,Strategy,N/A
Legendary Encounters: The Matrix,5.647,8.35,122,N/A,2023,2.71,1,5,30,60,17,N/A,N/A
Test of Fire: Bull Run 1861,5.647,6.47,359,N/A,2011,1.87,2,2,45,45,10,Wargames,N/A
Tiny Park,5.647,6.5,345,N/A,2017,1.13,2,4,10,10,5,Children's,N/A
Dom Pierre,5.647,6.98,228,59.99,2022,3.82,2,4,60,120,12,Strategy,N/A
Logistico,5.647,6.22,538,N/A,2003,2.72,2,5,60,60,11,Strategy,N/A
Secret Code 13+4,5.647,6.62,308,N/A,2012,1.36,2,4,15,15,8,Children's,N/A
Blue Max: World War I Air Combat,5.647,6.63,361,N/A,2013,2.26,2,6,90,90,13,Wargames,N/A
Ausgebremst,5.647,6.88,252,N/A,1993,1.59,3,6,45,45,10,Family,Strategy
Completto,5.647,6.58,329,N/A,2015,1.00,2,4,30,30,8,Family,N/A
Apollo: A Game Inspired by NASA Moon Missions,5.647,6.27,525,N/A,2020,2.64,2,5,30,60,12,Thematic,N/A
Red Flags,5.647,6.19,878,N/A,2015,1.00,3,20,15,15,16,Party,N/A
Nine Tiles,5.647,6.55,367,N/A,2015,1.00,2,4,15,15,6,N/A,N/A
Munchkin Conan,5.647,6.46,441,24.99,2012,1.63,3,6,90,90,10,N/A,N/A
Thieves Den,5.647,6.73,313,N/A,2019,2.19,2,5,30,45,10,N/A,N/A
Jena 20,5.647,6.76,278,N/A,2008,1.88,1,2,50,50,12,Wargames,N/A
Old Town,5.647,6.39,400,N/A,2000,2.26,1,4,45,45,10,Strategy,N/A
Cthulhu: A Deck Building Game,5.647,6.9,284,N/A,2016,2.63,1,6,45,120,14,Customizable,Thematic
Jiangnan: Life of Gentry,5.647,7.49,172,N/A,2022,3.39,1,5,60,90,13,N/A,N/A
BrilliAnts,5.647,6.88,325,N/A,2017,2.29,1,6,30,80,14,N/A,N/A
Dark Horse,5.647,6.69,293,N/A,2012,2.67,1,4,90,90,10,Strategy,N/A
La Bête,5.647,7.49,179,N/A,2022,2.30,2,5,45,60,12,N/A,N/A
Galaxy Hunters,5.646,7.49,197,N/A,2021,2.67,2,4,60,120,14,N/A,N/A
"Minuit, Meurtre en Mer",5.646,7.16,211,N/A,2017,2.00,2,6,60,90,12,N/A,N/A
Adventure Mart,5.646,6.71,353,N/A,2020,2.57,2,4,45,60,10,N/A,N/A
WWII Commander: Battle of the Bulge,5.646,7.86,147,N/A,2020,2.58,1,2,45,300,N/A,Wargames,N/A
Three Battles of Manassas,5.646,7.82,152,N/A,2004,3.35,2,2,180,180,14,Wargames,N/A
Grass,5.646,6.0,1187,N/A,1980,1.54,2,6,60,60,18,Party,N/A
Carcassonne für 2,5.646,7.13,211,N/A,2017,1.71,2,2,25,25,7,Family,N/A
Swords & Sorcery: Quest and Conquest in the Age of Magic,5.646,6.97,259,N/A,1978,3.23,2,7,180,180,12,Wargames,N/A
Shazamm!,5.646,6.15,626,N/A,2003,1.87,2,2,30,30,10,Family,N/A
Squad Seven,5.646,6.42,407,N/A,2002,1.32,2,4,20,20,12,Family,Party
The Lord of the Rings: The Fellowship of the Ring,5.646,6.56,377,N/A,2001,2.85,2,2,90,90,12,Thematic,Wargames
Careers,5.646,5.85,2481,N/A,1955,1.49,2,6,60,60,8,Family,N/A
Holotype: Mesozoic North America,5.646,7.44,181,N/A,2023,2.29,2,5,60,120,14,N/A,N/A
Crash Tackle Rugby Board Game,5.646,7.66,171,N/A,2001,2.47,2,2,40,160,10,Strategy,Thematic
The Brigade,5.646,6.67,346,N/A,2018,1.88,2,4,20,40,8,Family,N/A
Blossoms,5.646,6.04,861,26.99,2018,1.19,2,2,20,20,8,Family,N/A
Risk: StarCraft Collector's Edition,5.646,6.48,470,N/A,2012,2.22,2,6,60,120,10,Family,Thematic
The Battle of Versailles,5.646,7.87,132,N/A,2024,2.43,2,2,30,45,10,N/A,N/A
Flying Kiwis,5.646,6.29,506,N/A,2015,1.08,2,4,10,10,5,Children's,Family
On the Dot,5.646,6.17,640,N/A,2006,1.65,2,4,5,5,10,Abstract,N/A
The King of Frontier,5.646,6.85,236,N/A,2013,2.07,2,4,30,30,10,N/A,N/A
The Sanctuary: Endangered Species,5.646,6.68,293,N/A,2017,3.23,2,4,30,60,10,Strategy,N/A
Destination X,5.646,6.56,330,12.99,2017,1.25,2,10,20,40,10,N/A,N/A
Big Two,5.646,6.53,355,N/A,N/A,1.74,2,4,30,30,10,Family,Strategy
Hula-Hoo!,5.645,6.8,275,13.90,2021,1.13,2,6,10,20,8,N/A,N/A
Silberzwerg,5.645,6.41,425,N/A,2000,2.51,2,4,60,60,10,N/A,N/A
Plague & Pestilence,5.645,6.22,703,N/A,1993,1.39,2,6,15,45,N/A,Thematic,N/A
Napoleon's Battles,5.645,6.75,297,N/A,1989,3.42,2,10,360,360,12,Wargames,N/A
Animal Upon Animal: Small and Yet Great!,5.645,6.27,474,N/A,2011,1.00,2,2,15,15,5,Children's,N/A
Ninja Dice,5.645,5.98,1041,N/A,2013,1.33,2,5,30,30,9,Party,N/A
Flip Over Frog,5.645,6.72,281,N/A,2018,1.14,2,4,15,15,6,Abstract,Family
Smash Up: Disney Edition,5.645,7.51,199,N/A,2022,2.50,2,4,30,60,12,N/A,N/A
Paradice,5.645,6.96,277,N/A,2021,2.27,2,5,30,45,10,N/A,N/A
Festo!,5.645,6.69,299,29.99,2018,2.25,2,5,30,60,8,N/A,N/A
Buffalo Wings,5.645,8.16,151,N/A,2010,2.88,2,2,180,180,N/A,Wargames,N/A
An Attrition of Souls,5.645,7.55,165,N/A,2020,2.37,2,2,30,90,14,Wargames,N/A
Bucket King 3D,5.645,6.21,525,N/A,2014,1.23,2,6,20,20,8,Family,N/A
Gangster,5.645,6.16,604,N/A,2007,2.31,2,5,90,90,10,Strategy,N/A
Next War: Vietnam,5.645,8.46,127,N/A,2020,4.33,1,2,120,1200,14,Wargames,N/A
Slide Blast,5.645,6.65,295,N/A,2016,1.22,2,6,20,20,7,N/A,N/A
1822CA,5.645,8.09,124,N/A,2018,4.30,3,7,360,540,12,N/A,N/A
Relic Hunters,5.645,7.49,170,N/A,2022,2.00,1,4,50,50,8,N/A,N/A
Hobbit Tales from the Green Dragon Inn,5.645,6.69,326,N/A,2013,1.41,2,5,20,60,13,Thematic,N/A
Troika,5.645,6.21,531,23.00,2017,1.27,2,5,20,20,7,N/A,N/A
CONFIDENT?,5.645,6.73,264,N/A,2018,1.00,3,99,20,40,11,N/A,N/A
Atelier: The Painter's Studio,5.645,6.45,398,26.00,2019,1.92,2,4,30,45,14,N/A,N/A
Guilds,5.645,6.57,367,N/A,2017,2.45,2,4,60,90,10,Strategy,N/A
¡Adiós Calavera!,5.645,6.88,250,N/A,2017,2.20,2,2,30,30,8,Abstract,N/A
Nouvelles ContRées,5.645,7.14,211,N/A,2021,1.89,2,6,60,60,10,Family,N/A
Firepower,5.645,6.27,553,N/A,1984,3.68,1,6,60,60,12,Wargames,N/A
Batman: Gotham City Strategy Game,5.645,6.05,848,74.00,2013,2.33,2,4,60,90,14,Strategy,Thematic
Critical Mass: Raijin vs Archon,5.645,6.89,246,24.99,2018,2.00,2,2,30,30,14,N/A,N/A
Magic: The Gathering – Explorers of Ixalan,5.645,7.19,213,44.99,2017,3.00,2,4,30,30,13,N/A,N/A
Penny Lane,5.645,6.69,295,N/A,2019,1.67,2,5,30,30,14,N/A,N/A
Escape Room: The Game – 2 Player Edition,5.645,6.52,352,N/A,2019,2.14,2,2,60,60,16,N/A,N/A
Mesozooic,5.645,6.36,453,11.67,2018,1.63,2,6,20,20,8,N/A,N/A
Dream Runners,5.645,7.01,228,N/A,2020,1.82,2,4,30,40,8,N/A,N/A
1836Jr,5.644,7.1,185,N/A,2006,4.29,2,4,180,180,10,N/A,N/A
NUT,5.644,6.54,338,N/A,2017,1.33,2,3,15,15,10,Family,N/A
Cat Blues,5.644,6.03,838,N/A,1998,1.43,2,6,30,30,10,Family,N/A
Dungeoneer: Den of the Wererats,5.644,6.3,492,N/A,2004,2.11,2,2,30,30,12,Thematic,N/A
Thor,5.644,6.49,335,N/A,2002,1.37,2,6,30,30,N/A,Family,N/A
6-Tage Rennen,5.644,6.88,253,N/A,1986,1.76,3,8,60,60,8,Family,N/A
Zombiaki,5.644,6.14,753,N/A,2003,1.60,2,2,15,15,8,Thematic,N/A
Verflixxt! kompakt,5.644,6.5,340,N/A,2009,1.38,2,4,20,20,8,Family,N/A
Skull Canyon: Ski Fest,5.644,7.2,226,27.11,2022,2.11,2,4,45,60,14,N/A,N/A
Cappuccino,5.644,6.2,542,N/A,2013,1.24,2,4,10,20,8,Abstract,N/A
Lock 'n Load Tactical: Heroes of the Pacific,5.644,8.21,129,N/A,2015,3.80,2,2,120,240,12,Wargames,N/A
Bellum Magica,5.644,6.72,289,N/A,2021,1.75,2,5,15,30,10,N/A,N/A
Super Munchkin,5.644,5.86,2850,22.67,2005,1.83,3,6,90,90,10,Thematic,N/A
Apples to Apples,5.644,5.76,19107,16.99,1999,1.16,4,10,20,30,12,Party,N/A
Victory: World War II,5.644,6.38,425,N/A,1998,2.60,2,4,120,120,12,Wargames,N/A
Forever Home,5.644,7.18,195,N/A,2023,1.88,1,5,20,45,8,N/A,N/A
Zero Leader,5.644,8.6,126,N/A,2021,2.90,1,1,45,120,12,Wargames,N/A
The Genius Square,5.644,6.75,309,N/A,2018,1.00,1,2,5,30,6,N/A,N/A
Mali Powstańcy: Warszawa 1944,5.644,6.52,355,N/A,2009,2.07,2,4,30,30,8,Family,N/A
Heir to the Pharaoh,5.644,6.95,227,N/A,2016,2.69,2,2,45,60,10,N/A,N/A
Dastardly Dirigibles,5.644,6.38,482,17.11,2016,1.60,2,5,60,60,8,N/A,N/A
Title Bout,5.644,6.76,313,N/A,1979,2.17,1,2,45,45,12,Thematic,N/A
Octopus' Garden,5.644,6.54,341,N/A,2011,1.55,2,4,45,45,10,Family,N/A
Streams,5.644,6.6,390,N/A,2011,1.18,1,99,10,10,8,Family,N/A
