Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Infinity: Operation Red Veil,5.576,8.07,70,N/A,2016,4.67,2,2,30,150,12,N/A,N/A
Bloody Monday,5.576,7.84,73,N/A,2017,3.00,2,2,60,120,10,Wargames,N/A
AI Space Puzzle,5.576,7.75,75,N/A,2023,2.00,2,5,30,30,8,N/A,N/A
AracKhan Wars,5.576,8.73,103,N/A,2023,2.25,2,4,30,45,12,N/A,N/A
Subulata,5.576,6.52,161,N/A,2003,2.19,2,2,30,30,8,Abstract,N/A
Dutch Resistance: Orange Shall Overcome!,5.576,7.94,76,N/A,2023,3.00,1,5,60,150,12,N/A,N/A
"The Day Was Ours: First Bull Run (July 21, 1861)",5.576,8.13,66,N/A,2021,3.00,1,2,240,640,14,Wargames,N/A
Leningrad '41,5.576,8.04,68,N/A,2017,2.56,1,2,30,120,10,Wargames,N/A
Dragonbond: Lords of Vaala,5.576,7.65,133,N/A,2023,2.33,1,4,60,120,14,N/A,N/A
Dobble Connect,5.576,6.39,190,N/A,2023,1.20,2,8,15,15,8,N/A,N/A
Shuffle Heroes,5.576,6.48,189,N/A,2015,2.08,2,2,20,30,10,N/A,N/A
Brief Border Wars,5.576,7.41,90,N/A,2020,2.64,2,2,60,120,12,Wargames,N/A
Bananagrams Party,5.576,6.38,212,N/A,2016,1.33,2,8,10,20,10,N/A,N/A
Trôl,5.576,6.61,172,N/A,2017,2.10,2,5,30,30,10,N/A,N/A
"Great War at Sea: 1904-1905, The Russo-Japanese War",5.576,6.63,160,N/A,1999,2.46,2,4,30,30,12,Wargames,N/A
Disney's Kingdom Hearts Perilous Pursuit,5.576,7.16,121,N/A,2021,1.50,2,5,45,60,8,N/A,N/A
C.V.: A Game of the Battle of Midway,5.576,7.29,109,N/A,1979,3.81,2,4,300,1200,N/A,Wargames,N/A
Why I Otter,5.576,6.4,199,N/A,2019,1.11,2,2,15,15,6,N/A,N/A
Disney Hocus Pocus: The Game,5.576,5.99,527,9.99,2020,1.46,2,6,30,30,8,Children's,Family
Perryville,5.576,7.18,106,N/A,1992,3.31,2,2,240,960,12,Wargames,N/A
Bean Trader,5.576,5.81,750,59.99,2002,2.19,3,5,90,90,12,Family,N/A
Qwirkle Cards,5.576,6.03,422,N/A,2015,1.43,2,4,20,20,8,N/A,N/A
Crisis at Steamfall,5.576,6.38,203,N/A,2019,3.75,1,4,60,120,13,N/A,N/A
"Arcola: The Battle for Italy, 1796",5.576,6.33,216,N/A,1979,2.44,2,2,90,90,12,Wargames,N/A
Feudo,5.576,6.09,320,N/A,2004,2.90,2,4,90,90,12,Wargames,N/A
Grave Robbers from Outer Space,5.576,5.81,992,N/A,2001,1.49,2,6,20,40,13,Thematic,N/A
Orcs Must Die! The Board Game: Order Edition,5.576,6.51,199,N/A,2016,2.40,1,4,60,150,14,N/A,N/A
The Rising Sun: Command at Sea Volume I,5.576,7.36,90,N/A,1994,4.41,2,12,150,150,12,Wargames,N/A
Les Aventuriers du Rail Express,5.576,7.28,100,N/A,2018,1.50,2,4,15,30,8,N/A,N/A
Aftershock: San Francisco & Venice,5.576,6.52,172,N/A,2019,2.33,2,5,60,60,14,N/A,N/A
Diceland: Space,5.576,6.51,171,N/A,2003,1.54,2,8,20,20,10,Thematic,N/A
Warhammer Underworlds: Dreadfane,5.576,7.5,92,68.00,2019,3.25,2,2,30,45,12,N/A,N/A
Guardians' Chronicles,5.576,6.43,223,20.10,2014,2.77,2,5,75,75,14,Thematic,N/A
Vietnam Solitaire: Special Edition,5.576,7.22,99,N/A,2013,2.24,1,2,60,60,12,Wargames,N/A
Schinderhannes,5.576,6.37,186,N/A,2009,2.67,1,4,45,45,9,N/A,N/A
Endangered Orphans: House of Rath,5.576,7.19,104,N/A,2022,1.00,2,6,25,40,14,N/A,N/A
Repello,5.576,6.43,217,N/A,2010,2.00,2,4,30,30,8,Abstract,N/A
Luna Llena: Full Moon,5.576,6.35,219,N/A,2009,2.75,2,7,90,150,14,Thematic,N/A
The Finest Fish,5.576,7.34,94,49.95,2022,1.50,2,4,30,60,8,N/A,N/A
Kamigami Battles: River of Souls,5.576,7.14,115,36.61,2018,2.00,2,6,45,45,12,N/A,N/A
Dixie: Shiloh,5.576,6.5,184,N/A,1994,2.35,2,2,60,60,12,Customizable,Wargames
Kinfire Delve: Vainglory's Grotto,5.576,8.23,73,N/A,2023,1.67,1,2,45,60,14,N/A,N/A
Iwo: Bloodbath in the Bonins 19 Feb – 17 Mar 1945,5.576,6.92,124,N/A,2013,2.64,1,2,60,120,12,Wargames,N/A
Paperclip Railways,5.576,6.49,171,N/A,2011,2.50,2,5,45,45,10,N/A,N/A
Origins of World War II,5.576,6.03,461,N/A,1971,2.11,2,5,60,60,12,Strategy,Wargames
Lanzeloth,5.576,6.95,120,N/A,2017,1.67,2,6,20,30,7,N/A,N/A
Barbu,5.576,6.66,137,N/A,1930,2.29,4,4,180,180,10,N/A,N/A
Family Plot,5.576,6.7,194,N/A,2017,1.14,2,6,20,30,11,N/A,N/A
Blackwood,5.576,6.43,194,N/A,2017,2.71,2,4,45,60,10,N/A,N/A
Star Borders: Humanity,5.576,7.03,106,N/A,2010,2.00,1,2,45,45,13,Wargames,N/A
Top That!,5.576,6.14,292,N/A,2016,1.20,2,4,15,15,6,Children's,N/A
Puppet Wars Unstitched,5.576,7.55,107,N/A,2013,2.71,2,2,60,60,13,Customizable,N/A
Anno Domini: Im Namen des Gesetzes,5.576,6.76,127,N/A,2003,1.43,2,8,30,30,10,N/A,N/A
Le Lion et l'Epée,5.576,7.52,83,N/A,2010,2.50,2,2,120,240,N/A,Wargames,N/A
Clash of Wills: Shiloh 1862,5.576,6.62,149,N/A,2012,2.29,2,2,60,60,10,Wargames,N/A
Chez Geek,5.576,5.7,4530,N/A,1999,1.42,2,5,60,60,13,Party,Thematic
Sherlock Holmes: West End Adventures,5.576,7.51,80,N/A,1995,3.10,1,6,90,90,N/A,Thematic,N/A
Jonathan Strange & Mr Norrell: A Board Game of English Magic,5.575,6.39,243,33.89,2019,2.80,2,4,60,80,14,N/A,N/A
Quads,5.575,6.16,283,N/A,1996,1.87,2,2,10,10,6,Abstract,N/A
Dice Flick,5.575,6.3,232,N/A,2021,1.00,2,4,10,20,6,N/A,N/A
Drinking Fluxx,5.575,6.31,255,N/A,2017,1.00,2,6,10,40,21,N/A,N/A
Operation Grenade: The Battle for the Rhineland 23 Feb. - 5 Mar. '45,5.575,6.47,183,N/A,1981,2.67,2,2,240,240,12,Wargames,N/A
Lord of the Rings: The Adventure Deck Game,5.575,6.86,143,N/A,2011,1.65,1,1,5,5,6,Thematic,N/A
New World,5.575,6.04,361,N/A,1990,2.62,2,6,240,240,12,Strategy,N/A
Ars Universalis,5.575,7.08,120,N/A,2015,2.23,2,4,45,45,10,Family,N/A
Tides of Infamy,5.575,6.91,163,N/A,2015,2.30,2,4,60,60,13,N/A,N/A
Trajan,5.575,6.87,118,N/A,1991,3.21,2,2,180,180,12,Wargames,N/A
Lock 'n Load Tactical: Heroes of North Africa,5.575,8.52,61,N/A,2017,3.67,2,2,120,240,12,Wargames,N/A
Abande,5.575,7.08,109,N/A,2005,2.93,2,2,30,30,8,Abstract,N/A
Stwory z Obory,5.575,7.07,144,N/A,2020,1.90,2,5,30,45,13,N/A,N/A
Just4Fun,5.575,5.82,687,N/A,2005,1.27,2,4,25,25,9,Abstract,Family
Diskwars,5.575,5.96,533,N/A,1999,2.40,2,8,90,90,10,Customizable,N/A
"Um, Actually…",5.575,6.8,154,N/A,2022,1.60,3,8,25,25,12,N/A,N/A
Barren Victory,5.575,7.36,101,N/A,1991,3.20,1,4,240,1800,N/A,Wargames,N/A
Shadows of Brimstone: Valley of the Serpent Kings,5.575,8.58,68,N/A,2023,3.33,1,4,N/A,N/A,N/A,N/A,N/A
Stratego 4,5.575,6.03,434,N/A,1995,1.88,2,4,45,45,8,Abstract,N/A
Philosophia: Dare to be Wise,5.575,6.83,128,N/A,2020,2.80,1,6,45,120,14,N/A,N/A
Secret Weapons of the Third Reich,5.575,6.88,128,N/A,2015,4.33,1,4,120,180,12,Strategy,N/A
Dropfleet Commander,5.575,7.39,99,N/A,2016,3.20,2,4,90,150,N/A,Wargames,N/A
Vortex,5.575,6.83,160,N/A,2016,2.00,1,6,15,60,8,Abstract,N/A
Hex Hex,5.575,5.83,847,N/A,2003,1.29,3,6,30,30,12,Party,N/A
Seven Sisters,5.575,6.69,153,N/A,2012,2.41,3,6,60,60,12,Strategy,Thematic
The Great Balloon Race,5.575,6.18,281,N/A,1991,1.35,2,8,30,30,7,Family,N/A
Unlock! Kids: Stories from the Past,5.575,7.86,67,N/A,2022,1.00,1,4,20,20,6,N/A,N/A
Gene Pool,5.575,6.39,195,N/A,2006,1.57,2,2,15,30,10,Family,N/A
Trivial Pursuit: World of Harry Potter – Ultimate Edition,5.575,6.32,255,43.62,2018,1.00,2,8,60,60,8,N/A,N/A
Gravity Warfare,5.575,6.35,232,N/A,2018,1.33,2,6,40,60,14,N/A,N/A
Triovision,5.575,6.37,238,N/A,2008,1.32,1,6,20,20,7,Abstract,N/A
Clou: Roll & Heist. Again!,5.575,7.51,87,N/A,2020,2.33,1,3,15,60,14,N/A,N/A
Time Masters,5.575,6.25,268,N/A,2014,2.50,2,4,35,35,13,Strategy,N/A
Captain Silver,5.575,6.37,221,N/A,2017,1.33,2,4,20,20,6,Children's,Family
Saigon 75,5.575,7.52,85,N/A,2023,2.13,1,2,60,120,10,Wargames,N/A
Titicaca,5.575,6.29,218,N/A,2001,2.92,2,5,60,60,12,Strategy,N/A
Dokojong,5.575,6.37,200,N/A,2021,1.56,2,5,20,20,9,Family,Party
A Song of Ice & Fire: Tabletop Miniatures Game – Free Folk Starter Set,5.575,8.65,58,N/A,2018,0.00,2,2,45,60,14,Wargames,N/A
The Deadly Woods: The Battle of the Bulge,5.575,7.49,97,N/A,2021,2.90,2,2,360,720,14,Wargames,N/A
Bali,5.575,6.46,185,N/A,1954,1.75,1,4,30,30,10,Family,N/A
echoes: Die Violine,5.575,7.01,103,N/A,2022,2.67,1,6,60,60,14,N/A,N/A
Barrio,5.575,7.67,94,N/A,2023,1.83,1,4,20,30,8,N/A,N/A
Retro: Tactical WWII Wargame Variant Rules,5.575,7.92,88,N/A,2001,2.54,2,2,30,30,12,Wargames,N/A
Anno Domini: Spiel des Jahres,5.575,6.32,193,N/A,2004,1.57,2,8,30,30,10,N/A,N/A
Off the Dead: Chapitre 1 – Morts à Venice Beach,5.575,6.71,157,N/A,2011,1.91,1,4,45,45,10,Thematic,N/A
Clue: Treachery at Tudor Mansion,5.575,6.46,199,13.08,2022,1.33,1,6,90,90,10,N/A,N/A
BattleCON Fighting System,5.575,8.45,50,N/A,2010,3.80,2,4,10,45,10,N/A,N/A
Storm Hollow: A Storyboard Game,5.575,8.21,88,N/A,2017,2.00,2,7,60,60,13,Thematic,N/A
Rest In Peace,5.575,6.13,322,N/A,2021,1.56,2,2,15,15,8,N/A,N/A
€uro Crisis,5.575,7.09,104,N/A,2015,3.13,3,4,90,90,14,N/A,N/A
Avanti,5.575,6.29,215,N/A,2011,1.67,3,5,60,60,10,Family,N/A
Kunst Stücke,5.575,6.41,178,N/A,1995,2.38,2,5,60,60,12,Strategy,N/A
Oh Captain!,5.575,6.03,386,8.74,2017,1.70,3,6,15,30,8,N/A,N/A
O Vale dos Monstros,5.575,6.73,165,N/A,2011,1.91,2,5,60,60,14,Family,N/A
Afrika Korps: The Desert War – Platoon Level Combat in World War II: A Panzer Grenadier Game,5.575,6.42,186,N/A,2002,2.63,2,2,60,60,12,Wargames,N/A
Masquerade,5.575,6.0,400,N/A,2003,2.29,3,5,90,90,10,Strategy,Thematic
Stalingrad: Verdun on the Volga,5.575,7.83,74,N/A,2017,3.11,2,2,180,180,12,Wargames,N/A
Cranium,5.575,5.68,9526,79.99,1998,1.42,4,99,60,60,13,Party,N/A
Bresk!,5.575,6.51,191,N/A,2020,1.50,2,5,20,30,10,N/A,N/A
Merchants of Araby,5.575,6.4,212,N/A,2017,2.00,2,5,45,90,8,N/A,N/A
The Godfather: A New Don,5.575,6.54,158,54.99,2016,2.00,3,6,45,45,14,N/A,N/A
Exit: The Game – Advent Calendar: The Missing Hollywood Star,5.575,7.82,67,N/A,2023,1.83,1,99,45,800,10,N/A,N/A
Zipang Portable,5.575,7.14,124,N/A,2016,1.60,2,6,10,20,8,N/A,N/A
Listography: The Game,5.575,6.92,143,19.81,2016,1.00,2,6,15,45,10,N/A,N/A
Grimdark Future,5.574,8.52,69,N/A,2017,2.00,2,4,60,90,N/A,N/A,N/A
The Dogs of War,5.574,9.02,58,N/A,2021,4.14,2,4,180,600,16,Wargames,N/A
Rock of the Marne,5.574,6.65,167,N/A,2008,2.48,2,2,180,180,12,Wargames,N/A
Go First Dice,5.574,8.34,53,N/A,2012,1.00,2,4,1,1,8,N/A,N/A
The North: Provenance,5.574,7.6,75,N/A,2020,2.00,2,2,30,30,N/A,N/A,N/A
Hard Vacuum,5.574,7.34,85,N/A,2000,2.75,2,8,45,45,12,Wargames,N/A
"Silver Bayonet: The First Team in Vietnam, 1965",5.574,6.66,153,N/A,1990,3.00,2,2,45,300,12,Wargames,N/A
1212 Las Navas de Tolosa,5.574,7.49,98,N/A,2022,1.57,2,2,45,45,12,Wargames,N/A
Waterloo Solitaire,5.574,7.13,105,N/A,2021,1.50,1,1,15,60,14,Wargames,N/A
The Mansky Caper,5.574,7.13,172,N/A,2018,2.14,2,6,30,50,8,N/A,N/A
SEEKRIEG 5,5.574,8.39,63,N/A,2004,4.31,2,10,120,120,12,Wargames,N/A
Situation 4,5.574,6.56,160,N/A,1968,1.64,2,4,30,30,8,Family,N/A
Cantaloop: Book 3 – Against All Odds,5.574,7.72,70,N/A,2023,0.00,1,4,360,720,16,N/A,N/A
Peptide: A Protein Building Game,5.574,6.36,228,21.99,2014,1.89,2,5,30,45,10,Family,N/A
Muskets & Tomahawks: Skirmishes in North America during the 18th century,5.574,7.96,65,N/A,2012,1.75,2,4,45,45,N/A,Wargames,N/A
Moa,5.574,6.39,205,N/A,2018,2.62,2,5,45,60,10,Strategy,N/A
Bao,5.574,6.61,164,N/A,N/A,3.35,2,2,40,40,N/A,Abstract,N/A
Escape from Hades,5.574,7.66,80,N/A,2019,3.00,1,1,90,90,N/A,Wargames,N/A
Shu's Tactics,5.574,7.44,87,N/A,2023,3.00,1,4,30,60,12,N/A,N/A
Who Would Win,5.574,6.14,311,N/A,2009,1.22,3,99,15,15,12,Party,N/A
Split (Revised Edition),5.574,6.17,287,N/A,2001,1.59,2,6,45,45,12,N/A,N/A
Fortress Berlin,5.574,6.58,156,N/A,2004,3.65,2,2,720,720,12,Wargames,N/A
Personal Preference,5.574,6.63,201,N/A,1987,1.00,2,16,40,40,N/A,N/A,N/A
Pocket Book Adventures,5.574,8.03,68,N/A,N/A,2.00,1,1,5,10,14,N/A,N/A
Starlink,5.574,6.4,188,N/A,2020,1.00,3,6,30,30,8,Party,N/A
"Gaines Mill: The Battles of the Seven Days, June 1962, Volume 1",5.574,7.26,99,N/A,1997,3.38,1,2,120,2400,N/A,Wargames,N/A
Universal Rule,5.574,6.76,136,N/A,2017,2.43,3,5,30,45,8,Strategy,N/A
Too Many Poops,5.574,6.21,296,N/A,2018,1.20,2,6,15,30,8,N/A,N/A
Rise of The Gnomes,5.574,7.96,67,N/A,2021,3.20,1,5,60,150,12,N/A,N/A
Five Points: Gangs of New York,5.574,6.23,239,N/A,2013,2.53,3,5,75,108,12,Strategy,N/A
Kushi Express,5.574,6.52,180,N/A,2019,1.00,2,4,20,20,6,N/A,N/A
Factory 42,5.574,6.69,148,N/A,2021,3.69,2,5,90,120,12,N/A,N/A
No Stress Chess,5.574,6.26,245,26.39,2004,2.23,2,2,60,60,7,Abstract,N/A
Cryptic Explorers,5.574,8.27,68,N/A,2022,3.00,2,4,120,240,14,N/A,N/A
"Warhammer 40,000 (Second Edition)",5.574,8.06,67,N/A,1993,4.00,2,6,30,120,17,N/A,N/A
Student Bodies,5.574,6.39,242,92.99,2014,2.62,2,5,90,90,14,N/A,N/A
Römisch Pokern,5.574,6.16,253,N/A,2015,1.18,2,6,30,30,10,N/A,N/A
Violet and the Grumpy Nisse,5.574,7.41,83,N/A,2022,2.00,2,2,20,30,12,N/A,N/A
Nanaki,5.574,7.06,134,N/A,2020,2.00,1,4,30,45,8,N/A,N/A
Spooks,5.574,6.05,376,N/A,2003,1.50,3,6,10,10,12,N/A,N/A
Big Five,5.574,6.24,218,N/A,2010,1.35,1,4,20,20,7,Family,N/A
Space Walk,5.574,5.97,397,N/A,1999,1.48,2,5,45,45,8,Abstract,N/A
Fallen Angel,5.574,7.11,147,N/A,2017,3.42,2,4,60,180,10,N/A,N/A
"Beyond Normandy: The British Advance, 1944 – A Panzer Grenadier Game",5.574,6.84,121,N/A,2004,2.75,2,2,180,180,12,Wargames,N/A
Risk: Plants vs. Zombies,5.574,6.16,311,148.49,2013,1.67,2,2,30,60,10,N/A,N/A
Co-Mix,5.574,6.05,334,N/A,2014,1.10,3,10,30,30,6,Party,N/A
Duel Masters Trading Card Game,5.574,6.32,258,N/A,2004,1.95,2,4,30,30,10,Customizable,N/A
A Call to Arms: Babylon 5 Space Combat,5.574,6.7,146,N/A,2004,2.78,2,8,120,120,12,Thematic,Wargames
Claim,5.574,6.41,191,N/A,1983,2.33,2,4,60,60,10,Abstract,N/A
Burger Joint,5.574,5.87,571,79.74,2009,1.86,2,2,30,30,10,Family,Strategy
Im Auftrag des Königs,5.574,6.1,288,N/A,2004,2.09,2,4,30,30,12,N/A,N/A
Big Dig,5.574,6.16,259,N/A,2019,1.57,2,4,5,15,8,N/A,N/A
Preference,5.574,7.64,90,N/A,1802,3.35,3,4,120,120,N/A,N/A,N/A
Little Circuses,5.574,6.38,187,N/A,2016,2.40,1,7,30,45,10,N/A,N/A
Tannenberg and the Opening Battles in the East 1914,5.574,6.42,181,N/A,1978,3.04,1,3,180,180,10,Wargames,N/A
Jurassic Brunch,5.574,6.65,159,N/A,2020,1.20,2,2,15,15,7,N/A,N/A
Magic: The Gathering – Game Night,5.574,7.42,89,N/A,2018,3.00,2,5,30,30,13,N/A,N/A
Kanaloa,5.574,6.19,294,N/A,2002,2.22,2,4,60,60,10,Abstract,Strategy
"A Time for Trumpets: The Battle of the Bulge, December 1944",5.574,7.65,92,N/A,2020,4.29,2,5,N/A,N/A,12,Wargames,N/A
Karakum,5.574,7.19,112,N/A,2023,1.45,2,4,15,15,8,N/A,N/A
"Aye, Dark Overlord! The Green Box",5.574,6.15,337,N/A,2015,1.22,4,7,30,60,14,Party,Thematic
Shadows over Camelot: The Card Game,5.573,5.71,1244,N/A,2012,1.94,1,7,20,20,8,Family,N/A
Star Trek Chrono-Trek,5.573,6.54,177,N/A,2019,2.33,2,6,15,45,11,N/A,N/A
Chicago Poker,5.573,5.85,585,N/A,2007,1.75,2,6,45,45,10,Family,N/A
1347: De Nigrae Pestis Ludo,5.573,6.46,239,N/A,2018,2.80,2,6,50,180,14,Strategy,N/A
"8th Army: Operation Crusader – The Winter Battles for Tobruk, 1941",5.573,6.79,130,N/A,1984,2.86,2,2,120,120,12,Wargames,N/A
ドキッと！アイス (Dokitto! Ice),5.573,6.93,109,N/A,2020,1.50,2,5,15,30,8,N/A,N/A
Boudicca: The Warrior Queen,5.573,7.12,96,N/A,2012,2.50,1,2,180,180,N/A,Wargames,N/A
Flapjacks & Sasquatches,5.573,6.15,349,24.01,2008,1.50,2,8,20,20,8,N/A,N/A
Plutocracy,5.573,6.88,123,N/A,2022,2.89,2,4,60,90,12,N/A,N/A
La Batalla de los Arapiles,5.573,8.12,68,N/A,1995,3.75,2,4,210,2400,12,Wargames,N/A
Würfelwurst,5.573,6.24,230,N/A,2012,1.00,2,4,15,15,8,N/A,N/A
Night Clan,5.573,6.51,171,N/A,2014,1.43,2,4,20,20,8,N/A,N/A
Strong Stuff!,5.573,6.4,183,N/A,2002,1.00,2,6,20,20,5,Children's,N/A
Retreat to Darkmoor,5.573,6.4,194,N/A,2016,1.67,2,4,30,45,14,N/A,N/A
T-Rex's Holiday,5.573,6.81,144,N/A,2019,2.25,2,8,15,20,8,N/A,N/A
The Chase of the Bismarck: Operation Rheinübung 1941,5.573,8.33,72,N/A,2022,2.78,2,2,120,360,12,Wargames,N/A
Venture Forth,5.573,6.14,275,19.95,2012,2.33,2,4,60,75,12,Family,Strategy
Warlock,5.573,6.46,187,N/A,2013,3.30,3,5,60,60,12,Strategy,N/A
Secrets of the Lost Station,5.573,7.34,133,173.02,2019,2.50,1,6,60,240,14,N/A,N/A
The Everdeck,5.573,8.78,60,N/A,2019,3.33,1,10,N/A,N/A,8,N/A,N/A
20 Second Showdown,5.573,6.59,171,N/A,2019,1.00,5,20,N/A,N/A,10,Party,N/A
Efemeris,5.573,6.98,136,N/A,2018,2.71,2,4,30,40,10,N/A,N/A
MERCS,5.573,7.48,97,N/A,2010,2.75,2,10,120,120,12,Wargames,N/A
La Bérézina 1812,5.573,8.06,68,N/A,2012,2.75,2,2,240,240,N/A,Wargames,N/A
Frontiers: Liberty or Death!,5.573,6.17,268,N/A,2007,2.28,2,2,45,45,10,Wargames,N/A
Fire Team,5.573,6.95,126,N/A,1987,3.10,2,2,240,240,12,Wargames,N/A
The Drive on Metz (Second Edition),5.573,6.27,224,N/A,2008,1.48,1,2,50,50,12,Wargames,N/A
Neue Welten,5.573,7.34,85,N/A,2010,1.00,3,5,30,30,10,N/A,N/A
eBay Electronic Talking Auction Game,5.573,5.95,400,19.49,2001,1.26,3,4,20,20,10,Family,N/A
Vernissage,5.573,6.29,204,N/A,1993,2.74,3,5,60,60,12,N/A,N/A
Avec Infini Regret,5.573,7.62,83,N/A,2014,3.38,2,2,120,240,N/A,Wargames,N/A
Grim Doom,5.573,7.34,108,N/A,2018,2.60,2,2,25,45,13,N/A,N/A
Die Mauer,5.573,6.06,301,N/A,1997,1.29,3,6,30,30,8,N/A,N/A
Munchkin Critical Role,5.573,6.87,162,N/A,2021,1.67,3,6,60,60,10,N/A,N/A
