Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Aquarium,5.557,7.42,67,N/A,2015,2.71,2,4,60,120,14,Strategy,N/A
Krieg! World War II in Europe,5.557,6.58,119,N/A,1996,3.46,2,3,300,1800,12,Wargames,N/A
Clue: Card Game,5.557,5.82,678,N/A,2010,1.30,3,4,15,15,8,Family,N/A
Kronia,5.557,6.32,158,N/A,2017,1.27,2,5,45,45,14,N/A,N/A
Dragon's Cave,5.557,6.39,143,N/A,2019,1.14,2,4,25,25,7,N/A,N/A
Hostage Rescue Squad: A Solitaire Game,5.557,8.35,44,16.99,2022,2.33,1,1,20,40,14,Strategy,Wargames
Internal Affairs,5.557,6.45,163,N/A,2015,1.83,2,8,20,35,8,N/A,N/A
Cha dango,5.557,6.67,116,N/A,2015,1.00,2,6,15,25,5,N/A,N/A
La Grande Armée: The Campaigns of Napoleon in Central Europe,5.557,6.72,113,N/A,1972,2.68,2,2,120,180,12,Wargames,N/A
Bunte Runde,5.557,6.1,235,N/A,2005,1.17,2,6,15,15,6,Family,N/A
Landslide,5.557,6.23,233,N/A,1971,1.41,2,4,90,90,9,N/A,N/A
Archaeologia,5.557,6.64,108,N/A,2014,2.17,2,4,40,40,8,Family,N/A
Splatter SHOOT,5.557,7.23,106,N/A,2016,2.00,2,4,15,60,12,N/A,N/A
Brewin' USA,5.557,6.6,168,N/A,2015,2.17,2,5,60,60,13,N/A,N/A
Ladrillazo,5.557,6.63,128,N/A,2017,2.00,1,6,60,90,18,N/A,N/A
Regatta,5.557,6.03,257,N/A,2010,1.33,2,4,20,20,5,Children's,Family
Gettysburg: Lee's Greatest Gamble,5.557,6.57,129,N/A,1992,2.71,2,2,180,180,12,Wargames,N/A
異世界ギルドマスターズ (Isekai Guild Masters),5.557,7.75,63,N/A,2019,3.38,1,5,150,180,12,Strategy,N/A
A las Barricadas! (2nd Edition),5.557,7.27,82,90.95,2015,3.00,2,2,120,120,12,Wargames,N/A
"Air Bridge to Victory: Operation Market-Garden, 1944",5.557,6.3,159,N/A,1990,3.36,2,4,240,240,12,Wargames,N/A
Kawanakajima 1561,5.557,7.79,70,N/A,2009,2.92,1,2,120,240,N/A,Wargames,N/A
Eagles of the Empire: Spanish Eagles,5.557,7.02,88,N/A,2008,2.91,2,2,180,180,12,Wargames,N/A
Forged in Fire: The 1862 Peninsula Campaign,5.557,6.93,82,N/A,2006,2.14,2,2,180,180,12,Wargames,N/A
Slavika: Equinox,5.557,6.49,135,N/A,2014,2.60,2,5,45,45,10,N/A,N/A
WeyKick on Ice,5.557,6.98,80,N/A,2005,1.22,2,6,30,30,6,N/A,N/A
Schlag den Raab: Das Spiel,5.557,6.1,217,N/A,2010,1.47,2,6,60,60,12,N/A,N/A
Malifaux Rules Manual,5.557,8.05,52,N/A,2011,3.75,2,2,90,120,14,N/A,N/A
Carrier Strike!,5.557,6.05,288,N/A,1977,1.43,2,4,45,45,8,Family,Wargames
End of the Trail,5.557,6.68,164,N/A,2018,1.83,1,4,20,40,10,Family,Strategy
Alone Against Fear,5.557,7.75,69,N/A,2020,0.00,1,1,45,75,N/A,N/A,N/A
Boots on the Ground,5.557,6.34,171,N/A,2010,1.89,1,3,30,90,10,Wargames,N/A
A Battle Through History,5.556,6.98,95,43.69,2022,2.75,2,5,90,120,14,Thematic,Wargames
Virus,5.556,6.27,309,29.99,2016,3.44,1,6,30,120,14,N/A,N/A
Alice,5.556,6.63,125,N/A,2018,1.75,2,4,35,40,10,N/A,N/A
Hexpanse,5.556,6.55,199,49.99,2017,2.29,2,4,30,60,10,N/A,N/A
TAJ,5.556,5.95,302,N/A,2015,2.17,2,4,10,10,10,N/A,N/A
Saganami Island Tactical Simulator,5.556,6.89,102,N/A,2005,4.41,2,8,120,120,12,Wargames,N/A
Warhammer Age of Sigmar: Warcry – Heart of Ghur,5.556,8.44,46,N/A,2022,2.50,2,4,45,120,12,Wargames,N/A
Vs System 2PCG: The Alien Battles,5.556,7.11,79,N/A,2016,2.00,2,2,30,30,12,N/A,N/A
King,5.556,7.09,75,N/A,N/A,2.22,4,4,40,40,8,N/A,N/A
Torch,5.556,7.25,77,N/A,1985,3.83,2,2,180,180,N/A,Wargames,N/A
Viagem no Tempo,5.556,7.14,88,N/A,2013,2.92,3,5,60,60,12,N/A,N/A
Custer's Last Stand,5.556,7.73,57,N/A,2019,2.36,2,2,60,120,10,Wargames,N/A
Wurst Case Scenario,5.556,6.36,157,N/A,2018,1.25,2,6,10,15,8,Family,Party
Warhammer Age of Sigmar: Warcry – Core Book (First Edition),5.556,7.87,49,N/A,2019,2.00,2,4,30,60,N/A,N/A,N/A
Gettysburg,5.556,6.01,360,N/A,1977,3.56,2,2,120,120,12,Wargames,N/A
Into The Echoside,5.556,7.66,82,N/A,2016,2.00,2,4,30,60,13,N/A,N/A
Manager,5.556,6.41,134,N/A,1979,2.53,3,6,60,60,10,N/A,N/A
Paso del Brahmán,5.556,8.16,54,N/A,2022,2.00,2,2,10,20,8,N/A,N/A
Guns or Treasure,5.556,7.14,105,N/A,2023,1.33,2,6,10,15,8,N/A,N/A
Inception: Solo card game,5.556,7.31,65,N/A,2012,2.17,1,1,60,60,10,N/A,N/A
Buried Treasure,5.556,6.05,246,N/A,1992,1.57,2,4,30,30,10,Family,N/A
La Petite Mort,5.556,6.3,174,N/A,2018,1.60,2,4,20,20,14,N/A,N/A
War Between The States 1861-1865,5.556,6.93,94,N/A,1977,3.50,1,2,360,360,14,Wargames,N/A
"Afrikakorps: Decision in the Desert, 1941-42",5.556,7.42,67,N/A,2010,2.40,1,2,240,240,12,Wargames,N/A
¡Cobardes!,5.556,6.05,250,N/A,2017,1.20,2,2,5,15,10,Family,N/A
Dungeons & Dragons: Bedlam in Neverwinter,5.556,7.52,83,N/A,2023,1.56,2,6,90,270,12,N/A,N/A
Blade Rondo,5.556,6.99,90,N/A,2018,2.14,1,2,10,20,8,N/A,N/A
Dwarf King's Hold: Dead Rising,5.556,6.72,111,N/A,2011,2.69,2,2,45,45,10,Thematic,N/A
Marquis,5.556,6.24,171,N/A,2005,2.00,2,4,45,45,10,N/A,N/A
Magic Hill,5.556,5.95,341,N/A,2001,1.56,2,5,30,30,8,Children's,N/A
Gamer Over! A Game Fair Murder Mystery,5.556,7.44,61,N/A,2017,0.00,7,8,120,180,12,N/A,N/A
Sabobatage,5.556,6.48,168,N/A,2021,1.00,2,5,10,30,7,N/A,N/A
