Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Decision in France,5.54,6.82,61,N/A,1994,2.79,2,3,360,360,12,Wargames,N/A
Les Rois Francs,5.54,6.8,68,N/A,2011,1.55,2,2,60,60,N/A,Wargames,N/A
Quix!,5.54,7.21,66,N/A,2018,1.00,2,8,30,60,14,N/A,N/A
Waroong Wars (Second Edition),5.54,7.16,57,N/A,2018,1.33,3,5,30,45,8,N/A,N/A
"Mayan Sun, Aztec Destiny: 500 BC – AD 2012 – Beyond∞",5.54,7.52,45,N/A,2012,3.00,2,4,45,45,12,N/A,N/A
Prelude to Disaster: The Soviet Spring Offensive,5.54,7.01,63,N/A,1992,4.20,2,2,180,180,N/A,Wargames,N/A
When Lions Sailed,5.54,7.01,59,N/A,2011,2.78,2,4,240,240,10,Wargames,N/A
D-Day,5.54,5.96,296,N/A,1961,2.49,2,2,120,120,12,Wargames,N/A
Mini Shogi,5.54,7.28,49,N/A,1970,3.14,2,2,15,15,8,Abstract,N/A
Kitsune,5.54,7.24,62,N/A,2022,1.33,2,6,25,25,8,N/A,N/A
Caty Mini,5.54,6.55,84,N/A,2019,1.25,2,4,30,45,5,N/A,N/A
Dragons & Chickens,5.54,6.17,234,N/A,2016,1.29,2,5,15,20,8,N/A,N/A
Amirauté,5.54,7.0,61,N/A,1979,3.00,2,2,N/A,N/A,12,Wargames,N/A
Kelp,5.54,7.54,55,N/A,2024,2.40,2,2,40,60,10,N/A,N/A
Yokohama Roll & Write,5.54,7.06,54,N/A,2021,2.75,1,6,45,45,12,N/A,N/A
Mystery Games: Der verfluchte Geburtstag,5.54,6.94,65,N/A,2021,1.80,2,4,60,90,12,N/A,N/A
Zaubertrank der vier Elemente,5.54,7.34,43,N/A,2016,2.00,2,4,40,40,10,Abstract,N/A
Galaxy's Edge,5.54,6.06,179,19.99,2009,2.39,3,4,60,60,10,Strategy,N/A
Sinners,5.54,7.88,71,N/A,2019,2.14,2,5,45,60,14,Thematic,N/A
Kiwara,5.54,6.82,72,N/A,2018,1.33,2,2,30,30,8,N/A,N/A
Riga,5.54,6.13,137,N/A,2017,2.00,2,4,30,50,10,N/A,N/A
Days of Decision,5.54,6.24,128,N/A,1990,3.80,2,7,360,360,12,Wargames,N/A
"Belisarius's War: The Roman Reconquest of Africa, AD 533-534",5.54,6.52,86,N/A,2012,1.62,2,2,30,30,N/A,Wargames,N/A
Jotto,5.54,6.44,90,N/A,1956,1.60,2,2,20,20,12,Abstract,N/A
Command Decision,5.54,6.49,98,N/A,1986,3.55,2,2,360,360,12,Wargames,N/A
Perthro,5.54,7.64,41,N/A,2021,1.00,2,2,2,10,8,N/A,N/A
Dino Dunk,5.54,7.22,76,N/A,2018,2.00,2,4,30,45,9,N/A,N/A
UNDO: Forbidden Knowledge,5.54,6.01,210,N/A,2019,1.13,2,6,45,90,10,N/A,N/A
Warfighter: The WWII Mediterranean Combat Card Game,5.54,8.42,34,N/A,2023,3.50,1,6,30,180,N/A,Wargames,N/A
Replay Basketball,5.54,8.35,47,N/A,2003,2.50,1,2,90,90,11,N/A,N/A
Forest Guardians,5.54,6.82,68,N/A,2020,2.00,2,4,30,50,8,N/A,N/A
Railway Boom,5.54,7.39,43,N/A,2022,3.50,2,5,60,150,14,N/A,N/A
Barbarian Kings,5.54,6.05,197,N/A,1980,2.41,2,5,120,120,12,Wargames,N/A
Copperdale,5.54,7.01,59,N/A,2022,1.00,1,1,10,20,N/A,N/A,N/A
Khyber Rifles: Britannia in Afghanistan,5.54,6.67,70,N/A,2012,1.73,2,2,30,30,12,Wargames,N/A
Speed Cups⁶,5.539,6.38,108,N/A,2018,1.00,2,6,15,15,6,N/A,N/A
8th Army,5.539,6.97,59,N/A,1982,2.33,2,2,180,180,12,Wargames,N/A
Mystery,5.539,6.92,62,N/A,2016,1.67,1,1,N/A,N/A,10,N/A,N/A
Weapon Wars,5.539,6.95,74,N/A,2019,1.00,2,6,10,40,6,N/A,N/A
Forage: A 9 card solitaire game,5.539,8.01,36,N/A,2022,1.00,1,1,5,10,8,N/A,N/A
Anno Domini: Gesundheit und Ernährung,5.539,6.79,64,N/A,2005,1.75,2,8,30,30,10,N/A,N/A
"Barbarossa: The Russo-German War, 1941-45",5.539,7.01,61,N/A,2008,2.67,2,2,600,600,N/A,Wargames,N/A
Famous 500: The World's Smallest Car Racing Game,5.539,6.46,85,N/A,2012,1.45,2,2,30,30,13,N/A,N/A
Zombies!!! 13: DEFCON Z,5.539,7.06,72,N/A,2014,2.00,2,6,60,60,12,N/A,N/A
Illuminati: Crime Lords,5.539,5.87,251,N/A,2004,2.60,2,6,60,60,12,N/A,N/A
Double Ditto,5.539,6.45,119,24.95,2015,1.00,4,99,15,30,10,N/A,N/A
Total Rumble,5.539,6.76,96,N/A,2010,1.00,2,12,20,20,8,Party,N/A
Mekhane,5.539,6.93,80,N/A,2020,1.75,3,8,30,30,14,N/A,N/A
Nanahoshi,5.539,6.31,108,N/A,2013,1.60,2,2,10,10,6,Abstract,N/A
Danger Park,5.539,6.36,123,N/A,2021,2.50,2,4,45,45,13,N/A,N/A
Battleground Fantasy Warfare: Men of Hawkshold,5.539,6.75,67,N/A,2005,2.67,2,2,60,60,12,Wargames,N/A
Forbidden Psalm,5.539,8.38,32,N/A,2021,1.75,1,2,N/A,N/A,N/A,N/A,N/A
Silicon Valley,5.539,6.99,59,N/A,2023,2.50,1,4,60,90,14,N/A,N/A
SPY,5.539,5.77,391,N/A,2017,1.71,2,4,10,10,10,N/A,N/A
Quests Over Coffee,5.539,7.3,65,N/A,2022,1.00,1,2,N/A,N/A,N/A,N/A,N/A
WordARound,5.539,6.0,180,N/A,2012,1.00,2,6,30,30,10,N/A,N/A
Fast Shot,5.539,6.48,87,N/A,2018,1.00,2,2,5,15,6,N/A,N/A
Khan of Khans,5.539,5.96,296,N/A,2016,1.06,2,5,15,25,9,Family,N/A
Behind,5.539,7.0,59,N/A,2003,2.67,2,2,N/A,N/A,10,Customizable,N/A
The Lord of the Rings: The Fellowship of the Ring – Battle in Balin's Tomb,5.539,7.18,62,N/A,2021,1.67,2,8,30,45,12,N/A,N/A
Thunder's Edge,5.539,6.12,149,N/A,1999,3.13,3,5,180,300,12,Wargames,N/A
Brawling Battleships,5.539,6.38,98,N/A,2003,1.85,2,6,60,60,12,Abstract,Wargames
Red Panda,5.539,6.51,132,N/A,2018,1.25,2,6,5,20,8,N/A,N/A
Vivaldi,5.539,6.44,84,N/A,2019,2.50,5,5,10,20,10,N/A,N/A
Konflikt '47,5.539,8.08,41,N/A,2016,2.50,2,2,N/A,N/A,12,Wargames,N/A
Vol de nuit,5.539,7.26,49,N/A,2021,2.33,2,5,30,90,12,N/A,N/A
oddball Aeronauts 2: Double the Trouble,5.539,6.43,89,N/A,2015,1.83,2,4,20,20,9,N/A,N/A
Pole Position,5.539,8.5,42,N/A,2023,3.00,2,6,45,180,14,N/A,N/A
My Hero Academia Collectible Card Game,5.539,7.86,39,N/A,2021,2.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Götterdämmerung,5.539,6.67,88,N/A,2018,1.80,7,15,45,45,12,N/A,N/A
Truck Off: The Food Truck Frenzy Roll And Write,5.539,6.25,114,19.99,2019,2.00,1,99,25,35,14,N/A,N/A
Somnia,5.539,7.16,54,N/A,2019,2.00,2,4,30,45,10,N/A,N/A
Okavango,5.539,6.15,139,N/A,2018,1.60,2,4,45,45,10,N/A,N/A
MonstroCity,5.539,7.14,70,N/A,2019,1.50,1,4,20,30,12,N/A,N/A
Yohei,5.539,7.35,57,64.50,2020,3.00,2,4,60,90,12,N/A,N/A
Pictionary: Party Edition,5.539,6.35,104,N/A,1989,1.00,2,10,60,60,8,N/A,N/A
Krosmaster: Blast,5.539,7.11,143,N/A,2020,2.00,2,4,30,30,10,Family,Wargames
Dschamál,5.539,6.07,157,N/A,2005,1.19,3,8,20,20,8,N/A,N/A
The Normandy Campaign,5.539,6.44,90,N/A,1983,2.89,2,2,240,240,12,Wargames,N/A
Bam!: Extrahart,5.539,6.25,117,N/A,2015,1.00,3,6,20,40,18,N/A,N/A
Balloon Pop,5.539,6.34,101,N/A,2023,2.00,2,4,20,30,8,N/A,N/A
"U.S.N.: The Game of War in the Pacific, 1941-43",5.539,6.37,119,N/A,1971,3.55,2,2,360,360,14,Wargames,N/A
Drums of War: Enclave,5.539,7.71,41,N/A,2023,2.40,1,2,30,45,10,N/A,N/A
The Lost Valley: The Siege of Diên Biên Phù,5.539,7.89,39,N/A,2020,2.83,1,1,90,120,14,Wargames,N/A
Yellowstone Park,5.539,5.87,224,N/A,2003,1.50,2,5,45,45,8,N/A,N/A
"The Battle of White Plains: Twilight of the New York Campaign October 28th–31st, 1776",5.539,7.94,35,N/A,2023,3.00,2,2,120,480,14,Wargames,N/A
Fury of the Clansmen,5.539,6.45,101,N/A,1994,2.75,2,8,120,120,12,Thematic,N/A
Ironbottom Sound,5.539,7.48,47,N/A,1981,3.20,2,4,120,120,12,Wargames,N/A
Battlefields of Olympus,5.539,6.12,140,N/A,2008,1.95,2,2,30,30,10,Strategy,Wargames
Drôles de Zèbres,5.539,6.26,116,N/A,2004,1.50,2,2,23,23,9,N/A,N/A
The Breach,5.539,8.69,56,N/A,2023,0.00,1,4,60,90,14,N/A,N/A
Alkemy,5.539,7.36,57,N/A,2008,2.38,2,2,45,60,N/A,N/A,N/A
Pi mal Daumen,5.539,6.57,73,N/A,1999,1.43,3,6,45,45,12,N/A,N/A
The Fall of Tobruk,5.539,7.32,54,N/A,1975,2.33,2,2,120,120,12,Wargames,N/A
Kasserine Pass,5.539,6.72,74,N/A,1972,2.27,2,2,120,120,12,Wargames,N/A
Zoff im Hühnerhof,5.539,6.41,90,N/A,2006,1.10,2,4,20,20,4,Children's,N/A
Hetzer Sniper!: Sniper Companion Game #1,5.539,6.79,68,N/A,1987,3.60,2,2,60,480,12,Wargames,N/A
"The Battle of Nations: The Encirclement at Leipzig, 16-19 October 1813",5.539,6.42,97,N/A,1975,2.07,2,2,150,150,12,Wargames,N/A
The Flight of the Goeben: World War I Naval Operations in the Mediterranean,5.539,7.43,45,N/A,1970,2.83,2,2,90,90,12,Wargames,N/A
Light Hunters: Battalion of Darkness,5.539,6.49,117,N/A,2017,2.00,2,8,15,30,10,N/A,N/A
Great War at Sea: Pacific Crossroads,5.539,7.09,56,N/A,2010,2.63,2,2,30,30,N/A,Wargames,N/A
Funglish,5.539,5.77,427,25.00,2009,1.20,3,99,15,90,12,Party,N/A
"To Unlimited, and Beyond",5.539,6.47,80,N/A,2014,1.33,3,6,10,10,8,N/A,N/A
The Tigers Are Burning,5.539,6.45,101,N/A,1988,2.43,2,2,240,240,12,Wargames,N/A
Cold War Battles: Budapest '56 & Angola '87,5.539,6.79,69,N/A,2006,2.56,2,2,180,180,12,Wargames,N/A
Dropzone Commander 2 Player Starter Set,5.539,7.67,39,N/A,2013,0.00,2,2,120,120,12,Wargames,N/A
Clue,5.539,5.83,644,13.90,2013,1.38,2,6,45,45,8,N/A,N/A
Douro 1872,5.539,6.79,88,N/A,2018,1.33,2,5,15,25,7,N/A,N/A
Abuela Co.,5.539,8.11,44,N/A,2021,2.00,2,4,25,100,12,N/A,N/A
Ponkotsu Factory (ぽんこつファクトリー),5.539,6.61,70,N/A,2014,0.00,2,5,15,30,8,N/A,N/A
Warsaw 1920: Lenin's Failed Conquest of Europe,5.539,7.88,37,N/A,2020,2.75,2,2,120,180,12,Wargames,N/A
The Princess Bride: I Hate to Kill You,5.539,6.14,136,N/A,2016,1.00,2,2,7,10,10,N/A,N/A
Cyberpunk Red: Combat Zone,5.539,8.75,34,N/A,2023,3.00,2,4,45,90,14,N/A,N/A
Stellar Leap,5.539,6.46,95,N/A,2018,2.67,1,5,40,80,14,N/A,N/A
World War I: Deluxe Edition,5.539,7.6,47,N/A,2015,2.86,2,2,180,240,13,Wargames,N/A
L'Auberge des pirates,5.539,6.59,82,N/A,2018,1.00,2,8,5,20,7,N/A,N/A
Dork Tower,5.539,5.87,357,N/A,2003,1.90,2,6,60,60,12,Thematic,N/A
Fish Frenzy,5.539,6.05,163,20.00,2016,1.33,3,5,20,30,10,N/A,N/A
The Hobbit Adventure Boardgame,5.539,5.87,336,N/A,1994,1.85,2,4,90,90,10,Family,Thematic
Great War at Sea: U.S. Navy Plan Gold,5.539,7.0,60,N/A,2006,2.75,1,2,30,30,12,Wargames,N/A
Nika,5.539,6.46,111,N/A,2014,2.36,2,4,30,30,8,Abstract,N/A
Tragedy Looper: New Tragedies,5.539,8.12,39,34.99,2023,3.33,2,4,60,60,14,N/A,N/A
Das letzte Paradies,5.539,5.92,211,N/A,1993,1.83,3,5,30,30,12,Strategy,N/A
Saikoro,5.539,6.58,76,N/A,2007,1.56,2,2,10,10,8,Abstract,N/A
No Retreat 3: The French Front – May-June 1940,5.539,7.17,50,N/A,2012,3.10,2,2,50,240,14,Wargames,N/A
Core Worlds: Empires,5.539,7.12,64,N/A,2021,3.75,1,5,90,300,10,N/A,N/A
Pyramidos,5.539,6.49,84,N/A,2003,1.44,2,4,10,10,6,Children's,N/A
Inferno,5.539,8.11,45,N/A,2024,3.00,1,4,45,120,14,N/A,N/A
Tenno,5.539,6.03,201,N/A,2017,1.43,2,7,30,30,8,N/A,N/A
1834,5.539,7.16,46,N/A,2018,4.00,3,5,120,240,N/A,N/A,N/A
Scrabble Flash,5.539,5.76,384,N/A,2010,1.40,1,4,5,5,8,N/A,N/A
Bridgetown Races,5.539,6.13,133,N/A,2010,2.20,2,4,45,60,13,N/A,N/A
Welcome To... Mini,5.539,6.85,57,N/A,2018,2.00,1,6,25,25,10,N/A,N/A
Stir Fry Eighteen,5.539,6.1,304,N/A,2015,1.21,2,5,5,12,6,N/A,N/A
Catham City,5.539,6.01,157,N/A,2017,1.38,2,6,20,60,12,N/A,N/A
MixUp,5.537,6.25,119,N/A,2006,1.67,2,2,20,20,8,Abstract,N/A
California Gold,5.537,6.38,96,N/A,2015,2.56,3,5,120,120,9,Strategy,Thematic
Dome Crushers,5.537,6.07,152,N/A,2017,1.33,2,2,10,10,14,N/A,N/A
Euronimoes,5.537,7.51,41,N/A,2011,2.00,2,4,20,40,8,N/A,N/A
Star Wars: Silent Death Starfighter Combat Game,5.537,7.17,48,N/A,2001,2.86,2,2,120,120,10,Wargames,N/A
Professor Treasure's Secret Sky Castle,5.537,6.47,77,19.00,2018,2.00,2,2,15,30,13,N/A,N/A
Rogues to Riches,5.537,8.32,74,N/A,2012,1.67,3,5,60,120,12,Family,Thematic
Robin Hood,5.537,6.75,66,N/A,2019,2.75,2,2,60,120,12,Wargames,N/A
Zumos: On the Rocks,5.537,6.66,84,N/A,2020,1.33,1,6,15,25,6,N/A,N/A
Von 0 auf 100,5.537,6.72,64,N/A,2005,1.14,2,5,20,20,6,Children's,N/A
Pacal's Rocket,5.537,6.38,93,N/A,2015,2.00,2,5,60,90,8,N/A,N/A
Dark Mages,5.537,6.57,152,N/A,2016,2.00,2,8,20,60,13,N/A,N/A
Rory's Story Cubes: Powers,5.537,6.63,71,N/A,2016,0.00,1,99,10,10,6,N/A,N/A
Dino World,5.537,6.16,126,N/A,2017,1.00,2,4,10,15,6,N/A,N/A
Kings Progress,5.537,6.41,85,N/A,2005,3.00,3,5,90,90,8,N/A,N/A
Alhambra: The Red Palace,5.537,7.36,51,N/A,2023,2.50,2,6,45,60,8,N/A,N/A
The Bogey,5.537,6.67,74,N/A,2016,1.33,1,1,5,10,N/A,N/A,N/A
Exploding Kittens: Good Vs Evil,5.537,7.18,61,N/A,2023,1.00,2,5,15,15,7,N/A,N/A
Menu Masters,5.537,6.08,184,N/A,2016,1.50,2,5,20,40,8,N/A,N/A
18CLE,5.537,7.16,47,N/A,2016,4.00,3,6,180,270,18,N/A,N/A
Aeronautica Imperialis,5.537,7.32,51,N/A,2007,2.33,2,2,180,180,12,Wargames,N/A
Château,5.537,7.27,63,N/A,2023,1.00,1,99,15,15,7,N/A,N/A
Bid Euchre,5.537,7.21,47,N/A,N/A,1.67,4,4,30,30,10,N/A,N/A
Furry Foodies,5.537,6.96,82,N/A,2019,1.17,2,4,15,20,8,N/A,N/A
Brain Freeze,5.537,6.96,53,N/A,2016,1.50,2,2,10,20,5,N/A,N/A
Blume,5.537,6.32,124,N/A,2021,2.00,1,4,20,45,10,Abstract,N/A
Tabriz,5.537,7.3,48,N/A,2024,1.50,1,5,30,60,10,N/A,N/A
"""Tarleton's Quarter!""",5.537,7.08,51,N/A,2010,2.77,2,2,240,240,N/A,Wargames,N/A
The Fields of Normandy 2: A Solitaire Wargame,5.537,8.73,33,N/A,2023,2.00,1,1,45,75,N/A,Wargames,N/A
Władca Areny,5.537,6.63,90,N/A,2012,3.45,2,2,60,60,14,N/A,N/A
Electronic Stratego,5.537,6.33,111,N/A,1982,1.75,2,2,60,60,8,Abstract,N/A
Régents,5.537,6.54,88,N/A,2011,3.00,3,5,90,90,12,Strategy,N/A
Sa Battalla,5.537,7.7,41,N/A,2010,3.13,2,2,N/A,N/A,12,Wargames,N/A
Beppo der Bock,5.537,5.85,283,N/A,2007,1.12,2,4,15,15,5,Children's,N/A
Battleground Fantasy Warfare: Monsters & Mercenaries,5.537,7.29,47,N/A,2008,2.67,2,2,60,60,12,Wargames,N/A
Mia,5.537,5.96,195,N/A,600,1.14,2,12,20,20,8,Party,N/A
Soccer 17,5.537,6.76,64,N/A,2015,1.20,2,2,17,17,6,Family,N/A
Constructo,5.537,6.86,64,N/A,2014,1.40,2,2,15,15,8,Abstract,N/A
Forge,5.537,7.85,40,N/A,2023,2.25,1,4,90,120,14,N/A,N/A
Naval War of 1812,5.537,6.75,62,N/A,2012,1.42,2,2,60,60,10,Wargames,N/A
Fortune,5.537,6.03,159,N/A,1976,2.20,3,8,180,180,12,N/A,N/A
Panzer Korps,5.537,7.21,49,N/A,1982,1.86,1,2,120,120,12,Wargames,N/A
Super Tooth,5.537,6.15,156,N/A,2014,1.14,2,4,15,15,6,N/A,N/A
Sequence,5.537,6.67,71,N/A,N/A,0.00,2,4,25,25,9,N/A,N/A
Iron Bottom Sound III,5.537,8.19,38,N/A,2015,2.67,1,2,N/A,N/A,N/A,Wargames,N/A
Scrimish,5.537,5.88,300,N/A,2015,1.13,2,999,10,100,8,Family,Strategy
The Other Side of the Hill,5.537,8.77,39,N/A,2024,3.80,1,4,180,720,14,Wargames,N/A
Nicaragua!,5.537,6.45,95,N/A,1988,2.80,2,2,180,180,12,Wargames,N/A
Cowboys II: Cowboys & Indians Edition,5.537,6.91,58,N/A,2020,1.63,1,10,30,90,10,Wargames,N/A
Fake That!,5.537,6.72,67,N/A,2020,1.50,4,8,20,20,10,N/A,N/A
Fan & Mallet (団扇と小槌),5.537,7.12,49,N/A,2015,2.50,2,2,30,30,10,N/A,N/A
Shoot-Out Hockey,5.537,8.3,33,N/A,2005,2.00,1,2,10,30,8,N/A,N/A
Deckscape: Demo,5.537,6.42,81,N/A,2017,1.40,1,6,10,10,12,N/A,N/A
Just Wild,5.537,6.5,76,21.78,2021,1.00,2,4,20,20,8,N/A,N/A
Intendentes,5.537,7.41,42,N/A,2014,2.38,2,4,90,90,12,N/A,N/A
Finger weg!,5.537,6.5,74,N/A,2013,1.60,3,8,45,45,12,N/A,N/A
TransAmerica & Japan,5.537,6.93,61,N/A,2019,1.50,2,6,30,45,8,N/A,N/A
Samsara,5.537,6.99,49,N/A,2014,1.67,2,2,20,30,10,N/A,N/A
UNDO: Peak of No Return,5.537,6.41,86,N/A,2020,1.00,2,6,45,90,10,N/A,N/A
Hatairo,5.537,7.04,51,N/A,2020,2.00,2,4,30,60,8,N/A,N/A
DeathBot Derby,5.537,7.19,78,N/A,2017,1.50,2,4,15,30,13,N/A,N/A
War in Europe (Second Edition),5.537,7.36,58,N/A,1999,4.00,1,3,360,360,12,Wargames,N/A
Bear Went Over the Mountain,5.537,7.04,52,N/A,2017,1.00,1,4,10,20,4,N/A,N/A
Captain's Gambit: Kings of Infinite Space,5.537,8.33,41,N/A,2020,2.00,4,8,20,90,13,N/A,N/A
Pegs and Jokers,5.537,6.19,145,N/A,1975,1.44,2,8,30,30,7,Abstract,N/A
Dragon Noir 1: L'Exil,5.537,6.94,55,N/A,1990,2.50,2,7,120,120,12,Wargames,N/A
Desert Fox Deluxe,5.537,7.22,50,N/A,2016,3.43,2,2,180,2880,14,Wargames,N/A
International Movie Maker,5.537,6.65,103,N/A,1968,1.38,2,6,90,90,8,N/A,N/A
Celtic,5.537,6.02,149,N/A,2020,1.40,2,4,40,60,8,N/A,N/A
Rail USA,5.537,6.77,58,N/A,2014,2.38,3,5,40,40,12,N/A,N/A
The Producer: 1940-1944,5.537,6.02,151,N/A,2015,3.65,2,4,90,180,12,Strategy,Thematic
Elf: Journey from the North Pole,5.537,6.18,143,24.98,2020,1.00,2,4,20,20,8,N/A,N/A
Aquaducts,5.537,6.82,61,N/A,2015,1.67,1,1,5,10,8,N/A,N/A
Trophy Buck,5.537,5.86,268,N/A,2011,1.04,3,8,20,20,8,Party,N/A
