Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
18AL,5.951,7.15,726,N/A,1999,3.85,3,5,180,180,14,Strategy,N/A
Dreadfleet,5.95,6.98,1038,N/A,2011,2.95,2,10,60,60,12,Thematic,Wargames
Leader 1,5.95,6.99,926,N/A,2008,2.52,2,10,90,150,12,Strategy,N/A
Invasion from Outer Space: The Martian Game,5.95,7.06,882,56.23,2010,2.79,2,6,60,120,12,Thematic,N/A
Grand Cru,5.95,6.78,1101,N/A,2010,3.14,2,5,90,90,12,Strategy,N/A
David & Goliath,5.95,6.49,1693,N/A,1997,1.62,3,6,60,60,8,Family,N/A
Chrononauts,5.95,6.19,5551,N/A,2000,1.85,1,6,30,30,11,Family,Thematic
Advanced Heroquest,5.95,6.88,1296,N/A,1989,2.88,1,5,120,120,10,Thematic,N/A
Inhuman Conditions,5.95,7.28,746,N/A,2020,1.88,2,2,5,5,12,Party,N/A
Clue Master Detective,5.949,6.66,1506,29.99,1988,1.85,3,10,60,60,8,Family,N/A
Dark Tower,5.949,6.87,1393,N/A,1981,1.80,1,4,90,90,10,Thematic,N/A
Kohle & Kolonie,5.949,7.44,599,N/A,2013,3.82,3,5,150,180,12,Strategy,N/A
Godspeed,5.949,7.04,873,N/A,2020,2.66,2,5,45,90,10,Strategy,N/A
Witchcraft!,5.949,7.92,480,N/A,2023,2.38,1,1,20,40,N/A,N/A,N/A
Axis & Allies: WWI 1914,5.949,7.25,922,N/A,2013,2.79,2,8,60,180,12,Strategy,Wargames
Castle Itter: The Strangest Battle of WWII,5.949,7.72,557,N/A,2019,2.29,1,1,45,60,13,Wargames,N/A
Gambit Royale,5.949,6.47,1969,N/A,2006,1.88,2,6,30,30,8,Family,N/A
Council of Shadows,5.948,7.35,682,43.49,2022,3.11,1,4,60,90,14,N/A,N/A
Yggdrasil Chronicles,5.948,7.36,706,N/A,2019,3.00,1,5,90,90,14,Thematic,N/A
Dungeons & Dragons: The Fantasy Adventure Board Game,5.948,6.58,1985,N/A,2003,2.18,2,5,60,60,10,Thematic,N/A
Wormholes,5.948,7.12,815,27.95,2022,2.16,1,5,45,60,14,Family,Strategy
Sub Terra II: Inferno's Edge,5.948,7.55,633,55.96,2023,2.19,1,6,45,75,10,N/A,N/A
En Garde,5.948,6.5,1694,N/A,1993,1.39,2,2,20,30,8,Family,N/A
Ultimate Warriorz,5.948,6.65,1309,N/A,2011,1.29,2,8,30,30,8,Party,N/A
Pinochle,5.948,6.87,1054,10.38,1864,2.30,2,4,45,45,10,Family,N/A
Ottoman Sunset: The Great War in the Near East,5.947,7.32,689,N/A,2010,2.00,1,1,30,30,13,Wargames,N/A
Monster Expedition,5.947,6.87,1056,17.99,2020,2.02,1,4,30,30,12,Family,N/A
Medieval Merchant,5.947,6.71,1173,N/A,1998,3.09,2,6,60,90,12,Strategy,N/A
Mus,5.947,7.95,492,N/A,1745,2.27,4,4,10,10,7,Family,N/A
Foothills,5.947,6.98,880,14.95,2019,2.80,2,2,30,30,12,Strategy,N/A
Leo,5.947,6.68,1294,N/A,2016,1.16,2,5,30,30,6,Children's,N/A
Dice Stars,5.947,6.65,1338,N/A,2016,1.42,1,4,20,20,10,Family,N/A
Imperial Miners,5.947,7.36,720,30.95,2023,2.00,1,5,20,60,10,Family,N/A
Kick-Ass: The Board Game,5.946,7.32,753,N/A,2018,2.85,1,4,60,90,18,Thematic,N/A
Othello,5.946,6.13,8344,32.99,1883,2.07,2,2,30,30,8,Abstract,N/A
Heroes of Tenefyr,5.946,7.23,782,N/A,2019,2.30,1,4,60,60,14,N/A,N/A
Sakura Duel,5.946,7.58,642,N/A,2016,3.13,2,2,30,30,14,Customizable,N/A
Topoum,5.946,7.25,721,N/A,2016,2.44,2,4,60,90,14,Abstract,Strategy
BattleTech: A Game of Armored Combat,5.945,8.35,488,N/A,2019,3.72,2,2,120,120,12,Thematic,Wargames
Garden Dice,5.945,6.65,1298,N/A,2012,2.12,2,4,60,60,13,Family,Strategy
Wizard Kings,5.945,6.73,1228,59.98,2000,2.66,2,7,150,150,12,Wargames,N/A
King of Monster Island,5.945,7.26,746,41.41,2022,2.35,1,5,45,60,10,Family,N/A
Professor Evil and The Citadel of Time,5.944,6.61,1447,39.00,2017,1.94,2,4,30,45,8,Family,N/A
In Too Deep,5.944,7.43,659,42.08,2021,3.51,1,5,120,120,14,Strategy,N/A
World Championship Russian Roulette,5.944,6.89,1059,N/A,2017,1.25,2,6,20,30,12,Party,N/A
Valor & Villainy: Minions of Mordak,5.944,7.56,654,N/A,2020,2.33,2,6,90,150,12,Thematic,N/A
Cable Car,5.944,6.66,1278,N/A,2009,1.80,2,6,30,45,8,Family,N/A
Quest,5.944,7.24,738,19.99,2021,1.83,4,10,30,30,14,Party,N/A
My Gold Mine,5.944,6.93,957,N/A,2021,1.11,2,6,25,25,7,N/A,N/A
Ascension X: War of Shadows,5.943,7.52,618,N/A,2016,2.00,2,4,30,45,13,Strategy,N/A
Cave Evil,5.943,7.9,537,N/A,2011,3.51,2,4,180,180,16,Thematic,N/A
World at War: Eisenbach Gap,5.943,7.47,659,N/A,2007,2.58,2,2,90,90,12,Wargames,N/A
Red Flag Over Paris,5.943,7.53,602,84.99,2021,2.83,1,2,20,40,14,Wargames,N/A
Age of Napoleon,5.943,6.82,1156,N/A,2003,3.17,2,2,60,360,12,Wargames,N/A
Formula Motor Racing,5.942,6.4,1992,N/A,1995,1.18,3,6,20,20,8,Family,N/A
Herbaceous Sprouts,5.942,7.02,849,N/A,2019,1.80,1,4,30,30,8,N/A,N/A
The Manhattan Project: Chain Reaction,5.942,6.46,1896,N/A,2016,1.86,1,5,30,40,12,Strategy,N/A
Flotilla,5.941,7.2,720,76.95,2019,3.87,3,5,90,150,14,Strategy,N/A
Don't Mess with Cthulhu Deluxe,5.941,7.38,649,N/A,2018,1.14,4,8,1,30,10,Party,N/A
Car Wars,5.941,6.43,2248,N/A,1981,3.11,2,8,45,45,10,Thematic,Wargames
Goblivion,5.94,7.64,638,N/A,2018,2.26,1,2,30,30,12,N/A,N/A
A Brief History of the World,5.94,6.87,942,N/A,2009,2.87,3,6,90,180,10,Strategy,N/A
Xi'an,5.94,7.19,741,N/A,2017,2.74,2,4,30,60,14,Strategy,N/A
Small Samurai Empires,5.94,7.59,563,33.49,2020,2.81,2,4,45,90,13,Strategy,N/A
Tales of the Arabian Nights,5.94,7.06,824,N/A,1985,2.42,1,6,120,120,12,Thematic,N/A
Traditional Card Games,5.94,6.78,1129,N/A,N/A,1.93,N/A,N/A,N/A,N/A,N/A,Abstract,Family
Shark,5.939,6.62,1374,N/A,1987,2.20,2,6,90,90,12,Strategy,N/A
Fliptown,5.939,7.85,498,N/A,2023,2.35,1,4,30,30,12,N/A,N/A
Fading Glory,5.939,7.48,591,N/A,2012,2.58,2,2,60,90,N/A,Wargames,N/A
Shifting Stones,5.939,6.49,1815,20.59,2020,1.23,1,5,20,20,8,Family,N/A
Infidel,5.754,7.43,317,N/A,2011,2.91,2,2,120,120,N/A,Wargames,N/A
Happy Little Dinosaurs,5.754,6.19,2024,15.27,2021,1.38,2,4,30,60,8,Party,N/A
Settlement,5.754,7.08,411,N/A,2021,2.13,1,4,45,90,10,N/A,N/A
"A Most Dangerous Time: Japan in Chaos, 1570-1584",5.754,7.34,346,87.95,2009,3.12,2,4,240,240,12,Wargames,N/A
Tokyo Express: The Guadalcanal Naval Campaign – 1942,5.754,7.29,375,N/A,1988,4.03,1,2,180,180,12,Wargames,N/A
Santa's Workshop (Second Edition),5.754,7.88,250,N/A,2023,2.00,2,5,30,60,6,Family,N/A
Hotel Samoa,5.754,6.24,1090,N/A,2010,2.08,3,6,45,60,10,Family,N/A
The Game of Things,5.754,6.08,2400,13.99,2002,1.21,4,15,45,45,14,Party,N/A
Q.E.,5.754,7.33,311,N/A,2017,1.80,3,4,45,60,8,N/A,N/A
Fast Forward: FEAR,5.754,6.1,1443,N/A,2017,1.08,2,5,15,15,8,Family,N/A
Paris Paris,5.754,6.2,1190,N/A,2003,1.97,2,4,45,45,9,Family,N/A
The Legend of Korra: Pro-Bending Arena,5.754,7.47,364,N/A,2018,2.15,2,2,30,45,12,N/A,N/A
Twenty One,5.753,6.41,805,N/A,2017,1.00,2,6,15,15,8,Family,N/A
Die Säulen von Venedig,5.753,6.59,617,N/A,2006,2.29,2,6,45,60,10,Family,Strategy
JamSumo,5.753,7.31,330,N/A,2014,1.20,2,4,30,30,6,Family,Party
"Nightfighter Ace: Air Defense Over Germany, 1943-44",5.753,8.24,279,N/A,2018,2.29,1,2,120,180,N/A,Wargames,N/A
Dinoblivion,5.753,7.34,346,N/A,2020,2.07,1,2,30,45,12,N/A,N/A
Formula 1,5.753,6.69,646,N/A,1962,1.70,2,6,30,120,10,Family,N/A
We're Doomed!,5.753,6.5,864,35.00,2019,1.20,4,10,15,15,13,N/A,N/A
Cosmic Run: Regeneration,5.753,7.31,335,N/A,2018,2.18,1,4,30,45,12,N/A,N/A
Loco Momo,5.753,6.44,834,N/A,2020,1.14,1,4,20,30,8,Family,N/A
Upon a Salty Ocean,5.753,6.48,710,N/A,2011,2.90,2,4,120,120,13,Strategy,N/A
The Last Spike,5.753,6.74,536,39.98,2015,1.74,2,6,45,45,10,Family,Strategy
10 Days in the Americas,5.752,6.66,568,N/A,2010,1.38,2,4,20,30,10,Family,N/A
Pony Express,5.752,6.45,743,N/A,2009,1.58,3,5,45,45,8,Family,N/A
Banish the Snakes: A Game of St. Patrick in Ireland,5.752,7.39,345,N/A,2023,2.55,1,6,90,120,14,Thematic,Wargames
Masters of the Night,5.752,7.0,455,37.82,2021,2.59,1,5,60,120,13,N/A,N/A
Revolver 2: Last Stand at Malpaso,5.752,6.93,443,29.89,2012,2.30,2,2,45,45,12,N/A,N/A
Pyramid Poker,5.752,6.33,876,16.95,2017,1.23,2,2,10,30,12,N/A,N/A
Wings of War: WW2 Deluxe set,5.752,7.28,357,N/A,2009,2.35,2,4,45,45,8,Wargames,N/A
Star Wars: Legion – Clone Wars Core Set,5.752,8.31,230,92.15,2019,3.00,2,2,60,120,14,N/A,N/A
Star Trek Deck Building Game: The Original Series,5.752,6.62,615,N/A,2012,2.65,2,4,90,90,13,Thematic,N/A
Dead by Daylight: The Board Game,5.752,7.32,430,N/A,2023,2.16,3,5,30,60,18,N/A,N/A
Fortress Europa,5.751,6.7,623,N/A,1978,3.17,2,2,240,240,12,Wargames,N/A
Gwent: Nilfgaard and Northern Realms,5.751,6.87,544,N/A,2016,1.57,2,2,5,30,14,N/A,N/A
Wonder Tales,5.751,7.18,365,N/A,2019,1.70,2,2,15,30,8,N/A,N/A
Death Valley: Battles for the Shenandoah,5.751,8.48,212,N/A,2019,4.33,1,2,300,1200,N/A,Wargames,N/A
Superclub: The football manager board game,5.751,7.73,397,N/A,2020,2.23,2,4,90,240,12,Family,N/A
Fuji Koro,5.751,6.89,541,39.95,2019,2.96,1,6,60,120,12,N/A,N/A
Space Race,5.751,7.12,410,N/A,2021,3.12,1,5,45,90,14,Strategy,N/A
VOLT: Robot Battle Arena,5.751,6.93,435,N/A,2014,2.00,2,4,30,30,13,Family,N/A
Pax Baltica,5.751,7.29,354,99.99,2009,2.96,2,2,60,840,12,Wargames,N/A
Venture,5.751,6.44,757,N/A,1969,1.97,2,6,45,45,10,Strategy,N/A
Escape Room: The Game – Puzzle Adventures: Secret of The Scientist,5.751,7.61,279,N/A,2021,1.73,1,2,150,150,16,N/A,N/A
Tholos,5.751,7.56,312,N/A,2021,2.00,2,2,15,25,9,Abstract,N/A
Bitter Woods (Fourth Edition),5.751,7.65,296,N/A,2003,3.12,2,4,240,240,12,Wargames,N/A
Gold Fever,5.751,6.49,788,N/A,2017,1.06,2,5,10,15,7,N/A,N/A
Space Marine,5.751,6.83,527,N/A,1989,3.15,2,3,120,120,12,Wargames,N/A
Ramen Fury,5.751,6.22,1506,11.99,2019,1.24,2,5,30,30,8,Family,N/A
Gustav Adolf the Great: With God and Victorious Arms,5.751,7.76,261,N/A,2006,3.79,2,2,300,300,12,Wargames,N/A
Catherine: The Cities of the Tsarina,5.751,6.45,669,45.02,2022,2.29,2,4,30,45,8,N/A,N/A
Alhambra: The Dice Game,5.751,6.21,1200,N/A,2006,1.72,2,6,60,60,8,Family,N/A
Coney Island,5.75,6.39,822,N/A,2011,2.47,2,4,60,60,10,Family,Strategy
Stop Thief,5.75,6.39,916,N/A,1979,1.68,2,4,30,30,10,Family,N/A
Passing Through Petra,5.75,6.69,552,N/A,2018,2.64,2,4,60,60,14,N/A,N/A
Buck Rogers: Battle for the 25th Century Game,5.75,6.48,834,N/A,1988,2.68,2,6,120,120,10,Wargames,N/A
The Gardens of the Alhambra,5.75,6.15,1364,N/A,1993,1.80,2,4,45,60,8,Family,Strategy
Musée,5.75,6.78,497,21.95,2014,1.18,2,4,30,30,8,Family,N/A
Tintas,5.75,7.68,273,N/A,2016,1.30,2,2,15,20,8,Abstract,N/A
The Cards of Cthulhu,5.75,6.8,533,N/A,2014,1.82,1,4,30,90,N/A,Thematic,N/A
Pirates of the Spanish Main,5.75,6.09,2841,N/A,2004,1.77,2,10,30,30,10,Customizable,N/A
Sherlock: Propagation,5.75,6.77,513,N/A,2018,1.44,1,8,60,60,8,N/A,N/A
Warfighter: The WWII Pacific Combat Card Game,5.75,8.13,259,N/A,2019,3.70,1,6,45,240,N/A,Wargames,N/A
En Las Cenizas,5.75,8.45,216,N/A,2022,2.13,1,1,5,1000,12,N/A,N/A
HEXplore It: The Sands of Shurax,5.75,7.94,276,N/A,2020,4.22,1,6,60,180,14,N/A,N/A
Spell Smashers,5.75,6.7,565,36.86,2018,2.27,1,5,45,60,12,Family,N/A
Costa Rica,5.75,6.2,1187,29.09,2016,1.33,2,5,30,45,8,Family,N/A
Rumble in the Dungeon,5.749,6.32,905,N/A,2012,1.12,3,6,20,20,8,Party,N/A
One Night Revolution,5.749,6.08,1674,16.99,2015,1.86,3,10,15,15,14,Party,Strategy
MBT (Second Edition),5.749,8.05,259,81.82,2016,3.94,2,2,360,360,N/A,Wargames,N/A
Perplexus,5.749,6.96,436,N/A,2001,1.50,1,1,30,30,6,Family,N/A
Pocket Detective,5.749,6.72,547,N/A,2019,1.48,1,6,45,60,14,Thematic,N/A
Sailing Toward Osiris,5.749,6.75,549,N/A,2018,2.84,2,5,60,90,14,N/A,N/A
Funkenschlag: EnBW,5.749,8.29,194,N/A,2007,3.17,2,6,120,120,N/A,Strategy,N/A
Ostia,5.749,7.76,262,N/A,2022,2.87,1,4,80,150,14,Strategy,N/A
Lemming Mafia,5.749,6.22,1118,N/A,2009,1.43,3,6,20,20,8,Family,Party
1942 USS Yorktown,5.749,6.98,441,N/A,2019,2.31,1,4,30,45,12,Thematic,Wargames
Kill The Unicorns,5.749,6.94,818,N/A,2019,1.75,3,6,25,45,10,Party,N/A
Exit: The Game – The Cursed Labyrinth,5.749,6.65,522,14.95,2021,2.67,1,4,45,90,10,N/A,N/A
Pick & Pack,5.749,6.45,720,49.99,2007,1.88,2,2,20,20,8,Abstract,N/A
Apocalypse Road,5.749,7.28,329,N/A,2020,2.36,2,10,60,90,14,Thematic,Wargames
Cosmic Factory,5.748,6.84,469,N/A,2018,1.85,2,6,20,30,10,N/A,N/A
Draconis Invasion,5.748,7.2,548,N/A,2016,2.44,1,6,30,90,14,N/A,N/A
Space Beans,5.748,6.08,1533,N/A,1999,1.38,2,6,40,40,10,Family,N/A
Jarl: The Vikings Tile-Laying Game,5.748,6.91,454,45.48,2015,2.67,2,2,15,25,13,Abstract,N/A
Crazy Time,5.748,6.87,453,N/A,2013,1.65,4,7,30,30,12,Party,N/A
Gift of Tulips,5.748,6.75,511,N/A,2022,1.75,2,6,20,20,8,N/A,N/A
Würfel Bingo,5.748,6.33,890,N/A,2007,1.24,1,12,15,15,8,Family,N/A
Tunisia II,5.748,8.43,216,N/A,2016,4.29,1,2,120,3000,N/A,Wargames,N/A
Vivid Memories,5.748,6.6,641,64.90,2022,2.95,2,4,30,45,13,Abstract,Family
"...and then, we held hands.",5.748,6.02,1963,N/A,2015,1.78,2,2,30,45,12,Abstract,N/A
"Carthage: The First Punic War – The Ancient World, Vol. II",5.748,7.4,321,N/A,2005,4.00,1,2,1800,1800,12,Wargames,N/A
Why First?,5.748,6.18,1240,N/A,2015,1.16,2,6,15,25,7,Family,Party
I C E,5.748,7.45,360,N/A,2023,2.65,1,5,90,120,14,Strategy,Thematic
Saints in Armor,5.748,7.96,235,154.95,2012,3.62,2,2,300,300,14,Wargames,N/A
Magic Mountain,5.747,6.82,485,N/A,2021,1.00,1,6,15,15,5,Children's,N/A
Control,5.747,6.45,885,N/A,2016,1.43,2,4,5,10,14,N/A,N/A
Incursion,5.747,7.59,368,N/A,2009,2.78,2,2,120,120,N/A,Thematic,N/A
The Fog of War,5.747,7.23,348,N/A,2016,3.07,2,2,90,120,10,Wargames,N/A
A.D.E.L.E.,5.747,7.1,404,N/A,2021,2.82,1,5,90,120,12,Thematic,N/A
Monsterpocalypse Miniatures Game,5.599,8.0,106,N/A,2018,3.00,N/A,N/A,45,90,N/A,N/A,N/A
War in the Desert,5.599,7.58,118,N/A,1997,4.00,1,2,180,180,12,Wargames,N/A
Castello Methoni,5.599,6.79,185,N/A,2019,2.40,3,5,30,50,8,N/A,N/A
The Charge of the 3 Kings: Navas de Tolosa 1212,5.599,8.24,96,N/A,2021,3.50,2,2,120,240,14,Wargames,N/A
"Heist: One Team, One Mission",5.599,6.47,250,27.36,2019,1.11,2,4,5,15,7,N/A,N/A
No Motherland Without: North Korea in Crisis and Cold War,5.599,7.47,109,N/A,2021,3.11,1,2,60,120,14,Strategy,Wargames
"Iron Curtain: Central Europe, 1945-1989",5.599,7.52,123,N/A,2020,2.67,1,2,N/A,N/A,N/A,Wargames,N/A
Most Wanted,5.599,6.55,246,N/A,2018,1.40,2,8,15,35,10,N/A,N/A
Exceed: Seventh Cross – Hunters vs. Demons Box,5.599,8.13,90,N/A,2018,2.67,2,2,5,30,10,N/A,N/A
Chocolatiers,5.599,6.52,234,N/A,2019,1.43,2,5,20,20,8,N/A,N/A
Waste Knights,5.599,6.46,278,N/A,2015,3.61,2,4,90,240,16,Strategy,Thematic
Familiar's Trouble,5.599,6.59,200,N/A,2014,1.67,3,3,15,30,12,N/A,N/A
Gooseberry,5.599,6.7,193,N/A,2016,1.00,4,6,5,10,10,N/A,N/A
Scream Machine,5.599,5.97,533,N/A,2003,1.54,3,6,45,45,7,Family,N/A
GYM,5.599,6.22,325,N/A,2017,2.45,2,6,10,20,10,N/A,N/A
Moving Pictures,5.599,6.86,167,N/A,2021,1.17,1,2,20,20,8,N/A,N/A
Alienation,5.599,7.32,190,N/A,2016,1.14,2,4,15,30,8,Family,N/A
Fast Forward: FORTUNE,5.599,6.06,426,N/A,2018,1.17,3,5,15,15,10,N/A,N/A
"Objective: Kiev  (The Advance of Army Group South: June-August, 1941)",5.599,6.77,182,N/A,2010,1.82,1,2,45,45,12,Wargames,N/A
Soulfall,5.599,6.45,231,N/A,2015,2.27,2,4,30,45,N/A,N/A,N/A
Klaverjassen,5.599,6.99,145,N/A,1890,2.82,2,4,75,75,10,N/A,N/A
Storm Over Normandy,5.599,7.26,122,N/A,2015,2.21,2,2,180,180,N/A,Wargames,N/A
Unlock!: Timeless Adventures – Die Noside-Show,5.599,7.36,108,N/A,2019,2.00,1,6,45,60,N/A,N/A,N/A
Beda Fomm,5.599,7.27,131,N/A,2010,2.54,1,2,120,120,N/A,Wargames,N/A
City Council,5.599,6.07,469,19.99,2013,3.00,2,5,60,60,12,Strategy,N/A
Why Did the Chicken...?,5.599,6.11,395,N/A,2004,1.22,4,8,30,60,12,Party,N/A
Rival Realms,5.599,6.88,171,N/A,2018,2.25,1,2,20,30,10,Family,N/A
Biotopes,5.599,7.98,104,N/A,2023,3.23,1,5,45,90,12,N/A,N/A
The African Campaign: Designer Signature Edition,5.599,7.32,120,N/A,2017,2.36,1,2,120,180,12,Wargames,N/A
El Camarero,5.599,7.42,142,N/A,2018,1.20,2,10,30,30,8,N/A,N/A
1857,5.599,7.02,130,N/A,2015,3.20,3,6,120,240,N/A,Strategy,N/A
Crime Hotel,5.599,6.57,221,N/A,2018,1.60,3,4,30,45,8,N/A,N/A
Dwar7s Spring,5.599,7.89,110,N/A,2020,2.50,2,4,45,80,12,N/A,N/A
Thunder Rolls,5.599,7.37,129,N/A,2022,2.00,1,8,30,90,8,N/A,N/A
Witchcraft,5.598,6.34,265,N/A,2008,2.81,2,2,40,40,8,Abstract,N/A
Munchkin Shakespeare Deluxe,5.598,6.96,198,N/A,2017,2.20,3,6,60,120,10,N/A,N/A
Barcelona: The Rose of Fire,5.598,6.42,294,N/A,2016,3.00,2,4,70,90,10,N/A,N/A
1940: The Fall of France – A Panzer Grenadier Game,5.598,7.65,97,N/A,2009,2.71,2,2,120,120,N/A,Wargames,N/A
Hypergrid,5.598,7.56,141,N/A,2017,3.43,2,2,30,60,7,Abstract,N/A
Rory's Story Cubes: Intergalactic,5.598,6.62,192,N/A,2014,1.00,1,10,20,20,6,N/A,N/A
Railroad Barons,5.598,6.2,318,N/A,2010,3.03,2,2,45,45,12,Strategy,N/A
Hit the Silk!,5.598,6.85,175,N/A,2021,1.86,3,6,20,45,7,N/A,N/A
Mountain 53,5.598,6.25,328,N/A,2013,1.13,2,5,30,30,6,Family,N/A
Fantasy Pub,5.598,6.14,415,N/A,2003,1.63,2,5,60,60,12,Family,N/A
Gentlemen Thieves,5.598,6.19,371,N/A,2012,1.81,2,5,45,45,10,N/A,N/A
1854,5.598,7.2,118,N/A,2002,4.20,3,6,300,300,12,Strategy,N/A
Number Drop,5.598,6.1,416,N/A,2021,1.50,1,6,20,20,10,Family,N/A
The New Dungeon!,5.598,6.15,479,N/A,1989,1.68,1,6,45,45,8,Thematic,N/A
Dragon Market,5.598,6.46,263,N/A,2019,1.50,2,4,20,40,7,Family,N/A
Defense Grid: The Board Game,5.598,7.41,138,N/A,2017,2.83,1,4,60,120,13,N/A,N/A
Red Dragon Rising: The Coming War With China,5.598,7.18,137,N/A,2008,2.89,1,2,180,180,N/A,Wargames,N/A
Sunshine City,5.598,7.17,135,N/A,2022,2.00,1,100,30,60,13,N/A,N/A
Antietam 1862,5.598,7.77,103,N/A,2019,2.53,1,2,60,300,13,Wargames,N/A
Ahau: Rulers of Yucatán,5.598,7.11,169,N/A,2023,3.48,1,5,90,120,14,N/A,N/A
Ka-Boom,5.598,6.15,369,N/A,2013,1.06,2,5,30,30,6,N/A,N/A
Black Stories: Funny Death Edition,5.598,6.06,510,N/A,2011,1.00,2,15,20,20,12,Party,N/A
Adventure of D (Second Edition),5.598,7.24,135,N/A,2020,2.33,1,3,25,75,8,Strategy,N/A
Smart10: Family,5.598,7.27,117,N/A,2021,1.00,2,8,20,20,8,N/A,N/A
Rockband Manager,5.598,5.98,559,N/A,2010,1.87,3,6,30,60,14,Family,N/A
Unlock!: Short Adventures – The Awakening of the Mummy,5.598,6.8,160,N/A,2022,1.50,1,6,30,45,10,N/A,N/A
Carrier Battle: Philippine Sea,5.598,8.73,76,N/A,2023,3.93,1,1,30,300,13,Wargames,N/A
The Golden Sails,5.598,6.73,175,N/A,2016,1.80,2,4,35,35,12,N/A,N/A
Gnomes at Night,5.598,6.5,241,N/A,2016,1.00,2,4,15,15,6,Children's,N/A
Robot Master,5.598,6.36,267,N/A,2008,1.33,1,4,15,15,8,Family,N/A
Meteor,5.598,6.06,497,35.00,2014,1.86,1,6,15,15,12,Family,N/A
Nova Aetas,5.598,7.23,157,N/A,2016,3.50,1,4,45,45,12,N/A,N/A
Hacienda (Second Edition),5.598,7.03,147,N/A,2019,2.60,2,5,60,90,10,Strategy,N/A
Godsforge,5.598,6.66,240,N/A,2019,1.88,2,4,20,40,14,N/A,N/A
Tracks: Siren Bay,5.598,7.08,154,N/A,2022,1.29,1,6,25,45,12,Thematic,N/A
Helvetia Cup,5.598,6.65,201,N/A,2012,2.69,2,2,45,45,10,N/A,N/A
Two by Two,5.598,5.96,554,24.99,2010,1.50,2,4,45,45,8,Family,N/A
Dragons of Etchinstone,5.598,8.18,94,N/A,2022,2.75,1,1,20,30,8,N/A,N/A
The World Cup Card Game 2010,5.598,6.35,268,N/A,2010,1.60,2,8,75,75,10,Family,N/A
Quoridor Junior,5.598,6.28,307,N/A,2004,1.40,2,4,10,10,6,Abstract,Children's
Excalibur,5.598,6.26,331,N/A,1989,3.06,2,6,120,120,14,Strategy,Wargames
