Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
On to Moscow,5.52,6.26,57,N/A,1994,3.00,2,2,180,180,N/A,Wargames,N/A
Bauernschlau,5.52,5.8,178,N/A,1991,1.61,2,6,45,45,8,N/A,N/A
"First Battle of Britain: The Air War Over England, 1917-18",5.52,6.65,44,N/A,2009,2.50,2,2,240,240,12,Wargames,N/A
TieBreaker,5.52,5.87,127,N/A,2011,1.00,2,99,1,1,13,N/A,N/A
Hórreos,5.52,6.09,79,N/A,2021,1.20,2,2,20,20,8,N/A,N/A
Duelists,5.52,6.99,36,N/A,2022,2.50,2,2,10,30,8,N/A,N/A
Mythomakya,5.52,6.27,74,N/A,2015,1.25,2,6,15,30,8,N/A,N/A
UNDO: Blood in the Gutter,5.52,5.65,464,N/A,2019,1.29,2,6,45,90,10,N/A,N/A
モンスターイーター ～ダンジョン飯 ボードゲーム～ (Monster Eater),5.52,6.97,36,N/A,2022,1.67,2,5,45,45,10,N/A,N/A
Carbon City Zero,5.52,6.87,31,N/A,2020,2.00,2,4,30,60,8,N/A,N/A
Privacy No Limit,5.52,6.12,88,N/A,2011,1.00,3,12,45,45,18,N/A,N/A
Fry Thief,5.52,6.76,50,N/A,2019,1.00,2,2,5,15,12,N/A,N/A
Tallinn,5.52,5.83,125,N/A,2016,1.33,2,4,10,20,10,N/A,N/A
Sergeants: On the Eastern Front,5.52,6.12,80,N/A,2004,2.07,2,2,60,60,12,Wargames,N/A
Supremacy: The Game of the Superpowers,5.52,5.68,1374,N/A,1984,3.12,2,6,120,300,12,Wargames,N/A
Kimbo,5.52,6.19,62,N/A,1960,1.75,2,4,45,45,8,N/A,N/A
LOTS: Filled In,5.52,7.28,32,N/A,2022,1.00,2,4,20,30,10,N/A,N/A
Look Away!,5.52,6.9,39,N/A,2007,3.79,2,2,810,810,N/A,Wargames,N/A
Bubble King,5.52,5.96,102,N/A,2020,1.00,1,6,15,20,6,N/A,N/A
Klattschen,5.52,6.1,60,N/A,N/A,1.00,2,99,35,35,16,N/A,N/A
Smile Life,5.52,6.2,75,N/A,2018,1.25,2,6,20,60,12,N/A,N/A
Operation Cartwheel,5.52,6.78,32,N/A,2008,2.88,2,2,120,900,N/A,Wargames,N/A
"Wars of Religion, France 1562-1598",5.52,7.21,32,N/A,2022,3.00,1,3,120,520,14,Wargames,N/A
1565: Siege of Malta,5.52,6.49,46,N/A,2022,2.17,1,1,60,90,14,Wargames,N/A
Salvo II,5.52,6.37,49,N/A,1992,2.00,2,2,45,45,12,Wargames,N/A
"Army Group Center: June 22-28, 1941",5.52,6.63,42,N/A,1993,3.13,1,2,300,300,12,Wargames,N/A
Chainmail,5.52,6.05,82,N/A,2009,2.40,1,2,120,120,N/A,Wargames,N/A
Pengo Jump,5.52,6.36,50,N/A,2022,0.00,1,4,15,20,4,N/A,N/A
Brethren of the Coast,5.52,6.3,54,N/A,2016,2.00,3,6,30,60,10,N/A,N/A
Splurt!,5.52,6.11,71,N/A,2018,1.50,2,99,5,15,12,N/A,N/A
National Lampoon's Christmas Vacation,5.52,6.32,47,N/A,2022,1.00,2,5,20,20,8,N/A,N/A
The Nightmare Before Christmas: Take Over the Holidays!,5.52,6.57,50,34.95,2023,2.00,2,6,30,45,10,N/A,N/A
Hatalom Kártyái Kártyajáték,5.52,7.21,44,N/A,1995,3.57,2,9,N/A,N/A,8,Customizable,N/A
Chefs,5.52,6.89,30,N/A,N/A,1.50,2,6,25,25,7,N/A,N/A
Double Down,5.52,5.62,720,N/A,1993,1.06,2,8,30,30,8,Family,Party
Bantu,5.52,6.58,54,N/A,1955,2.00,2,4,30,30,8,Abstract,N/A
Stimmvieh,5.52,6.3,48,N/A,1998,2.33,3,5,30,30,12,N/A,N/A
13: The Colonies in Revolt,5.52,6.0,92,N/A,1985,3.42,2,2,360,360,12,Wargames,N/A
Keep Cool,5.52,6.33,56,N/A,2004,2.00,3,6,N/A,N/A,9,N/A,N/A
Clue: Tim Burton's The Nightmare Before Christmas,5.52,7.1,49,N/A,2016,2.00,2,6,30,45,8,N/A,N/A
AmuseAmaze,5.52,5.81,122,N/A,2007,1.47,2,6,40,40,N/A,Family,N/A
Dragon Teeth Washer,5.52,5.75,157,N/A,2012,1.36,3,5,15,15,6,Family,N/A
Scallywags,5.52,5.92,143,15.99,2008,1.13,2,6,15,15,8,Family,N/A
Sly,5.52,6.46,42,N/A,1975,3.00,1,4,20,20,10,Abstract,N/A
Yummy World: Party at Picnic Palace,5.52,6.32,69,24.95,2017,1.00,2,4,20,20,8,N/A,N/A
Kanaloa,5.519,6.42,47,N/A,2020,1.00,3,5,20,25,8,N/A,N/A
Monkey Around: The Wiggle & Giggle Game,5.519,6.76,38,N/A,2017,1.00,1,4,10,10,2,N/A,N/A
"The Greek Civil War, 1947-49",5.519,6.52,42,N/A,2014,3.00,2,2,120,240,N/A,Wargames,N/A
Mat Goceng,5.519,6.54,56,N/A,2013,1.33,3,6,30,30,10,N/A,N/A
Metropoli,5.519,6.18,65,N/A,2010,2.00,3,6,90,90,12,N/A,N/A
Subbuteo Cricket,5.519,6.54,55,N/A,1949,2.00,2,2,30,30,N/A,N/A,N/A
Dr. McNinja's Legendary Showdown,5.519,6.34,135,N/A,2014,1.78,2,7,30,30,12,N/A,N/A
Quad City Killers,5.519,7.61,30,N/A,2021,2.00,1,6,90,180,N/A,N/A,N/A
Selfish: Zombie Edition,5.519,6.01,148,N/A,2019,1.33,2,5,10,30,7,N/A,N/A
Priceless,5.519,6.0,110,N/A,1996,2.40,2,4,45,45,13,N/A,N/A
Hunt A Killer: Curtain Call,5.519,6.91,33,N/A,2020,0.00,1,99,30,180,14,N/A,N/A
Les morts aux trousses,5.519,6.22,58,N/A,2006,2.22,3,6,90,90,12,N/A,N/A
Pickpocket,5.519,5.94,94,N/A,2008,1.58,2,6,30,30,10,Family,N/A
Karigar-e-Taj,5.519,7.01,37,N/A,2023,2.44,2,4,60,90,14,N/A,N/A
Pass-Ackwords,5.519,6.26,50,N/A,2012,1.40,4,4,40,60,12,N/A,N/A
Tic Tac K.O.: Cute vs Evil,5.519,6.87,35,N/A,2023,0.00,2,4,30,60,8,N/A,N/A
Make 'n' Break CHALLENGE,5.519,6.14,65,N/A,2009,1.25,2,4,30,30,8,N/A,N/A
Hérois & Monstros,5.519,6.62,44,N/A,2015,2.33,3,5,45,120,12,N/A,N/A
Metro 2033,5.519,5.79,369,N/A,2011,2.67,2,6,80,80,12,Strategy,Thematic
Lotti Karotti Deluxe,5.519,6.87,31,N/A,2021,1.00,2,4,30,30,4,N/A,N/A
Gangs of Britannia,5.519,7.0,44,N/A,2018,1.67,3,5,45,75,10,N/A,N/A
Classic BattleTech RPG,5.519,6.85,39,N/A,1999,2.00,2,6,N/A,N/A,N/A,Wargames,N/A
Penguinramids,5.519,7.16,45,N/A,2019,1.67,2,4,30,30,8,N/A,N/A
The East is Red: The Sino Soviet War,5.519,5.96,141,N/A,1974,2.62,2,2,360,360,12,Wargames,N/A
Winston,5.519,5.77,183,N/A,2018,1.00,2,6,15,25,6,N/A,N/A
Lucky Luau,5.519,6.92,31,17.99,2020,1.00,2,6,10,20,7,N/A,N/A
Fences,5.519,6.29,52,N/A,2018,2.00,2,4,40,40,8,N/A,N/A
Tricks & Deserts,5.519,6.56,36,N/A,2014,2.00,2,4,30,30,13,N/A,N/A
Gizeh!,5.519,6.25,63,N/A,2019,1.33,2,4,20,40,8,N/A,N/A
Fate Of Akalon: Tribes,5.519,6.79,42,N/A,2016,2.00,2,4,15,30,14,Family,N/A
Happy Birthday!,5.519,5.9,141,N/A,2014,1.10,3,8,20,20,6,N/A,N/A
Necronomicon,5.519,6.72,38,N/A,2020,1.25,2,4,20,60,N/A,N/A,N/A
Burdigala,5.519,5.99,96,N/A,2011,1.63,2,4,45,45,8,N/A,N/A
Five Ravens,5.519,6.58,35,N/A,2017,2.50,2,4,15,25,12,N/A,N/A
Anchorman: The Game – Improper Teleprompter,5.519,6.22,79,17.86,2020,1.00,2,8,N/A,N/A,17,N/A,N/A
Shit Happens: Too Shitty for Work,5.519,6.24,67,N/A,2018,0.00,2,99,20,60,18,N/A,N/A
Quacksalbe,5.519,6.35,44,N/A,1998,2.50,3,5,30,30,14,N/A,N/A
Serica: Plains of Dust,5.519,6.65,34,N/A,2011,2.40,2,2,30,30,10,N/A,N/A
Engage,5.519,6.98,39,N/A,2011,2.71,2,2,90,90,13,Wargames,N/A
Hammer's Slammers,5.519,6.07,106,N/A,1984,2.54,1,4,120,120,12,Wargames,N/A
Wiedeń 1683,5.519,6.23,77,N/A,1992,3.00,2,2,180,180,N/A,Wargames,N/A
Tokami,5.519,6.51,40,N/A,1998,1.25,2,5,30,30,10,Abstract,N/A
"Okinawa: The Last Battle, April 1945",5.519,6.63,42,N/A,1975,2.18,1,2,90,90,12,Wargames,N/A
Nuba,5.519,6.17,61,N/A,1995,2.00,2,2,10,10,12,Abstract,N/A
Die Zukunft von Camelot,5.519,7.02,35,N/A,2022,1.60,2,5,45,45,10,N/A,N/A
Berrymandering,5.519,6.32,55,15.99,2021,1.00,2,2,10,20,8,N/A,N/A
Katoiz,5.519,6.54,44,N/A,2004,2.50,1,4,5,5,9,Abstract,N/A
Kenta,5.519,6.42,41,N/A,2009,2.29,3,5,45,45,12,N/A,N/A
European Union: The Board Game,5.519,6.73,38,N/A,2015,2.60,3,7,60,90,12,N/A,N/A
Festival,5.519,6.28,53,N/A,2022,2.00,2,4,15,30,8,N/A,N/A
Logan Stones,5.519,5.77,185,N/A,2008,1.65,2,2,10,10,7,Abstract,N/A
Poison,5.519,6.56,46,N/A,2017,0.00,2,6,20,45,12,N/A,N/A
Cursed Empire: Heroes of Thargos,5.519,8.17,41,N/A,2021,3.00,1,2,45,120,14,N/A,N/A
Spaceopoly,5.519,6.39,57,N/A,1997,1.71,2,6,N/A,N/A,7,N/A,N/A
Gangster Dice,5.519,7.17,35,N/A,2015,1.60,2,4,20,20,10,N/A,N/A
Menu Mash-Up,5.519,7.06,35,N/A,2013,1.00,3,7,30,30,12,N/A,N/A
Wicketz,5.519,6.38,57,N/A,1989,2.67,2,2,60,60,10,N/A,N/A
Dover Patrol,5.519,6.22,69,N/A,1919,2.11,2,2,180,180,12,Wargames,N/A
New York Kings,5.519,6.24,50,N/A,2012,2.33,2,5,90,90,13,N/A,N/A
Battle of Durak,5.519,6.29,69,N/A,2014,1.00,2,4,10,15,8,N/A,N/A
The Marne: Home Before the Leaves Fall,5.519,6.37,49,N/A,1972,2.25,2,2,4,4,12,Wargames,N/A
Hopp hopp Häschen,5.519,5.73,260,N/A,2004,1.00,2,5,10,15,3,Children's,N/A
Robots!,5.519,6.17,66,N/A,1980,2.63,2,4,120,120,10,Wargames,N/A
Gettysburg Solitaire,5.519,6.95,32,29.95,2022,1.25,1,1,15,60,14,Wargames,N/A
Automania: The Game of the Motor Giants,5.519,5.96,84,N/A,1991,1.86,4,6,60,60,13,N/A,N/A
Toil & Troublez,5.519,6.76,34,16.99,2023,2.00,2,6,20,30,7,N/A,N/A
Stacked,5.519,7.22,41,47.49,2020,1.00,1,5,15,45,14,N/A,N/A
Nine Navies War,5.519,6.34,57,N/A,2007,2.75,2,2,120,120,12,Wargames,N/A
The French & Indian War: Struggle for the New World,5.519,6.79,38,N/A,2005,3.56,2,2,N/A,N/A,12,Wargames,N/A
Dragon Ball Super: Universe Survival,5.519,6.29,72,N/A,2019,1.50,2,6,30,45,7,N/A,N/A
Cannibal Pygmies in the Jungle of Doom,5.519,5.68,382,146.71,2002,1.33,2,6,20,20,12,Thematic,N/A
Zoo-ography: The Card Game,5.519,6.97,32,N/A,2020,2.00,1,4,15,60,10,N/A,N/A
Scavengers,5.519,6.11,93,N/A,2011,1.70,2,4,30,30,10,N/A,N/A
Vault,5.519,7.01,37,N/A,2015,2.00,2,2,15,30,10,Abstract,N/A
Ironman Football,5.519,6.34,47,N/A,1995,2.25,2,8,180,180,10,Thematic,N/A
War of the Three Kingdoms,5.519,6.92,68,N/A,2018,3.00,2,10,40,40,12,N/A,N/A
Tasso Safari,5.519,6.81,39,N/A,2018,0.00,2,4,20,20,8,Abstract,N/A
Cryptocurrency,5.519,6.08,72,N/A,2018,2.00,2,4,45,60,14,N/A,N/A
Chaotic Studio,5.519,6.53,41,N/A,2022,1.00,3,6,20,20,6,N/A,N/A
Fuzzy Tiger,5.519,6.12,64,N/A,2009,1.60,2,5,15,15,8,N/A,N/A
Capt'n Clever,5.519,5.64,328,N/A,2003,1.27,3,4,30,30,6,Children's,N/A
Blindes Huhn,5.519,5.94,113,N/A,2007,1.64,3,5,30,30,10,N/A,N/A
Taifa,5.519,6.48,45,N/A,1998,2.14,2,6,N/A,N/A,12,Wargames,N/A
Block Out!,5.519,6.07,85,N/A,2015,1.00,2,6,20,20,8,N/A,N/A
"Bigfootses, The Card Game",5.519,6.72,73,N/A,2014,2.00,2,6,45,45,12,N/A,N/A
NecronomiCORP,5.519,6.65,81,N/A,2016,2.00,1,6,40,120,12,N/A,N/A
Thématik,5.519,6.11,75,N/A,2013,1.00,2,10,20,20,8,Party,N/A
Doktor Schlüsselbart,5.519,6.06,67,N/A,2006,1.29,2,5,30,30,6,Children's,N/A
Takla,5.519,6.5,41,N/A,2018,0.00,2,4,10,20,7,N/A,N/A
Siempre de WN,5.519,8.04,35,N/A,2024,1.50,3,8,20,30,10,N/A,N/A
Them's Fightin' Words!,5.519,6.83,33,N/A,2013,0.00,2,6,5,5,8,N/A,N/A
Opaque War: Ukraine 2014,5.519,6.86,36,N/A,2018,3.80,1,2,N/A,N/A,N/A,Wargames,N/A
Cheesonomics,5.519,6.12,63,N/A,2014,1.67,2,5,20,20,8,N/A,N/A
William the Conqueror: 1066,5.519,6.9,34,N/A,1976,3.33,2,3,120,120,12,Wargames,N/A
Rubik's Flip,5.519,5.86,136,N/A,1981,1.38,2,2,10,10,8,Abstract,N/A
Rogers' Rangers: America's First Commandos,5.519,6.43,57,N/A,2018,2.44,1,1,60,90,N/A,Wargames,N/A
Rainbow Knights,5.519,5.91,128,N/A,2018,1.00,2,6,5,5,10,N/A,N/A
Hero Hockey,5.519,6.86,30,N/A,2021,1.00,2,2,10,15,5,N/A,N/A
sQuizz,5.519,6.25,53,N/A,2013,0.00,2,8,20,20,12,N/A,N/A
"Tierra y Libertad, el juego revolucionario",5.519,6.89,34,N/A,2009,2.50,1,5,50,50,12,Wargames,N/A
Katapult,5.519,6.61,36,N/A,2012,1.00,2,4,30,30,8,N/A,N/A
Battle for the Factories,5.519,7.09,30,N/A,1982,3.71,2,2,8,8,12,Wargames,N/A
Ghosted,5.519,6.3,66,N/A,2021,1.00,3,6,30,30,10,N/A,N/A
S.T.A.L.K.E.R. The Board Game,5.519,7.8,42,N/A,2024,3.57,1,4,120,180,14,N/A,N/A
Who Knows Where?,5.519,6.32,75,N/A,N/A,1.50,2,4,N/A,N/A,12,N/A,N/A
ORE-SOME,5.519,6.07,102,N/A,2017,2.00,2,4,40,60,8,N/A,N/A
Patria Libre,5.519,7.9,35,N/A,2023,2.67,1,4,30,60,14,Strategy,Wargames
Scurvy Dice,5.519,7.05,53,N/A,2017,0.00,2,4,30,60,6,N/A,N/A
Pig Pile,5.519,5.63,405,15.99,2001,1.16,3,6,30,30,7,Children's,Family
Bitwa Warszawska,5.519,6.89,34,N/A,2020,2.50,2,2,25,35,12,Wargames,N/A
Hanna Honeybee,5.519,6.01,105,N/A,2016,1.00,1,4,5,10,2,Children's,N/A
1672: The Lost Crew,5.519,6.32,57,N/A,2016,2.20,1,1,60,120,12,N/A,N/A
Villannex (2nd Edition + expansions),5.519,6.81,32,N/A,2016,0.00,1,4,5,15,6,N/A,N/A
Calabozo: La aventura de los anillos,5.519,6.64,47,N/A,N/A,1.50,2,8,45,60,8,N/A,N/A
Barnyard Buddies,5.519,5.7,241,N/A,1996,1.03,2,8,15,15,4,Children's,N/A
"Battle of Lobositz, October 1, 1756",5.519,6.84,31,N/A,2011,1.43,2,2,30,30,12,Wargames,N/A
Cover Up,5.519,6.04,79,N/A,2006,1.40,2,2,10,15,8,Abstract,N/A
Wykersham,5.519,6.5,41,N/A,1980,2.00,2,2,30,30,N/A,Abstract,N/A
Bellum,5.519,6.71,43,N/A,2017,2.75,2,2,N/A,N/A,N/A,N/A,N/A
Spellmaker,5.519,6.12,61,N/A,1978,1.82,2,4,45,45,10,N/A,N/A
Raid on Iran,5.519,6.05,100,N/A,1980,1.86,1,2,60,60,12,Wargames,N/A
I Am Death Now?,5.519,6.33,85,N/A,2020,1.00,2,5,30,45,13,N/A,N/A
Noueni,5.519,6.39,42,N/A,2013,1.50,2,4,30,30,12,N/A,N/A
Golem,5.519,6.78,32,N/A,1995,1.33,3,6,60,60,10,N/A,N/A
The Year of the 5 Emperors,5.519,6.88,32,N/A,2022,0.00,2,5,30,60,12,N/A,N/A
Accuse!,5.519,6.62,37,N/A,2023,1.00,2,4,10,20,12,N/A,N/A
Te Kuiti,5.519,5.93,86,N/A,2015,1.13,1,2,20,20,6,N/A,N/A
Genesis,5.519,5.66,308,N/A,2010,2.35,2,6,60,60,10,Abstract,Family
Zombie Survival: The Board Game,5.519,5.68,327,29.99,2010,2.00,1,4,90,90,13,Thematic,N/A
Secrets of the Deep,5.519,5.97,94,N/A,1991,1.50,2,5,30,30,7,Children's,Family
Bazaars of Ubar,5.519,6.77,35,29.99,2023,0.00,2,4,45,75,10,N/A,N/A
Tortuga,5.519,5.7,365,N/A,2014,1.90,2,4,35,35,8,Family,N/A
Connect 4x4,5.519,5.78,151,N/A,2009,1.36,2,4,15,15,8,Abstract,N/A
Lusitania XXI,5.519,6.6,40,N/A,2022,1.33,2,4,20,30,8,Children's,Strategy
Stratego: Star Wars Saga Edition,5.519,6.1,70,N/A,2005,1.50,2,2,N/A,N/A,8,N/A,N/A
Walking in Burano: Roll & Write,5.519,6.85,31,N/A,2023,0.00,1,4,30,45,10,N/A,N/A
Something Wild! Star Wars Original Trilogy: Darth Vader,5.519,6.5,41,N/A,2021,1.00,2,4,15,15,6,N/A,N/A
Haunted Mansion Game,5.519,6.87,48,N/A,1972,1.13,2,4,30,30,5,Children's,N/A
CLACK!,5.519,5.67,330,N/A,2012,1.07,2,6,10,10,4,N/A,N/A
Wicked Apples,5.519,6.43,47,N/A,2016,1.67,2,5,10,15,12,N/A,N/A
Ludoviel,5.519,5.96,89,N/A,2003,1.33,1,8,45,45,10,Party,N/A
Inquisitor,5.519,5.89,148,N/A,2001,3.35,2,2,180,180,10,Wargames,N/A
Dinodocus,5.519,6.69,37,N/A,2021,1.50,2,6,45,45,7,N/A,N/A
Topology,5.519,6.59,41,N/A,2010,2.33,2,4,30,30,10,Abstract,N/A
Papua,5.519,6.63,43,N/A,2020,0.00,2,4,25,25,8,N/A,N/A
Rushi,5.519,6.58,40,N/A,2016,1.00,2,2,10,60,5,N/A,N/A
Monster Soup,5.519,6.26,56,N/A,2020,1.00,1,4,15,15,5,N/A,N/A
Star Wars: Escape From The Death Star,5.519,5.75,167,N/A,1990,1.96,1,4,30,150,12,Family,Thematic
Brain Connect,5.519,6.36,60,N/A,2018,1.00,2,4,20,20,8,N/A,N/A
SłowoStwory,5.519,6.07,95,N/A,2012,1.20,2,7,30,30,8,Family,Party
Karty Dżentelmenów: Epizod Drugi,5.519,6.28,69,N/A,2016,1.00,3,15,N/A,N/A,18,N/A,N/A
Lord of the Fries: Superdeluxe Edition,5.519,6.47,51,N/A,2015,2.00,2,8,40,40,12,N/A,N/A
"World War II: European Theater of Operations, 1939-45",5.519,5.89,128,N/A,1973,2.50,2,6,240,240,12,Wargames,N/A
Cat & Mouse,5.519,6.06,75,N/A,1985,1.17,2,2,2,2,8,Abstract,N/A
West Riding,5.519,6.52,38,N/A,2000,3.50,3,6,180,180,12,Strategy,N/A
Crazy Theory,5.519,6.4,47,N/A,2019,0.00,3,6,30,30,14,N/A,N/A
Hâpy Families,5.519,6.99,35,12.99,2022,1.00,2,4,10,10,5,N/A,N/A
