Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Arne Total,5.491,4.79,32,N/A,2003,1.00,2,6,10,10,8,N/A,N/A
Machina,5.491,5.33,58,N/A,2002,1.25,2,8,45,45,11,N/A,N/A
RÖK,5.491,5.52,205,N/A,2009,1.17,2,5,20,20,8,N/A,N/A
The Game of Life: Indiana Jones,5.491,5.27,89,N/A,2008,1.63,2,4,60,60,9,Children's,N/A
Expedition: Congo River 1884,5.491,5.41,131,N/A,2012,2.10,2,4,60,60,10,N/A,N/A
Stap op,5.491,5.48,187,N/A,1950,1.06,2,6,20,20,6,N/A,N/A
Gildia,5.491,5.05,34,N/A,2007,3.00,2,6,45,45,10,N/A,N/A
Monopoly City,5.491,5.6,1144,86.05,2009,2.09,2,6,75,75,8,Family,N/A
Grill Party,5.491,5.41,125,N/A,2012,1.46,2,5,30,30,10,Family,N/A
We Detectives,5.491,5.32,52,N/A,2015,1.25,2,4,30,30,7,N/A,N/A
Smart Ass: The Card Game,5.491,5.29,72,N/A,2009,1.20,2,8,30,30,12,N/A,N/A
Quest Cards,5.491,5.03,39,N/A,2005,1.33,1,8,40,40,12,N/A,N/A
Deluxe Weed!,5.491,5.05,41,N/A,N/A,1.00,2,4,20,20,18,N/A,N/A
Prima Ballerina,5.491,4.99,36,N/A,2014,1.00,2,6,10,10,4,N/A,N/A
Lübeck,5.491,5.32,111,N/A,2009,1.70,3,5,30,30,8,Family,N/A
Zacrobates,5.491,5.49,166,N/A,2000,1.17,2,4,20,20,7,Children's,Family
Nothing So Well Lost: The Siege of Rhodes 1522,5.491,5.36,36,N/A,2013,1.45,2,2,90,90,N/A,Wargames,N/A
Build-A-Burger,5.491,5.05,31,N/A,N/A,1.00,2,4,30,30,4,Children's,N/A
Space Poo: The Card Game,5.491,5.45,80,N/A,2016,1.00,2,8,5,15,8,N/A,N/A
Quad-Ominos,5.491,5.2,65,N/A,1978,2.00,2,8,60,60,10,Abstract,N/A
Rumplestiltskin!,5.491,5.04,37,N/A,2014,1.00,7,20,N/A,N/A,N/A,N/A,N/A
König der Maulwürfel,5.49,5.34,100,N/A,2002,1.07,2,4,20,20,5,Children's,Family
Joomba!,5.49,5.31,65,N/A,2012,1.00,2,8,15,15,6,N/A,N/A
Roar! Catch the Monster,5.49,5.42,211,N/A,2015,1.43,2,4,10,30,8,N/A,N/A
Lügenbeutel,5.49,5.36,104,N/A,1978,1.33,2,8,30,30,8,N/A,N/A
Sopio,5.49,5.49,90,N/A,2011,1.18,1,3,20,20,12,N/A,N/A
On Top,5.49,5.15,59,N/A,2008,1.33,2,4,30,30,8,Abstract,N/A
Destroy BCN!,5.49,5.26,53,N/A,2016,1.40,2,4,20,30,10,N/A,N/A
Barons' War,5.49,5.32,56,N/A,2004,2.67,2,2,180,180,10,Wargames,N/A
Risk: Battlefield Rogue,5.49,5.52,202,34.99,2013,1.94,2,4,45,90,13,Wargames,N/A
Pirate's Treasure,5.49,5.1,46,N/A,2001,1.33,2,4,45,45,7,Children's,N/A
Let's Feed The Very Hungry Caterpillar Game,5.49,4.9,31,N/A,2016,1.00,2,4,10,20,3,N/A,N/A
Eye of Horus,5.49,5.09,44,N/A,2002,1.33,2,8,45,45,7,N/A,N/A
East Wind Rain: The War in the Pacific 1941-1945,5.49,5.29,51,N/A,1985,3.30,2,2,360,360,12,Wargames,N/A
Santa Timea,5.49,5.31,70,N/A,2009,1.60,2,5,30,30,10,N/A,N/A
Pictionary Card Game,5.49,5.44,202,N/A,2009,1.14,4,8,20,20,8,Party,N/A
Pictionary Junior,5.49,5.44,263,N/A,1988,1.29,3,8,60,60,7,Children's,N/A
Fight City,5.49,5.47,188,N/A,1999,1.83,2,2,30,30,10,Strategy,Thematic
Trivial Pursuit: Volume 6,5.49,5.47,252,68.05,2003,1.76,2,6,90,90,12,Party,N/A
Monopoly: Crazy Cash,5.49,5.36,47,N/A,2009,1.00,2,4,N/A,N/A,5,N/A,N/A
Cro-Magnon,5.49,5.42,160,N/A,2007,1.19,3,12,50,50,8,N/A,N/A
Misantropia,5.49,5.52,65,N/A,2016,1.33,2,10,45,60,14,N/A,N/A
Mister Diamond,5.49,5.33,122,N/A,1993,1.00,2,8,20,20,8,Children's,N/A
Saqqara,5.49,5.23,66,N/A,2012,2.00,3,5,60,60,12,N/A,N/A
Ulanga,5.49,5.08,39,N/A,2019,1.40,2,4,20,40,8,N/A,N/A
Chameleon,5.49,5.1,48,N/A,2005,1.00,2,4,20,20,5,N/A,N/A
Edge City,5.49,5.09,48,N/A,1994,1.50,2,4,90,90,12,N/A,N/A
Fantasía S.A.,5.49,5.34,128,N/A,2008,1.57,2,5,20,20,12,N/A,N/A
Sheep Boom Bah,5.49,5.49,127,N/A,2019,1.00,2,4,20,30,8,N/A,N/A
"Trivial Pursuit: TV Edition – 4,800 Questions and Answers",5.49,5.31,91,N/A,1992,1.90,2,6,60,60,12,N/A,N/A
Switch: Secrets of the Temple,5.49,4.49,36,N/A,2008,2.14,2,6,45,45,N/A,N/A,N/A
Dudab,5.49,5.23,60,N/A,2014,1.50,2,6,30,30,8,N/A,N/A
Crazy Creatures,5.49,4.94,41,N/A,2007,1.00,2,4,45,45,4,Children's,N/A
CardChess,5.49,5.05,32,N/A,2001,2.33,2,4,N/A,N/A,10,Abstract,N/A
Pick Your Poison,5.49,5.4,127,N/A,2016,1.00,3,10,30,60,10,N/A,N/A
Dimension Demons,5.49,5.17,58,N/A,1981,1.67,2,2,60,60,12,Wargames,N/A
Zoo Food,5.49,4.87,31,N/A,1999,1.00,1,5,10,10,4,Children's,N/A
Panicozoo,5.49,5.22,63,N/A,2005,1.00,2,6,15,15,6,N/A,N/A
aBRIDGEd,5.49,5.24,69,N/A,2006,1.56,4,4,40,40,12,Family,N/A
Bioviva,5.49,5.32,57,N/A,1996,1.63,2,6,60,60,10,N/A,N/A
Hexxagon,5.49,5.38,145,N/A,1992,1.93,2,2,20,20,10,Abstract,N/A
Jurassic Park: Dinosaur Escape Card Game,5.49,5.5,30,N/A,1992,1.00,2,4,30,30,8,N/A,N/A
Gute Freunde,5.49,4.97,45,N/A,1988,1.00,2,4,20,20,5,Children's,N/A
Potato Pirates,5.49,5.58,205,N/A,2017,1.57,3,6,20,45,7,N/A,N/A
Hollywood Squares,5.49,4.98,34,N/A,1967,1.00,2,3,30,30,10,N/A,N/A
Skulk,5.49,5.4,87,N/A,2019,1.33,2,6,20,20,10,N/A,N/A
Cranium Zooreka!,5.49,5.41,182,N/A,2006,1.25,2,4,40,40,8,Children's,N/A
Golden Deuce,5.49,5.4,85,N/A,2002,1.69,2,4,90,90,10,N/A,N/A
Peasant Buffet,5.49,5.5,86,N/A,2015,1.29,2,7,15,15,N/A,N/A,N/A
Galactiquest,5.49,5.33,69,N/A,2019,1.57,2,4,N/A,N/A,7,N/A,N/A
Rocket Game,5.49,5.05,48,N/A,2011,1.00,2,6,5,5,4,N/A,N/A
Cows Can't Dance (But They Like to Be Asked!),5.49,5.12,42,N/A,1996,1.00,2,5,45,45,8,N/A,N/A
Lang lebe der König!,5.49,5.2,75,N/A,1997,2.00,3,5,60,60,10,Wargames,N/A
Dragon Stripes,5.49,5.2,51,N/A,1989,1.50,2,6,30,30,14,N/A,N/A
Sagarian,5.49,5.17,45,N/A,2000,1.33,3,6,60,60,12,N/A,N/A
Out of the Woods,5.49,5.51,65,N/A,2018,1.00,2,4,5,20,5,N/A,N/A
Blackrock City,5.49,5.32,117,N/A,2012,1.92,2,4,30,30,10,N/A,N/A
Liar Liar,5.49,5.9,31,N/A,2009,2.00,2,6,90,90,12,N/A,N/A
Valiant Universe: The Deckbuilding Game,5.49,5.5,54,N/A,2016,1.50,2,5,120,120,13,N/A,N/A
Goosebumps: The Board Game,5.49,4.85,34,19.99,2015,1.00,2,6,20,35,8,N/A,N/A
Star Quest,5.49,4.98,30,N/A,1979,2.50,2,6,30,60,12,Wargames,N/A
Dread Draw,5.49,5.5,51,N/A,2017,1.00,2,5,15,30,14,N/A,N/A
Mikado Magnetico,5.49,4.75,30,N/A,1988,1.00,2,4,N/A,N/A,6,N/A,N/A
Touché,5.49,5.51,413,N/A,1979,1.38,2,6,30,30,8,Family,N/A
Phlounder,5.49,5.26,72,N/A,1962,1.20,2,4,10,10,8,N/A,N/A
Summer Camp,5.49,5.33,51,N/A,2003,1.00,2,7,60,60,12,N/A,N/A
Nino Delfino,5.49,5.27,66,N/A,2010,1.00,2,4,20,20,4,N/A,N/A
The World Needs a Jetpack Unicorn,5.49,5.11,48,N/A,2013,1.00,3,100,15,15,12,N/A,N/A
Medievalia,5.49,5.55,168,N/A,2007,2.16,2,4,50,50,10,Family,Strategy
Blindes Huhn,5.49,5.3,84,N/A,1997,1.13,3,6,20,20,8,N/A,N/A
Sting,5.49,5.3,81,N/A,1984,1.25,2,6,20,20,9,N/A,N/A
Pan tu nie stał! Demoludy,5.49,5.37,163,N/A,2015,1.30,3,5,30,30,10,Family,N/A
I Dissent,5.49,5.39,110,N/A,2019,1.50,3,9,20,40,14,N/A,N/A
Mother Sheep,5.49,5.37,164,N/A,2006,1.18,2,6,20,30,8,N/A,N/A
War! Age of Imperialism,5.49,5.58,815,69.95,2001,2.79,2,6,180,180,12,Strategy,Wargames
Danse Macabre,5.49,5.12,44,N/A,2010,1.00,2,2,30,30,9,N/A,N/A
1944: Second Front – From D-Day to Victory in the West,5.49,4.84,36,N/A,1990,4.00,1,2,300,300,12,Wargames,N/A
Nibble Nibble,5.49,4.95,36,N/A,2007,1.00,2,4,15,15,4,N/A,N/A
Berzerk,5.49,5.07,41,N/A,1983,1.29,2,2,30,30,7,Abstract,N/A
UNO: Emoji,5.49,5.04,39,6.30,2016,1.00,2,10,5,5,7,N/A,N/A
RSVP: Vertical Crossword Game,5.49,5.26,87,N/A,1958,2.20,2,2,60,60,6,N/A,N/A
UNO: SpongeBob SquarePants,5.49,5.56,104,N/A,2002,1.14,2,10,20,20,6,N/A,N/A
Spider Wars,5.49,5.26,80,N/A,1988,1.40,2,2,30,30,7,Abstract,N/A
Letra-Mix,5.49,5.37,146,N/A,1977,1.33,1,4,20,20,8,N/A,N/A
UNO: Spider-Man,5.49,5.3,65,N/A,2002,1.20,2,10,10,10,7,Children's,N/A
Find the Pickle,5.49,5.48,42,N/A,2018,1.00,3,6,10,20,12,N/A,N/A
4th Dimension,5.49,5.31,80,N/A,1977,2.00,2,2,45,45,12,Abstract,N/A
Stranger Things: Attack of the Mind Flayer,5.49,5.54,180,30.90,2022,1.00,4,10,20,20,10,N/A,N/A
Sneaks,5.49,4.88,32,N/A,2006,1.00,2,8,25,25,6,N/A,N/A
Squelch!,5.49,4.8,33,N/A,1989,1.00,2,4,30,30,N/A,N/A,N/A
In Love,5.49,5.25,56,N/A,2007,1.25,2,2,40,40,16,N/A,N/A
Soccerama,5.49,5.21,36,N/A,1968,1.50,2,6,60,60,N/A,N/A,N/A
Schraumen,5.49,5.34,102,N/A,1992,1.14,3,8,60,60,13,N/A,N/A
Firefly: Fistful of Credits,5.49,5.33,99,N/A,2015,2.63,2,4,30,60,14,N/A,N/A
Malta Convoy: Operation Pedestal,5.49,5.0,35,N/A,2001,1.38,1,1,20,20,N/A,Wargames,N/A
Bamboozle,5.49,5.17,74,11.60,1997,1.17,4,99,45,45,18,N/A,N/A
Snifty Snakes,5.49,5.31,35,N/A,1975,1.14,2,4,2,2,5,N/A,N/A
Whot,5.49,5.38,120,N/A,1935,1.20,2,6,10,10,7,Children's,N/A
Among Us,5.49,5.66,62,N/A,2018,2.50,4,8,60,90,10,N/A,N/A
Whosit?,5.49,5.38,121,N/A,1976,1.33,2,6,45,45,N/A,N/A,N/A
Monopoly: Star Trek Continuum Edition,5.49,5.3,61,N/A,2009,1.50,2,6,120,120,8,N/A,N/A
Heroes and Tricks,5.49,5.42,102,N/A,2017,1.33,2,6,15,25,8,N/A,N/A
Shelby's Snack Shack Game,5.49,4.99,38,N/A,N/A,1.00,2,4,N/A,N/A,4,N/A,N/A
Color Smash,5.49,5.24,47,N/A,2016,1.00,2,6,20,20,6,N/A,N/A
Machina II: Przeładowanie,5.49,5.31,114,N/A,2006,1.74,2,4,40,40,11,N/A,N/A
Crossed Wires,5.49,5.01,45,N/A,1993,1.17,2,4,20,20,6,Children's,N/A
Color-A-Do,5.49,5.1,49,N/A,2010,2.00,2,6,20,20,6,N/A,N/A
Race,5.49,4.99,38,N/A,1984,1.00,2,6,30,30,8,N/A,N/A
Railroader,5.49,5.38,123,N/A,1963,1.48,2,4,60,60,8,Children's,N/A
Operation: Kindergarten,5.49,5.31,68,39.00,2015,2.00,2,4,45,60,12,N/A,N/A
Aladdin's Flying Carpet,5.49,5.01,42,N/A,2014,1.00,2,2,15,15,4,N/A,N/A
Pirate King,5.49,5.6,265,N/A,2006,2.32,2,4,120,120,8,Family,Thematic
Susume!! Kaizoku-san,5.49,4.86,31,N/A,2008,1.00,2,2,10,10,5,N/A,N/A
Frik,5.49,5.2,48,N/A,1986,1.20,2,6,90,90,12,N/A,N/A
Ninja Wars,5.49,4.68,31,N/A,1998,1.00,2,4,30,30,10,N/A,N/A
Apples to Apples Mod,5.49,5.14,50,N/A,2009,1.00,4,6,30,30,12,N/A,N/A
The Best of TV and Movies,5.49,5.46,138,39.99,2012,1.00,2,6,60,60,12,N/A,N/A
Stop & Go,5.49,4.93,34,N/A,1960,1.13,2,6,30,30,8,Children's,N/A
Yum,5.49,5.35,146,N/A,1959,1.13,2,5,30,30,7,N/A,N/A
Mine All Mines,5.489,5.23,62,19.99,2017,1.67,2,5,30,30,10,N/A,N/A
Zener,5.489,5.31,70,N/A,2018,1.00,2,2,10,15,8,Abstract,N/A
ANTIFA: Le Jeu,5.489,5.39,33,N/A,2021,0.00,2,6,20,90,14,N/A,N/A
White Elephant,5.489,5.3,95,N/A,2011,1.00,3,7,15,15,8,N/A,N/A
Murphy,5.489,4.93,37,N/A,1989,1.67,2,6,60,60,12,N/A,N/A
Siege,5.489,4.84,31,N/A,1999,1.00,2,2,30,30,10,N/A,N/A
Pony Express,5.489,5.3,125,N/A,1991,1.75,2,6,60,60,12,N/A,N/A
Die Weinhändler,5.489,5.15,62,N/A,2000,1.80,3,6,60,60,10,N/A,N/A
Mondo: Der rasante Legespaß,5.489,5.18,68,N/A,2015,1.00,2,4,10,20,8,N/A,N/A
Dwarves in Trouble,5.489,5.44,260,N/A,2016,1.00,3,6,15,40,8,Party,N/A
Star Wars Miniatures: Starship Battles,5.489,5.48,429,N/A,2006,1.66,2,2,60,60,10,Customizable,N/A
Frontier: The Card Game,5.489,7.95,39,N/A,2017,1.33,1,4,30,90,12,N/A,N/A
Party & Co: Junior,5.489,5.19,64,N/A,1994,1.00,2,4,35,35,6,Children's,N/A
Twelve Caesars,5.489,4.89,33,N/A,1997,1.00,3,6,30,30,12,N/A,N/A
Magical Maze,5.489,5.37,137,N/A,1994,1.00,2,4,20,20,6,Children's,N/A
Heroes of Graxia,5.489,5.46,407,9.95,2010,2.61,2,6,60,60,10,Thematic,N/A
Pergamemnon,5.489,5.42,215,N/A,2011,2.27,2,5,45,45,10,N/A,N/A
BRIDG-IT,5.489,5.26,48,N/A,1960,1.71,2,2,15,15,7,Abstract,N/A
Monopoly: The Walking Dead – Survival Edition,5.489,5.38,109,79.93,2013,1.00,2,6,N/A,N/A,13,N/A,N/A
Don't wake up Cthulhu!,5.489,5.31,55,N/A,2020,1.33,3,6,5,30,14,N/A,N/A
Tornado Ellie,5.489,5.35,102,N/A,2015,1.00,2,4,15,15,8,N/A,N/A
Trivial Pursuit: Disney for All,5.489,4.91,32,N/A,2011,1.00,4,8,30,30,8,N/A,N/A
MindMaze,5.489,5.38,153,N/A,2012,1.00,2,8,45,45,8,N/A,N/A
Tatort Tonne,5.489,5.1,46,N/A,2019,1.00,2,10,15,15,8,N/A,N/A
Twisted Farkel,5.489,5.03,45,N/A,2011,1.00,2,6,15,15,8,N/A,N/A
Bad Bunnies,5.489,5.4,177,N/A,2015,1.00,2,6,20,20,8,N/A,N/A
Forgotten Axis: The Finnish Campaign,5.489,5.05,38,N/A,1999,2.75,2,2,N/A,N/A,12,Wargames,N/A
Ashes to Ashes,5.489,6.85,51,N/A,2021,1.33,2,5,45,60,14,N/A,N/A
Age of Soccer,5.489,5.51,44,N/A,2014,1.60,3,6,30,30,8,N/A,N/A
Blood of the Werewolf,5.489,5.38,72,N/A,2013,1.80,4,9,10,10,10,N/A,N/A
Pride and Prejudice: The Game,5.489,4.74,31,N/A,2002,1.25,2,4,N/A,N/A,12,N/A,N/A
Zorro,5.489,4.77,31,N/A,1991,1.00,3,6,30,30,10,N/A,N/A
SPI Football,5.489,4.95,32,N/A,1980,2.00,1,2,30,30,10,N/A,N/A
Monopoly: Golf,5.489,5.02,33,98.58,1998,1.00,2,6,120,120,8,N/A,N/A
Miskatonic School for Girls,5.489,5.54,856,N/A,2012,1.91,2,4,60,60,12,Thematic,N/A
Labyrinth Treasure Hunt,5.489,5.41,242,N/A,2005,1.26,2,6,30,30,7,Children's,Family
Butts in Space: The Card Game,5.489,5.28,70,N/A,2018,1.00,2,4,30,45,9,N/A,N/A
Next!,5.489,5.18,56,N/A,2012,1.00,2,6,15,15,8,N/A,N/A
Disruptus,5.489,5.02,32,N/A,2013,1.33,N/A,N/A,N/A,N/A,10,N/A,N/A
Roll Into Town,5.489,5.32,127,N/A,2022,2.00,1,100,30,60,N/A,N/A,N/A
Tears of the Dragon,5.489,5.22,63,N/A,2003,2.70,2,2,120,120,12,Thematic,Wargames
Fantastic Gymnastics,5.489,5.43,132,32.90,2016,1.00,1,99,5,30,8,N/A,N/A
Politika,5.489,5.11,41,N/A,1996,1.50,3,7,N/A,N/A,12,N/A,N/A
F*ck This!,5.489,4.86,37,N/A,2003,1.00,2,6,30,30,18,N/A,N/A
Aapep,5.489,5.17,65,N/A,2007,1.92,2,4,20,20,8,Abstract,N/A
Walk the Plank,5.489,5.27,76,N/A,2007,1.33,3,9,5,5,8,N/A,N/A
Pasapalabra,5.489,5.12,58,N/A,2001,1.50,3,6,N/A,N/A,N/A,N/A,N/A
Doctor! Doctor!,5.489,4.92,37,N/A,2019,1.00,2,5,20,20,14,N/A,N/A
Family Feud Strikeout Card Game,5.489,5.33,90,24.95,2011,1.00,3,99,N/A,N/A,10,N/A,N/A
Orangino,5.489,5.01,57,N/A,2002,1.00,2,6,N/A,N/A,N/A,N/A,N/A
Dividends,5.489,5.41,105,N/A,2005,2.24,2,12,30,30,12,N/A,N/A
Knock Out,5.489,5.16,50,N/A,1978,1.56,2,2,20,20,7,Abstract,N/A
Pinocchio,5.489,5.35,54,N/A,2000,1.00,2,6,10,10,6,Children's,N/A
Space Checkers,5.489,5.22,51,N/A,2006,1.00,2,4,30,30,8,Abstract,N/A
Cthulhu Rising,5.489,5.45,263,34.99,2008,1.31,2,2,20,20,N/A,Abstract,Family
Breaking Point,5.489,4.96,38,N/A,1976,1.00,2,4,20,20,7,Children's,N/A
Shave a Sheep,5.489,5.51,346,N/A,2010,1.04,2,4,10,15,5,Children's,N/A
The Hole in One,5.489,4.82,31,N/A,1987,1.00,2,6,90,90,10,N/A,N/A
Pirackie Skarby,5.489,5.09,50,N/A,2013,1.00,2,5,15,15,6,N/A,N/A
Wall Street,5.489,4.97,31,N/A,2000,1.50,2,6,120,180,10,N/A,N/A
Serpent Stones,5.489,5.35,59,N/A,2013,1.55,2,2,30,30,8,Abstract,N/A
Adventurer: Card Game,5.489,5.2,43,N/A,2007,1.29,1,4,10,10,8,N/A,N/A
Toasted or Roasted,5.489,5.09,38,N/A,2014,1.00,2,4,N/A,N/A,6,N/A,N/A
Disney Space Mountain Game: All Systems Go,5.489,5.49,66,20.99,2022,1.50,2,4,20,40,8,N/A,N/A
Danger Noodle!,5.489,5.11,70,N/A,2020,1.20,2,8,10,20,12,N/A,N/A
Derby Days,5.489,4.99,46,N/A,1989,1.00,2,4,20,20,6,Children's,N/A
Party Pooper,5.489,4.92,39,15.00,2008,1.00,4,10,40,40,12,N/A,N/A
Quick,5.489,5.04,47,N/A,2008,1.00,2,6,30,30,8,N/A,N/A
Star Wars: Destroy Death Star Game,5.489,5.44,109,N/A,1977,1.14,2,4,30,30,7,N/A,N/A
A Dog's Life,5.489,5.69,221,N/A,2017,1.62,2,6,30,60,6,N/A,N/A
Casino Hot Dog,5.489,5.05,49,N/A,2008,1.00,2,4,20,20,7,Children's,N/A
Game for Fame,5.489,4.89,32,N/A,2010,0.00,4,16,30,90,13,N/A,N/A
Der Herr der Wichtel,5.489,5.06,44,N/A,1999,1.29,3,5,45,45,10,N/A,N/A
The Golden Girls: Any Way you Slice it,5.489,5.07,45,14.99,2018,1.00,2,4,30,45,12,N/A,N/A
Creature Clash! Card Game,5.489,5.47,253,N/A,2011,1.16,2,6,20,60,8,N/A,N/A
Bad Grandmas,5.489,5.09,47,N/A,2011,1.00,2,2,10,10,8,N/A,N/A
Zoneplex,5.489,5.67,71,N/A,2012,2.40,3,5,60,60,13,N/A,N/A
Stadens nyckel,5.489,5.27,125,N/A,1998,2.30,3,6,120,120,9,N/A,N/A
Flickin' Chicken,5.489,4.89,30,N/A,2009,1.00,2,6,30,30,6,N/A,N/A
Machu Picchu,5.489,5.08,55,N/A,1998,1.50,2,4,40,40,12,N/A,N/A
Election USA,5.489,5.11,72,N/A,2004,1.69,3,5,60,90,12,N/A,N/A
Destination London,5.489,4.84,40,N/A,2004,1.11,2,6,60,60,10,N/A,N/A
Nectar,5.489,4.84,31,N/A,2017,1.00,2,4,30,30,10,N/A,N/A
Goldrush,5.489,4.88,32,N/A,1970,1.25,2,4,60,60,10,N/A,N/A
Élve fogd el,5.489,5.19,63,N/A,1981,1.08,2,8,30,30,8,Children's,N/A
Garden Party,5.489,5.0,30,N/A,2006,1.83,3,6,60,60,8,N/A,N/A
Loaded Questions: Adult Version,5.489,5.57,181,N/A,2007,1.00,3,6,45,45,18,N/A,N/A
Trivial Pursuit: Star Wars – Episode I,5.489,4.87,40,N/A,1999,2.00,2,16,60,60,12,N/A,N/A
Frenetic Village,5.489,5.22,46,N/A,2010,1.25,2,8,20,20,8,N/A,N/A
Zwickern,5.489,4.85,35,N/A,1999,1.80,3,4,30,45,10,N/A,N/A
Ciak! Il gioco di carte,5.489,5.57,43,N/A,2015,2.00,2,5,30,45,13,N/A,N/A
Bag of Butts,5.489,5.3,79,N/A,2021,1.00,2,4,20,20,10,N/A,N/A
Trivial Pursuit for Kids,5.489,5.02,49,N/A,2004,1.00,2,4,30,30,8,N/A,N/A
Twisted Fish,5.489,5.22,52,N/A,2006,1.33,3,6,30,30,8,N/A,N/A
Name Chase: Historical Figures Edition,5.489,4.78,37,N/A,2008,1.00,4,99,N/A,N/A,12,N/A,N/A
Perpetual Notion,5.489,5.17,60,N/A,1993,1.00,2,4,30,30,10,N/A,N/A
A Conclave of Wyrms,5.489,5.35,76,N/A,2010,1.75,3,6,60,60,10,N/A,N/A
Fractal,5.489,5.07,45,N/A,2010,0.00,2,2,45,45,12,Abstract,N/A
Clouds,5.489,5.22,84,N/A,2018,1.00,2,5,10,10,4,N/A,N/A
The Dukes of Hazzard Game,5.489,4.98,54,N/A,1981,1.00,2,4,30,30,7,Children's,Family
MythBusters: The Game,5.489,5.02,36,N/A,2010,1.00,2,6,45,45,8,N/A,N/A
Gnomeland,5.489,5.2,52,N/A,2018,2.25,2,4,60,60,10,N/A,N/A
Campbell's Alphabet Dice Game,5.489,5.35,70,16.50,2011,1.14,2,6,N/A,N/A,8,N/A,N/A
Disney Princess Pop-Up Magic Castle Game,5.489,4.89,31,39.99,2014,1.00,2,4,N/A,N/A,3,N/A,N/A
Battle for Basra,5.489,5.4,63,N/A,1991,1.57,2,2,30,30,10,Wargames,N/A
Apache: A Game of the Old West,5.489,5.27,40,N/A,1981,2.75,2,6,60,120,12,Wargames,N/A
