Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Stratego: America's Civil War Collector's Edition,5.52,6.43,52,N/A,2007,2.29,2,2,N/A,N/A,8,N/A,N/A
Normandy: The Invasion of Europe 1944,5.52,6.0,111,N/A,1971,2.12,2,2,150,150,12,Wargames,N/A
Judge Dredd: Block War,5.52,6.83,73,N/A,2018,2.50,2,2,15,15,12,N/A,N/A
Know It or Blow It,5.52,6.18,66,N/A,2009,2.50,4,4,45,45,10,N/A,N/A
Dragon vs Bear: China vs Russia in the 21st Century,5.52,6.67,36,N/A,2014,3.20,1,3,N/A,N/A,N/A,Wargames,N/A
Showdown Yahtzee,5.52,5.77,191,N/A,1991,1.27,2,4,30,30,8,N/A,N/A
Formissimo,5.52,6.44,44,N/A,2008,1.00,1,5,15,15,8,N/A,N/A
Guess Who? Extra,5.52,5.72,309,N/A,2008,1.09,2,2,10,10,6,Children's,N/A
New Lost Legacy,5.52,6.94,35,N/A,2017,1.50,2,4,10,10,10,N/A,N/A
Pub Trivia,5.52,6.06,82,16.08,2012,3.00,3,3,50,50,N/A,N/A,N/A
Plateau X,5.52,5.89,105,N/A,2010,2.00,2,4,20,20,10,Abstract,N/A
Likewise!,5.52,5.83,165,N/A,2008,1.13,3,6,35,35,12,Party,N/A
Fluxx en Español,5.52,5.9,125,10.23,2006,1.20,2,6,30,30,8,N/A,N/A
Bergnein,5.52,6.63,42,N/A,2017,1.29,2,6,10,60,15,N/A,N/A
Kitty Cataclysm,5.52,6.64,61,N/A,2019,1.00,2,5,1,12,10,N/A,N/A
Paul Koenig's D-Day: Sword and Gold – The British Beaches,5.52,6.83,30,N/A,2009,1.67,2,2,50,50,12,Wargames,N/A
Addictive Alchemy,5.52,7.23,41,N/A,2016,2.30,2,6,45,45,12,Strategy,N/A
Mechaton:  Giant Fighty Robots,5.52,6.98,45,N/A,2006,2.17,2,5,120,120,12,Thematic,Wargames
Qwarks,5.52,6.58,43,N/A,2017,1.00,2,8,15,30,8,N/A,N/A
Grimoire Shuffle,5.52,6.18,66,N/A,2012,2.25,4,6,30,30,10,N/A,N/A
Six Sons of the Sultan,5.52,6.06,72,N/A,2014,1.00,1,2,20,20,10,N/A,N/A
Hop! Hop! Hop!,5.52,6.21,74,N/A,2007,1.00,2,6,15,15,4,Children's,N/A
Nanu?,5.52,5.9,116,N/A,1989,1.00,2,4,10,10,4,Children's,N/A
Zaar,5.52,7.93,102,N/A,2018,1.91,1,6,40,90,14,N/A,N/A
Tous au dodo,5.52,6.39,49,N/A,2006,1.00,2,4,15,15,3,Children's,N/A
Hall of Fame,5.52,6.64,58,N/A,2016,0.00,2,8,15,30,7,N/A,N/A
Haunted Castle,5.52,5.78,157,N/A,1999,1.00,2,4,10,10,5,N/A,N/A
Long Range Desert Group: Special Operations Against Rommel 1941-1942,5.52,6.25,90,N/A,2015,2.17,1,1,60,120,N/A,Wargames,N/A
Level 8 Master,5.52,6.11,74,N/A,2016,1.75,2,6,60,60,10,N/A,N/A
Rallye-Trucks,5.52,6.52,34,N/A,2018,1.33,2,4,10,15,5,N/A,N/A
