Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Glory to Rome,7.231,7.49,14131,N/A,2005,2.93,2,5,60,60,12,Strategy,N/A
Pulsar 2849,7.23,7.67,8599,54.03,2017,3.35,2,4,60,90,14,Strategy,N/A
Camel Up (Second Edition),7.23,7.58,11661,N/A,2018,1.46,3,8,30,45,8,Family,Party
Hero Realms,7.229,7.52,17539,23.95,2016,1.86,2,4,20,20,12,Strategy,N/A
Hallertau,7.229,7.9,5398,81.66,2020,3.30,1,4,50,140,12,Strategy,N/A
1830: Railways & Robber Barons,7.228,7.87,5545,84.36,1986,4.16,2,7,180,360,14,Strategy,N/A
Chronicles of Crime,7.227,7.6,21940,20.72,2018,2.06,1,4,60,90,12,Thematic,N/A
Samurai,7.225,7.46,16166,N/A,1998,2.47,2,4,30,60,10,Strategy,N/A
Shogun,7.222,7.52,13917,N/A,2006,3.36,3,5,90,120,12,Strategy,N/A
Galaxy Trucker,7.221,7.35,33778,N/A,2007,2.33,2,4,60,60,10,Thematic,N/A
Vindication,7.221,7.8,6980,169.99,2018,3.08,2,5,45,150,14,Strategy,N/A
Viticulture,7.218,7.51,13474,48.63,2013,2.93,2,6,90,90,13,Strategy,N/A
Endless Winter: Paleoamericans,7.218,7.78,7294,369.99,2022,3.29,1,4,60,120,12,Strategy,N/A
Tapestry,7.217,7.45,19537,70.97,2019,2.93,1,5,90,120,12,Strategy,N/A
Western Legends,7.217,7.61,10733,169.00,2018,2.84,2,6,60,90,14,Thematic,N/A
1960: The Making of the President,7.216,7.62,9241,N/A,2007,3.20,2,2,90,120,12,Strategy,N/A
Steam,7.211,7.56,10157,29.99,2009,3.46,3,5,90,90,10,Strategy,N/A
Lewis & Clark: The Expedition,7.207,7.45,15380,49.99,2013,3.34,1,5,120,120,14,Strategy,N/A
T.I.M.E Stories,7.207,7.4,27348,40.76,2015,2.59,2,4,90,90,12,Thematic,N/A
Bora Bora,7.199,7.56,10148,N/A,2013,3.73,2,4,60,120,12,Strategy,N/A
Kingdomino,7.197,7.31,46090,16.92,2016,1.22,2,4,15,25,8,Family,N/A
Anno 1800: The Board Game,7.191,7.74,6637,46.70,2020,3.14,2,4,120,120,12,Strategy,N/A
Return to Dark Tower,7.189,8.29,3746,309.99,2022,2.64,1,4,100,120,10,Thematic,N/A
Forgotten Waters,7.189,7.84,5745,59.99,2020,2.11,3,7,120,240,14,Thematic,N/A
Battle Line,7.188,7.41,17266,21.98,2000,1.89,2,2,30,30,12,Strategy,N/A
Rococo,7.187,7.58,8880,N/A,2013,3.08,2,5,60,120,12,Strategy,N/A
Arcadia Quest,7.186,7.61,10354,97.59,2014,2.53,2,4,60,60,13,Thematic,N/A
Cryptid,7.183,7.46,13823,33.38,2018,2.24,3,5,30,50,10,Family,Strategy
Dixit: Odyssey,7.182,7.4,20706,20.99,2011,1.17,3,12,30,30,8,Party,N/A
Seasons,7.18,7.35,24623,72.66,2012,2.78,2,4,60,60,14,Strategy,N/A
Hive,7.18,7.32,36433,39.90,2000,2.32,2,2,20,20,9,Abstract,N/A
Ethnos,7.179,7.46,13197,N/A,2017,2.04,2,6,45,60,14,Strategy,N/A
Monikers,7.176,7.78,5879,24.99,2015,1.08,4,16,30,60,17,Party,N/A
The Manhattan Project: Energy Empire,7.173,7.75,6047,N/A,2016,3.04,1,5,60,120,13,Strategy,N/A
Age of Innovation,7.172,8.85,2198,N/A,2023,4.29,1,5,40,200,14,Strategy,N/A
Star Realms: Frontiers,7.172,7.95,4907,22.95,2018,1.87,1,4,20,45,12,Strategy,N/A
Star Wars: The Deckbuilding Game,7.172,7.94,5063,29.88,2023,2.03,2,2,30,30,12,Strategy,N/A
Imperial,7.172,7.6,8741,67.95,2006,3.56,2,6,120,180,13,Strategy,N/A
Marvel United,7.171,7.59,9785,27.48,2020,1.82,1,4,40,40,14,Family,N/A
Dice Throne: Season Two – Battle Chest,7.169,8.08,4370,224.99,2018,2.14,2,6,20,40,8,Family,N/A
Cthulhu Wars,7.166,7.86,5951,254.92,2015,3.15,2,4,90,120,14,Strategy,Thematic
Indonesia,7.165,7.88,4595,N/A,2005,3.99,2,5,180,240,14,Strategy,N/A
Bitoku,7.163,7.86,5411,56.49,2021,3.72,1,4,120,120,12,Strategy,N/A
