Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Nessie Hunt,5.502,5.8,58,N/A,1986,1.50,1,5,60,60,N/A,N/A,N/A
Die Tafelrunde,5.502,5.78,32,N/A,2000,1.00,3,4,45,45,10,N/A,N/A
TerroriXico,5.502,9.41,70,N/A,2018,2.33,2,4,20,30,10,N/A,N/A
The Lord of the Rings: Nazgul,5.502,5.55,240,69.49,2012,3.00,3,5,120,120,14,N/A,N/A
Game Developerz,5.502,5.46,72,N/A,2014,1.60,2,6,30,120,14,Thematic,N/A
Lawless Empire,5.502,6.55,37,N/A,2016,2.67,3,5,90,120,16,N/A,N/A
Superfight: The Walking Dead Deck,5.502,5.85,33,N/A,2015,1.00,3,10,30,30,12,N/A,N/A
The Lord of the Rings: Quest to Mount Doom,5.502,5.74,33,N/A,2018,2.00,2,5,30,45,8,N/A,N/A
Hopp Galopp,5.502,5.57,34,N/A,2002,1.25,2,4,15,15,6,N/A,N/A
Who Wants To Be A Millionaire? (2nd Edition),5.502,5.64,39,N/A,2008,1.00,2,8,60,60,12,N/A,N/A
DiceAFARI,5.502,5.54,94,N/A,2012,1.18,2,4,15,15,8,Family,N/A
Crowns,5.502,5.67,48,N/A,2014,1.00,1,6,20,20,8,N/A,N/A
Family Alias,5.502,5.83,60,N/A,1998,1.33,3,8,45,45,7,N/A,N/A
Kenya,5.502,5.68,50,N/A,2013,1.00,2,5,15,15,7,N/A,N/A
Sailor Moon CCG,5.502,5.88,57,N/A,2000,1.80,2,2,20,20,10,Customizable,N/A
Trivial Pursuit: The Beatles Collector's Edition,5.502,5.66,64,86.56,2009,1.75,2,36,60,60,12,N/A,N/A
UNO: Show 'Em No Mercy,5.502,6.83,57,20.69,2023,1.00,2,6,15,30,7,N/A,N/A
Spitfire: Tactical Aerial Combat in Europe 1939-42,5.502,5.79,71,N/A,1973,2.78,2,2,60,60,12,Wargames,N/A
Hitman Holiday,5.502,5.63,31,N/A,2015,2.40,2,10,45,60,12,Strategy,Thematic
How to Host a Mystery: Star Trek – The Next Generation,5.502,5.59,69,N/A,1992,1.80,8,8,360,360,14,N/A,N/A
"Cemetery Hill: The Battle of Gettysburg, 1-3 July, 1863",5.502,5.69,72,N/A,1975,2.25,2,2,120,120,12,Wargames,N/A
Just a Peiper Dream?,5.502,5.74,35,N/A,2010,1.64,1,2,30,30,12,Wargames,N/A
Pan's Island,5.502,5.64,118,N/A,2022,1.50,2,5,45,60,10,Children's,Thematic
UNO: Nintendo,5.502,5.62,76,N/A,2004,1.20,2,10,30,30,7,N/A,N/A
Query,5.502,6.95,30,N/A,2014,1.33,3,8,45,45,14,N/A,N/A
Are You A Robot?,5.502,5.6,156,N/A,2019,1.20,2,3,2,2,8,N/A,N/A
Arktia,5.502,5.52,133,N/A,2008,2.31,2,4,15,15,12,Abstract,N/A
Vendetta,5.502,5.66,63,N/A,1991,1.50,3,5,60,60,10,N/A,N/A
The Queen's Collection,5.502,6.09,30,N/A,2019,1.00,1,4,25,40,8,N/A,N/A
Cultists & Cthulhu,5.502,5.6,45,N/A,2016,1.00,2,8,20,35,8,N/A,N/A
When Darkness Comes,5.502,5.56,558,N/A,2002,2.45,1,6,90,90,10,Thematic,N/A
Material World,5.502,5.57,76,N/A,1995,2.90,2,5,240,240,12,Wargames,N/A
Kings of Mithril,5.502,5.58,113,N/A,2010,1.88,2,4,45,45,8,N/A,N/A
Lifetime,5.502,5.6,45,N/A,1996,1.00,3,6,45,45,12,N/A,N/A
Monopoly for Sore Losers,5.502,5.83,34,N/A,2020,2.00,2,6,N/A,N/A,8,N/A,N/A
Baby Blues,5.502,5.74,54,N/A,2016,1.00,3,5,30,30,8,N/A,N/A
Life & Legend,5.502,6.73,36,N/A,2016,2.00,1,4,30,60,10,N/A,N/A
Heavy Gear Fighter,5.502,5.75,41,N/A,1995,2.50,2,2,10,10,12,N/A,N/A
SPACE INVADERS: THE BOARD GAME,5.502,5.64,61,N/A,2021,1.80,1,4,25,60,13,N/A,N/A
Strato Chess,5.502,5.65,32,N/A,1973,3.33,2,2,N/A,N/A,N/A,Abstract,N/A
Kalahen,5.502,5.68,80,N/A,1989,2.50,3,6,120,120,12,N/A,N/A
Leelawadee,5.502,5.68,47,N/A,2013,1.50,2,4,20,20,8,N/A,N/A
Playa Pirata,5.502,5.63,32,N/A,2014,1.00,2,4,20,20,8,N/A,N/A
Monopoly: The Heirloom Edition,5.502,5.43,71,N/A,1997,1.67,2,8,300,300,8,N/A,N/A
Stad - Land - Rivier,5.502,5.67,49,N/A,1985,1.00,2,6,15,15,8,N/A,N/A
Swoggle,5.502,5.66,33,N/A,1986,1.40,1,4,45,45,10,N/A,N/A
Who's the Dude?,5.502,5.6,242,19.99,2017,1.00,3,8,30,30,16,N/A,N/A
Lawklivya: Vengeance,5.502,6.64,39,N/A,2021,2.00,1,4,60,120,10,N/A,N/A
Ooga!,5.502,5.5,91,N/A,2004,1.17,2,6,30,30,6,Children's,N/A
Hero Brigade,5.502,5.68,64,N/A,2014,2.33,1,2,20,20,13,N/A,N/A
Columbus,5.502,5.58,67,N/A,1991,1.69,2,5,60,60,10,N/A,N/A
"Operation Shock Troop: The Israeli Counterstroke Against Syria, 1973",5.502,5.7,42,N/A,1994,2.83,2,2,N/A,N/A,12,Wargames,N/A
CrackeD ICE,5.502,5.54,96,N/A,2002,1.18,2,5,1,1,N/A,N/A,N/A
Devils & Black Sheep,5.502,5.84,34,N/A,2016,1.33,2,4,30,45,N/A,N/A,N/A
Ki az úr a tengeren?,5.502,6.05,32,N/A,1985,2.50,2,6,N/A,N/A,10,N/A,N/A
1000 Bornes Express,5.502,5.8,58,N/A,2009,1.25,2,4,15,15,6,N/A,N/A
"Twinkle, Twinkle, Little Star",5.502,5.68,31,N/A,1999,1.00,2,4,20,20,3,Children's,N/A
Escape from the Mall,5.502,5.66,31,N/A,2020,0.00,1,4,45,45,12,N/A,N/A
Ear Tug,5.502,5.61,31,N/A,2004,1.00,2,4,10,10,3,Children's,N/A
Trivial Pursuit: Domówka,5.502,5.61,36,N/A,2019,0.00,2,99,N/A,N/A,16,N/A,N/A
Point-Blank,5.502,5.63,94,N/A,1979,1.30,2,2,10,10,8,Abstract,N/A
The Big One,5.502,5.71,39,N/A,1995,1.60,2,2,60,60,12,Wargames,N/A
The Walking Dead: The Prison – Board Game,5.502,5.99,45,24.95,2014,2.00,2,6,60,60,13,N/A,N/A
Bitwy II wojny światowej,5.502,5.77,48,N/A,1997,4.56,2,2,N/A,N/A,N/A,Wargames,N/A
Limite Limite: Limite,5.502,5.77,30,N/A,2017,0.00,3,12,30,30,18,N/A,N/A
Sold! The Antique Dealer Game,5.502,5.69,56,N/A,1997,2.25,2,6,45,45,12,N/A,N/A
3 Seeds: Reap Where You Sow,5.502,5.87,59,N/A,2016,1.50,2,5,30,45,12,N/A,N/A
Intime Conviction n°2: L'Affaire du Passeur,5.502,5.47,32,N/A,2019,1.00,2,12,30,60,15,N/A,N/A
Im Reich des weißen Bären,5.502,5.66,60,N/A,1991,1.11,2,4,45,45,8,Children's,N/A
Babuschka,5.502,5.53,64,N/A,1982,1.75,2,4,30,30,8,Abstract,N/A
Robin Hood,5.502,5.62,69,N/A,1991,2.33,2,6,60,60,12,N/A,N/A
Fantasy Business,5.502,5.54,403,N/A,2002,1.55,3,8,45,45,12,Family,N/A
Zogen,5.502,5.55,133,N/A,2018,1.67,2,6,20,20,6,N/A,N/A
Dragon's Ordeal,5.502,5.63,87,N/A,2009,2.17,2,6,120,120,12,N/A,N/A
Commando,5.502,5.7,79,N/A,1979,3.50,2,20,120,120,12,Wargames,N/A
"Land Without End: The Barbarossa Campaign, 1941",5.502,5.82,31,N/A,2007,3.00,2,2,N/A,N/A,12,Wargames,N/A
Gettysburg: Three Days in July,5.502,5.97,39,N/A,1995,2.00,2,2,100,100,12,Wargames,N/A
Good Question!,5.502,5.56,82,N/A,2007,1.14,3,8,30,30,10,N/A,N/A
Copié Collé,5.502,5.55,71,N/A,2011,1.00,3,6,20,20,8,N/A,N/A
Zocken,5.502,5.56,57,N/A,1998,1.14,2,8,15,50,10,N/A,N/A
On the Hunt for Dinos,5.502,5.59,52,N/A,2014,1.00,2,4,10,10,5,N/A,N/A
Shooting Star,5.502,5.73,34,N/A,2013,1.67,2,5,20,30,10,N/A,N/A
Hexagony,5.502,5.66,141,N/A,1977,2.08,2,6,60,60,10,Abstract,Wargames
"Supercharge: Battle of El Alamein, October 1942",5.502,5.75,40,N/A,1976,2.00,1,2,120,120,12,Wargames,N/A
Oss,5.502,5.7,94,N/A,2013,1.10,2,6,30,30,7,Party,N/A
Two Crowns,5.502,5.75,50,N/A,2012,1.40,2,2,15,15,8,N/A,N/A
Metal Mania,5.502,5.66,135,N/A,2017,1.83,2,5,40,60,10,N/A,N/A
Dodge Dice,5.502,5.56,53,N/A,2014,1.00,2,6,15,15,8,N/A,N/A
Monster Laundry,5.502,5.6,59,N/A,2014,1.00,2,5,15,15,7,N/A,N/A
¡Ruiz!,5.502,5.62,92,N/A,2017,1.29,2,8,15,25,14,N/A,N/A
Scrabble Twists & Turns,5.502,5.54,57,N/A,2012,1.33,2,4,30,30,10,N/A,N/A
The American Goldrush 1849,5.502,5.65,31,N/A,1985,1.00,2,10,20,120,12,N/A,N/A
UNO Flip,5.502,5.73,35,N/A,2009,1.00,2,6,15,15,7,N/A,N/A
Captain Bluff,5.502,5.59,37,N/A,2020,1.67,2,5,15,15,8,N/A,N/A
Dumb Ways to Die,5.502,6.25,64,16.24,2023,2.00,2,5,10,30,12,N/A,N/A
Würfel Express,5.502,5.6,56,N/A,2009,1.80,2,6,30,30,8,N/A,N/A
War of the Triple Alliance: Paraguay – 1865-1870,5.502,5.75,58,N/A,2007,2.47,2,2,180,180,12,Wargames,N/A
Monsters Party: Voodoo Madness,5.502,5.82,37,N/A,2016,1.33,2,6,15,45,8,N/A,N/A
Pictopia: Harry Potter Edition,5.502,5.56,60,22.99,2017,1.00,2,6,25,45,7,N/A,N/A
Snit Smashing,5.502,5.58,142,N/A,1977,1.53,2,4,60,60,12,N/A,N/A
The Simpsons Group Photo,5.502,5.8,36,N/A,2003,1.00,2,4,15,15,10,N/A,N/A
Monsters' Tower,5.502,5.54,87,N/A,2015,1.00,2,4,15,20,6,Children's,Family
Making Profit: The Boardgame,5.502,5.56,50,N/A,2012,1.50,2,6,45,45,8,N/A,N/A
Uglydoll: Babo's Cookies,5.502,6.35,36,N/A,2015,1.00,3,10,15,15,6,N/A,N/A
Pint Craft,5.502,5.83,48,N/A,2012,1.75,2,6,60,60,21,N/A,N/A
Crystal Faire,5.502,5.56,52,N/A,2006,2.20,3,5,120,120,10,N/A,N/A
Piranha,5.502,5.59,56,N/A,2004,1.00,2,6,20,20,5,Children's,N/A
Kroko Loko,5.502,5.74,62,N/A,2004,1.00,2,4,15,15,4,N/A,N/A
Contigo,5.502,5.69,76,N/A,1974,2.20,2,4,45,45,12,Abstract,N/A
Cirondo,5.502,5.61,85,N/A,1991,2.88,2,4,30,60,13,Abstract,N/A
In Love and War,5.502,5.66,31,N/A,2014,1.83,2,5,15,15,6,N/A,N/A
Český film,5.502,5.62,32,N/A,2010,1.00,2,6,45,45,12,N/A,N/A
Monopoly: Onyx Edition,5.502,5.83,35,N/A,2007,1.50,2,6,60,60,8,N/A,N/A
Battle Penguins,5.502,5.63,34,N/A,2018,1.00,2,6,15,15,8,N/A,N/A
Revolución,5.502,5.63,35,N/A,1999,1.20,3,6,45,45,10,N/A,N/A
Uxmal,5.502,5.6,106,N/A,2019,2.00,2,4,25,25,10,N/A,N/A
100% Beef Showdown,5.502,5.59,37,N/A,2018,1.00,2,4,20,30,14,N/A,N/A
Pez,5.502,5.8,40,N/A,2000,1.33,2,4,20,20,N/A,Customizable,N/A
Top Trumps Match,5.502,5.85,41,N/A,2016,1.00,2,2,15,15,4,N/A,N/A
X-Net,5.502,5.6,42,N/A,1999,2.33,3,6,120,120,12,N/A,N/A
Warfighter: The Fantasy Card Game,5.502,5.84,53,N/A,2023,3.60,1,6,30,180,N/A,N/A,N/A
Batasaurus,5.502,5.57,48,N/A,2016,1.00,2,4,10,10,5,N/A,N/A
Gierki Małżeńskie: Znamy się,5.502,5.66,57,N/A,2017,1.00,2,8,45,60,18,N/A,N/A
Wormlord,5.502,5.74,58,N/A,2019,1.00,2,8,5,10,6,N/A,N/A
Grimslingers: Advanced Duels,5.502,5.55,46,N/A,2018,1.00,1,2,10,20,14,N/A,N/A
ARC,5.502,5.73,30,N/A,2012,2.50,2,4,15,15,13,N/A,N/A
NE-spelet,5.502,5.65,71,N/A,1999,1.86,1,6,30,180,14,N/A,N/A
Queen's Guard,5.501,5.86,30,N/A,1842,2.33,2,2,30,30,9,Abstract,N/A
Blitz,5.501,5.52,307,N/A,N/A,1.13,2,9,10,30,10,Party,N/A
La Guerre des Tuques,5.501,5.64,31,N/A,2011,1.00,4,8,45,45,8,N/A,N/A
King's Bounty,5.501,5.59,68,N/A,1991,2.56,1,8,45,300,12,N/A,N/A
Geister & Gespenster,5.501,5.58,38,N/A,2004,1.00,2,6,10,10,5,N/A,N/A
Click Clack,5.501,5.52,105,N/A,2008,1.00,2,4,20,20,5,Children's,N/A
Snack Time,5.501,5.62,52,N/A,2022,2.00,1,100,30,50,8,N/A,N/A
Worldwide Tennis,5.501,5.56,96,N/A,2020,1.78,1,2,15,90,12,N/A,N/A
Strange New Worlds,5.501,5.63,53,N/A,1978,2.67,2,6,90,90,N/A,N/A,N/A
Freche Frösche,5.501,5.59,36,N/A,2002,1.00,2,6,30,30,5,Children's,N/A
Dodge City,5.501,5.59,38,N/A,1983,2.33,2,5,60,60,8,N/A,N/A
Fire! Fire! Fire Fighters!,5.501,5.66,39,N/A,2016,1.00,2,4,10,15,5,N/A,N/A
Dreaming Dragon,5.501,5.68,48,N/A,2012,1.00,2,4,30,30,6,N/A,N/A
Deluges,5.501,5.92,55,N/A,2010,2.83,3,4,90,90,12,Strategy,N/A
Pingwiny z Madagaskaru,5.501,5.48,55,N/A,2015,2.00,2,4,45,60,7,N/A,N/A
Moscow to Paris,5.501,5.66,32,N/A,2014,1.00,2,4,30,30,8,N/A,N/A
Transport,5.501,5.57,32,N/A,2006,1.50,2,4,30,30,10,N/A,N/A
"""La Garde recule!""",5.501,5.69,39,N/A,2011,1.55,2,2,60,60,N/A,Wargames,N/A
Ugh!,5.501,5.48,52,N/A,2012,1.20,2,6,15,15,8,Family,N/A
Corks,5.501,5.63,33,N/A,2017,1.00,3,14,20,30,6,N/A,N/A
Ring it!,5.501,5.58,33,N/A,2015,1.00,2,9,N/A,N/A,5,N/A,N/A
Adeptus Titanicus II,5.501,5.59,41,N/A,2000,2.00,2,2,120,120,N/A,Wargames,N/A
G.O.O.T.M.U.,5.501,5.56,121,N/A,1992,1.44,2,6,60,60,12,N/A,N/A
Tintin et le Piège du Totem Dhor,5.501,5.64,53,N/A,1993,1.67,2,4,60,60,7,N/A,N/A
Scene It? 80s,5.501,5.58,55,29.95,2009,1.00,2,12,30,30,13,N/A,N/A
10 Nights,5.501,5.81,53,N/A,2020,1.00,3,8,10,10,12,N/A,N/A
Gone Viking!,5.501,5.56,35,N/A,2014,1.50,3,5,60,60,10,N/A,N/A
TPOC: The Politics of Cannibals,5.501,5.84,87,N/A,2008,1.85,3,5,30,30,13,N/A,N/A
Fishy,5.501,5.66,68,N/A,1991,1.20,3,6,30,30,10,N/A,N/A
Shanghai Rummy,5.501,5.8,35,N/A,1987,1.50,2,6,40,40,8,Abstract,N/A
Arnhem 1944,5.501,5.79,37,N/A,1996,3.43,2,6,240,240,N/A,Wargames,N/A
Constellation,5.501,5.69,40,N/A,2003,1.75,2,3,30,30,10,Abstract,N/A
Squillo: Marchettari Sprovveduti,5.501,5.75,43,N/A,2014,1.50,2,6,30,30,18,N/A,N/A
United Nations: A Game of World Domination in Our Time,5.501,5.72,53,N/A,1982,2.44,2,4,60,60,14,Wargames,N/A
Poo Poo Pets,5.501,5.73,53,N/A,2021,1.50,1,4,15,25,8,N/A,N/A
Sink the Bismarck,5.501,5.64,54,N/A,2008,1.07,1,1,25,25,N/A,Wargames,N/A
Gimme Gimme Guinea Pigs,5.501,5.63,55,N/A,2017,1.00,2,6,5,5,3,N/A,N/A
Brain Trainer,5.501,5.56,142,N/A,1975,1.70,1,2,10,15,8,Abstract,N/A
Guilty Gods,5.501,5.74,39,N/A,2011,2.25,2,2,20,20,12,N/A,N/A
Burn the Witch,5.501,8.33,48,N/A,N/A,2.75,5,15,45,75,14,N/A,N/A
Mozaika,5.501,5.53,105,N/A,2006,1.70,3,5,30,30,8,Abstract,N/A
Gnomes and Associates,5.501,6.76,37,N/A,2017,1.50,2,6,45,120,9,N/A,N/A
Struggle for Stalingrad,5.501,5.97,30,N/A,1985,2.29,2,2,60,180,12,Wargames,N/A
AMC Reel Clues,5.501,5.78,55,N/A,2002,1.83,4,30,N/A,N/A,12,N/A,N/A
In or Out,5.501,5.58,30,N/A,2017,0.00,2,6,30,30,10,N/A,N/A
Lama Express,5.501,5.59,32,N/A,2020,1.00,2,4,25,40,5,N/A,N/A
Double,5.501,5.59,32,N/A,1996,1.50,2,6,30,30,10,N/A,N/A
Monkey Butt,5.501,6.13,45,N/A,2016,1.50,2,8,10,30,8,N/A,N/A
Electric Jeopardy Game,5.501,5.6,40,N/A,1987,1.67,3,4,30,30,10,N/A,N/A
Rails Through the Rockies,5.501,5.62,41,N/A,1981,3.13,2,4,240,240,N/A,N/A,N/A
Arabella,5.501,5.84,43,N/A,2023,2.67,1,4,45,90,10,N/A,N/A
TF22 Mine,5.501,5.64,42,N/A,2013,1.60,2,4,35,35,14,N/A,N/A
Black Stories: Christmas Edition,5.501,5.63,96,N/A,2011,1.00,2,15,45,45,12,N/A,N/A
Dr. Hrubec,5.501,5.65,53,N/A,2013,2.00,2,5,40,40,13,N/A,N/A
Assel Schlamassel,5.501,5.51,162,N/A,2014,1.14,3,6,15,15,8,Children's,Family
A Dark and Bloody Ground,5.501,5.69,51,N/A,2004,2.85,1,2,N/A,N/A,12,Wargames,N/A
Zeepkistenrace,5.501,5.63,33,N/A,2004,1.00,2,6,15,15,6,N/A,N/A
Bid It,5.501,5.56,33,N/A,2003,1.00,2,6,30,30,8,N/A,N/A
Miau!,5.501,5.47,37,N/A,2013,1.00,2,4,10,10,5,N/A,N/A
Transfer,5.501,5.67,49,N/A,1983,1.60,2,2,10,10,10,Abstract,N/A
Star Wars: Rule the Galaxy,5.501,5.45,65,N/A,2015,1.00,1,4,20,30,6,N/A,N/A
Rome At War I: Hannibal at Bay,5.501,5.65,120,N/A,2000,2.17,2,2,120,120,12,Wargames,N/A
The Bottom Line,5.501,5.49,80,N/A,1985,1.83,3,6,90,90,10,N/A,N/A
Scoop,5.501,5.73,134,N/A,1953,1.50,2,4,45,45,7,N/A,N/A
Las siete y media,5.501,5.71,33,N/A,N/A,1.33,4,8,N/A,N/A,N/A,N/A,N/A
Highland Clans,5.501,5.53,380,42.95,2005,2.13,3,5,45,60,8,Family,Strategy
Kampf um Rom,5.501,5.56,38,N/A,1995,3.20,3,4,180,180,16,Wargames,N/A
Donna Leon: Gefährliches Spiel,5.501,5.5,47,N/A,2009,1.78,2,4,60,60,10,Family,N/A
Big League Baseball,5.501,5.65,52,N/A,1967,1.86,2,2,90,90,N/A,N/A,N/A
War: Batalhas Mitológicas,5.501,5.71,72,N/A,2012,2.29,3,4,90,90,10,Wargames,N/A
Paukenschlag,5.501,5.95,33,N/A,2008,2.64,2,2,240,240,12,Wargames,N/A
Taverne de la Crypte,5.501,5.49,37,N/A,2004,1.50,3,5,45,45,10,N/A,N/A
Thousand Islands Railway,5.501,5.56,38,N/A,2012,2.00,3,5,60,60,N/A,N/A,N/A
Atari's Centipede,5.501,5.72,161,N/A,2017,1.75,2,4,30,45,12,N/A,N/A
eBay Buy It Now,5.501,5.53,47,N/A,2022,1.17,2,4,30,30,12,N/A,N/A
Tex: Fino all'ultima pallottola,5.501,5.61,57,N/A,2018,1.00,2,6,20,60,10,N/A,N/A
Troll Hunt,5.501,5.62,45,N/A,2014,1.67,2,3,45,45,8,N/A,N/A
La Maldición: Héroes de Lorthar,5.501,6.07,43,N/A,2020,1.00,2,8,20,60,6,N/A,N/A
Sovereign's Chain,5.501,5.68,48,17.42,2019,2.00,2,4,30,30,14,N/A,N/A
Stworze,5.501,5.78,375,N/A,2017,3.00,1,5,90,180,12,Strategy,Thematic
Il Trono di Mortadella,5.501,6.03,37,N/A,2016,1.00,2,7,20,45,10,N/A,N/A
Get Reelz,5.501,5.55,42,N/A,2017,1.00,3,8,15,30,N/A,N/A,N/A
The China War: Sino-Soviet Conflict in the 1980s,5.501,5.61,188,N/A,1979,2.56,2,2,120,120,12,Wargames,N/A
Words with Friends,5.501,5.58,98,23.50,2012,1.25,2,4,N/A,N/A,13,N/A,N/A
Misantropia Express,5.501,6.28,46,N/A,2017,2.00,2,8,30,60,14,N/A,N/A
La Trel,5.501,5.53,52,N/A,1994,1.60,2,2,60,60,10,Abstract,N/A
Annapurna,5.501,6.14,57,N/A,2021,1.60,1,4,30,60,12,N/A,N/A
Monopoly: Stranger Things,5.501,5.71,59,N/A,2017,1.40,2,8,120,480,14,N/A,N/A
Isaac Asimov's Super Quiz,5.501,5.73,80,N/A,1982,2.33,2,30,45,45,12,N/A,N/A
Bezzerwizzer Mini,5.501,5.55,91,N/A,2011,1.44,2,2,5,5,15,Party,N/A
Dino Party,5.501,5.55,103,N/A,2018,1.00,2,6,15,20,6,N/A,N/A
Rotundo,5.501,5.55,114,N/A,2005,1.41,2,5,20,20,9,Family,N/A
