Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Pirates 2 ed.: Governor's Daughter,5.515,6.08,83,N/A,2010,2.50,2,4,45,45,12,N/A,N/A
Frenemy Pastry Party,5.515,6.1,109,N/A,2019,1.00,3,6,15,30,8,N/A,N/A
Leipzig: The Battle of Nations – Napoleon vs. Europe,5.515,6.39,51,N/A,1969,2.71,2,2,N/A,N/A,12,Wargames,N/A
Dungeon Digger,5.515,6.39,55,N/A,2017,2.00,2,6,40,60,12,N/A,N/A
Bots Up,5.515,6.45,40,N/A,2021,1.25,2,5,10,40,7,N/A,N/A
Crazy Race,5.515,5.76,152,N/A,2001,1.47,3,4,30,30,12,Family,N/A
"Xenophon: 10,000 Against Persia",5.515,6.65,32,N/A,2000,3.43,2,2,120,120,N/A,Wargames,N/A
Bloodtree Rebellion: Guerilla Warfare on the Planet Somber,5.515,6.01,73,N/A,1979,3.17,2,2,60,60,12,Wargames,N/A
Space Taxi,5.515,6.46,31,N/A,2020,1.60,3,5,20,30,8,N/A,N/A
Black Prince: Crecy & Navarette,5.515,6.58,35,N/A,2009,2.83,2,2,240,240,12,Wargames,N/A
Stock Ticker,5.515,5.73,422,N/A,1937,1.48,2,6,45,45,9,Family,N/A
Djam,5.515,5.7,156,N/A,2011,1.00,2,6,15,15,10,N/A,N/A
Succession: Intrigue in the Royal Court,5.515,5.71,281,34.99,2004,2.03,2,5,90,90,12,Strategy,N/A
Showdown Tactics,5.515,6.23,55,N/A,2020,1.00,2,2,15,15,8,Abstract,N/A
Der Hobbit: Eine unerwartete Reise – Das Spiel zum Film,5.515,5.8,268,N/A,2012,1.69,2,4,60,60,10,N/A,N/A
Disney Sketchy Tales,5.515,6.31,35,N/A,2020,1.00,4,8,20,20,8,N/A,N/A
Petteia,5.515,6.06,68,N/A,-100,2.17,2,2,20,20,5,Abstract,N/A
Day of the Dead,5.515,6.41,33,N/A,2012,2.00,2,2,30,30,13,N/A,N/A
Papering Duel,5.515,6.18,49,N/A,2018,1.00,2,2,10,25,7,N/A,N/A
"Rostov: The First Soviet Counter-Attack, 1941",5.515,6.55,38,N/A,1979,3.00,2,2,90,90,12,Wargames,N/A
Deck of Thieves,5.515,5.86,82,N/A,2013,2.13,2,4,45,45,13,N/A,N/A
Hollywood Game Night Party Game,5.515,5.94,70,25.47,2014,1.33,4,8,N/A,N/A,12,N/A,N/A
Famous Fastballs: The World's Smallest Baseball Game,5.515,6.06,54,N/A,2012,1.00,2,2,30,30,13,N/A,N/A
Snappy Dressers,5.515,5.81,148,N/A,2016,1.00,1,10,5,25,7,N/A,N/A
Nichtlustig: Noch mehr Labor Chaos,5.515,6.14,52,N/A,2013,0.00,3,6,20,20,8,N/A,N/A
Pirate Loot: Base Set,5.515,6.19,71,N/A,2015,2.00,2,4,60,60,13,N/A,N/A
BABEL,5.515,6.63,34,N/A,2016,0.00,1,5,15,30,10,N/A,N/A
more dude,5.515,5.82,150,N/A,2018,1.00,3,6,1,5,13,N/A,N/A
Giro D'Italia Card Game,5.515,5.84,116,N/A,2009,1.43,2,6,30,30,14,Family,Strategy
Blood on the Snow: The Battle of Suomussalmi,5.515,5.94,90,N/A,1995,2.72,2,2,240,240,12,Wargames,N/A
Rabbit Rummage,5.515,6.64,35,N/A,2020,1.00,2,6,5,15,6,N/A,N/A
The Barbarians: Games of the Fall of Rome and the Mongol Invasion of Europe,5.515,6.1,85,N/A,1981,2.17,2,3,120,120,12,Wargames,N/A
Tellstones: King's Gambit,5.515,5.66,497,N/A,2020,1.22,2,4,10,20,14,N/A,N/A
Chesney,5.515,8.66,37,N/A,2023,2.25,4,10,30,45,12,N/A,N/A
Maiko,5.515,6.76,44,N/A,2019,1.25,2,4,20,40,9,N/A,N/A
Climb!,5.515,5.73,182,N/A,2008,1.18,1,5,20,20,10,Family,Party
Monopoly: Indiana Jones,5.515,6.0,108,N/A,2008,1.57,2,6,180,180,8,N/A,N/A
Knjaz'ja,5.515,6.07,66,N/A,2005,1.83,3,8,30,30,N/A,N/A,N/A
Reich: The Iron Dream of German Unification,5.515,6.43,37,N/A,1979,2.71,1,4,120,180,12,Wargames,N/A
Scene It? 007,5.515,5.82,151,56.00,2004,1.67,2,4,30,30,13,N/A,N/A
Block Happy,5.515,6.29,59,N/A,2020,1.33,2,5,15,50,6,N/A,N/A
Adellos,5.515,7.11,43,N/A,2018,2.17,2,4,20,50,10,Wargames,N/A
Adventure Time Card Wars: Doubles Tournament,5.515,6.68,47,N/A,2016,0.00,4,4,30,45,10,N/A,N/A
Floor Plan: The Winchester Mystery House,5.515,6.25,44,N/A,2022,1.50,1,6,20,40,8,N/A,N/A
Robber Barons,5.515,6.21,42,N/A,2005,2.00,3,5,90,90,N/A,N/A,N/A
Brynk,5.515,6.18,51,N/A,2016,1.00,2,99,15,30,7,N/A,N/A
13 Monsters,5.515,6.41,51,N/A,2020,2.50,2,8,30,75,6,N/A,N/A
The Circle,5.515,5.74,161,N/A,2007,3.31,2,6,90,90,12,Strategy,N/A
Austerlitz: The Battle of the 3 Emperors,5.515,6.22,60,N/A,1981,2.80,2,3,360,360,12,Wargames,N/A
Gridopolis,5.515,7.0,30,N/A,2018,2.00,2,4,15,90,6,N/A,N/A
Monster Mansion,5.515,5.94,102,N/A,2013,1.85,2,8,45,45,12,N/A,N/A
Flohzirkus,5.515,6.52,30,N/A,1997,1.00,2,4,N/A,N/A,5,N/A,N/A
We Come in Peace,5.515,6.18,76,N/A,2016,1.00,2,6,15,25,8,N/A,N/A
The War of the Worlds: USA – East Coast,5.515,6.87,31,N/A,2018,2.20,1,1,60,60,N/A,Wargames,N/A
X610Z,5.515,6.91,35,N/A,2009,2.50,2,6,30,30,12,Customizable,N/A
L'Aigle Foudroyé,5.515,6.79,35,N/A,2001,2.13,2,2,N/A,N/A,12,Wargames,N/A
Termity,5.515,5.95,90,N/A,2015,2.67,2,4,30,45,10,N/A,N/A
Acre: The Third Crusade Opens,5.515,6.54,35,N/A,2012,2.33,2,2,N/A,N/A,12,Wargames,N/A
The Great Patriotic War: Nazi Germany vs. the Soviet Union,5.515,5.79,130,N/A,1988,2.75,2,2,180,180,12,Wargames,N/A
Escape Pods,5.515,6.28,51,N/A,2019,2.00,1,5,20,30,10,N/A,N/A
World Conquerors,5.515,5.72,160,13.95,2012,2.00,1,4,60,60,10,Wargames,N/A
Divorce! The Game,5.515,6.31,44,N/A,2015,1.33,2,2,20,20,17,Party,N/A
Black Stories: Mittelalter Edition,5.515,5.8,143,N/A,2012,1.75,2,15,20,20,12,N/A,N/A
The Cookie,5.515,6.12,74,N/A,2014,1.60,4,6,10,20,10,N/A,N/A
Saalfeld: Prelude to Jena – 10 October 1806,5.515,6.22,45,N/A,2013,2.13,1,2,60,60,12,Wargames,N/A
Neon Knights: 2086,5.515,6.56,56,N/A,2018,2.50,2,6,20,120,8,N/A,N/A
Moo's Code,5.515,6.92,77,14.99,2010,1.00,3,6,15,15,5,Children's,N/A
Warships,5.515,6.76,30,N/A,1981,2.00,2,2,30,60,8,N/A,N/A
"Kursk: Operation Zitadelle, 4 July 1943",5.515,6.11,72,N/A,1971,2.43,2,2,180,210,12,Wargames,N/A
Reflection,5.515,5.99,79,N/A,2008,1.14,2,4,5,5,N/A,N/A,N/A
Boom Bokken,5.515,6.1,51,N/A,2014,1.00,4,9,20,20,8,N/A,N/A
"Run Silent, Run Deep",5.515,6.46,38,N/A,1993,2.71,2,6,180,180,12,Wargames,N/A
Regista,5.515,6.3,46,N/A,2002,2.22,2,2,60,60,N/A,N/A,N/A
The Battle of Lepanto,5.515,6.37,49,N/A,2011,2.63,1,2,N/A,N/A,N/A,Wargames,N/A
Zoop,5.515,6.16,88,N/A,2016,1.75,3,8,5,20,8,N/A,N/A
Flizz & Miez,5.515,5.83,94,N/A,2014,1.00,2,4,15,15,5,Children's,N/A
Bourré,5.515,6.03,66,N/A,2010,1.50,2,8,30,30,13,N/A,N/A
Stadt Land Vollpfosten: Das Kartenspiel – Classic Edition,5.515,6.09,69,N/A,2019,1.25,3,6,30,30,12,N/A,N/A
The Pioneers Program,5.515,6.05,94,N/A,2017,2.25,3,6,45,90,13,N/A,N/A
Espinas,5.515,6.63,68,N/A,2017,1.00,3,6,60,120,14,N/A,N/A
Arnhem: The Farthest Bridge,5.515,6.0,72,N/A,2010,2.13,1,2,60,120,12,Wargames,N/A
Clue: The Office,5.515,5.87,180,36.50,2009,1.67,3,6,45,45,9,N/A,N/A
Puerto Diablo,5.515,6.1,49,N/A,2015,2.00,2,5,120,120,10,N/A,N/A
Eastern Front Battle Card Game,5.515,6.54,35,N/A,2017,2.00,2,2,20,40,8,N/A,N/A
Expedition Dino,5.515,5.86,83,N/A,2011,1.14,2,5,15,15,4,N/A,N/A
Scho K.O.,5.515,6.37,39,N/A,2010,1.00,2,2,10,10,8,Abstract,N/A
Undercover,5.515,5.88,78,N/A,2016,2.00,2,4,20,40,8,N/A,N/A
Sanctuary: Thieves World,5.515,5.62,290,N/A,1982,1.87,1,6,120,120,12,Strategy,Thematic
Viele Dinge,5.515,6.15,45,N/A,2003,1.00,2,8,20,20,3,Children's,N/A
Castle of Mind,5.515,7.98,31,N/A,2019,3.00,2,2,15,80,8,N/A,N/A
El Melómano,5.515,6.47,39,N/A,2009,1.00,2,20,60,60,15,N/A,N/A
Syzygy,5.515,6.25,60,N/A,1997,1.40,1,12,20,20,9,N/A,N/A
"Go, Go Little Penguin",5.515,6.17,51,N/A,2016,1.00,2,3,5,10,2,Children's,N/A
Showdown: Icons,5.515,6.18,60,17.99,2013,2.00,2,2,15,15,13,N/A,N/A
Vikings on the Volga,5.515,6.52,33,N/A,2014,2.60,2,5,45,45,8,N/A,N/A
Tet Offensive,5.515,6.06,67,N/A,1991,2.91,2,4,120,120,N/A,Wargames,N/A
Attila: The Huns Invasion,5.515,6.16,67,N/A,1981,3.25,2,2,360,360,12,Wargames,N/A
Downtown,5.515,6.27,38,N/A,2013,2.50,2,4,40,90,12,N/A,N/A
Nerd Words: Science!,5.515,6.78,31,9.99,2019,1.50,2,12,15,30,10,N/A,N/A
Aethermon: Collect,5.515,7.1,31,N/A,2023,1.00,2,4,10,20,14,N/A,N/A
Central Market,5.515,5.9,91,N/A,2012,2.25,3,5,30,30,8,N/A,N/A
Cerberus: The Proxima Centauri Campaign,5.515,6.19,73,N/A,1979,2.56,2,2,120,120,12,Wargames,N/A
Warage: Extended Edition,5.515,7.41,52,N/A,2017,3.00,2,6,15,90,10,N/A,N/A
Medieval Mastery,5.515,5.77,174,N/A,2011,2.00,2,6,45,45,10,Family,N/A
Battlegame Book 3: Galactic War,5.515,6.49,45,N/A,1975,2.00,2,4,30,30,7,Wargames,N/A
Planet Busters,5.515,5.9,126,N/A,1982,1.64,2,4,60,60,10,Thematic,Wargames
Goldener Drache,5.515,5.72,113,N/A,1992,1.78,2,5,30,30,10,N/A,N/A
The Difference Between Women & Men,5.515,5.69,157,N/A,2005,1.38,3,8,45,45,16,N/A,N/A
The Game of Life Express,5.515,6.19,51,N/A,2007,1.57,2,5,20,20,8,N/A,N/A
Space Expatriate,5.515,7.12,30,N/A,2022,2.33,2,4,30,90,12,N/A,N/A
Эрудит (Polymath),5.515,6.11,63,N/A,1970,2.00,2,17,90,90,10,Family,N/A
Luxantis,5.515,6.09,66,N/A,2018,1.25,2,4,20,30,6,N/A,N/A
"Sedan: The Decisive Battle for France, May 1940",5.515,6.47,30,N/A,2012,2.00,1,3,90,90,12,Wargames,N/A
Shuffle Grand Prix,5.515,5.96,111,8.88,2019,1.33,2,4,30,30,13,N/A,N/A
75 Gnom' Street,5.515,5.72,196,29.98,2016,1.83,2,4,30,30,14,N/A,N/A
The King's Men,5.515,6.83,39,N/A,2016,1.33,2,5,15,45,8,N/A,N/A
Operation Master,5.515,6.38,33,N/A,2018,3.00,3,5,30,30,8,N/A,N/A
"Por favor, não corte minha cabeça!",5.515,6.26,60,N/A,2016,1.20,3,6,15,30,18,N/A,N/A
Rok 1863,5.515,6.46,34,N/A,2013,2.00,2,4,30,30,10,Strategy,Wargames
Jetsetters,5.515,6.36,35,N/A,2007,1.40,2,5,20,20,7,N/A,N/A
Port Royal: The Dice Game,5.515,6.41,32,N/A,2023,0.00,2,5,20,50,10,N/A,N/A
Yago Pool,5.515,6.53,37,N/A,2008,1.00,2,2,20,20,N/A,N/A,N/A
Artline: Hermitage,5.515,5.92,83,N/A,2019,1.00,2,5,20,30,12,N/A,N/A
Kart sur Glace,5.515,6.17,50,N/A,2011,1.20,2,5,30,30,8,Family,N/A
You've got problems,5.515,6.4,52,N/A,2017,1.67,3,15,N/A,N/A,14,N/A,N/A
1812 Argentina,5.515,6.51,47,N/A,2020,2.25,2,7,10,20,8,N/A,N/A
Raccoon Rumpus,5.515,5.88,79,N/A,2013,1.00,2,4,N/A,N/A,3,N/A,N/A
In 80 Karten um die Welt,5.515,6.28,37,N/A,2003,2.00,3,4,30,30,10,N/A,N/A
Quadrago,5.515,6.41,33,N/A,2007,2.00,2,2,30,30,N/A,Abstract,N/A
Terra Shifter,5.515,6.57,55,N/A,2017,2.50,1,4,20,40,10,N/A,N/A
Party Animals,5.515,5.69,156,N/A,2004,1.18,3,5,45,45,10,N/A,N/A
Odd Shop,5.515,6.58,36,N/A,2023,0.00,2,6,30,80,10,N/A,N/A
Robot Royale,5.515,7.04,30,N/A,2018,2.00,2,4,10,30,7,N/A,N/A
The Necrohamster,5.515,6.46,36,N/A,2023,1.00,2,4,10,15,7,N/A,N/A
Gettysburg,5.515,5.72,343,N/A,1958,2.23,2,2,120,240,12,Wargames,N/A
Trivial Pursuit: Friends,5.515,5.74,140,N/A,2018,1.00,2,99,N/A,N/A,12,N/A,N/A
Black Stories 7,5.515,5.95,70,N/A,2011,1.00,2,15,45,45,14,N/A,N/A
Empire at Sunrise,5.515,6.85,34,N/A,2021,2.80,2,2,150,150,N/A,Wargames,N/A
Hamlet!,5.515,6.0,64,N/A,2002,2.67,3,8,45,45,12,N/A,N/A
The Belgian Beers Race Dice,5.515,7.21,34,N/A,2023,0.00,1,4,30,60,10,N/A,N/A
Magic School,5.515,6.46,32,N/A,2019,1.00,1,6,5,15,5,N/A,N/A
Pega o Pinguim!,5.515,6.29,36,N/A,2009,1.63,2,4,60,60,8,Children's,N/A
My Haunted Castle,5.515,5.77,111,N/A,1989,1.11,2,4,20,20,6,N/A,N/A
Bailén 1808,5.515,6.66,30,N/A,1997,2.44,2,2,120,120,16,Wargames,N/A
Wanted: Rich or Dead,5.515,6.04,81,N/A,2017,2.00,3,5,10,30,14,N/A,N/A
None Shall Pass!,5.515,5.92,114,N/A,2022,1.67,2,4,40,60,12,N/A,N/A
Millionenspiel,5.515,5.77,111,N/A,1982,1.17,3,5,45,45,10,N/A,N/A
F28: War Always Changes,5.515,8.79,31,N/A,2018,0.00,2,2,N/A,N/A,N/A,Wargames,N/A
Fletcher Pratt's Naval War Game,5.515,6.9,32,N/A,1943,2.33,2,2,N/A,N/A,12,Wargames,N/A
Coven,5.515,5.75,107,99.99,2015,3.25,3,5,60,90,14,N/A,N/A
Battle of the Bands,5.515,5.81,184,N/A,2001,1.43,2,4,45,45,13,Family,Thematic
Stock Market Guru,5.515,5.9,95,N/A,1997,2.56,1,10,240,240,10,N/A,N/A
Rogue Agent,5.515,5.72,255,N/A,2013,2.29,1,4,90,90,12,N/A,N/A
Desert Bazaar,5.515,5.72,146,N/A,2006,2.05,3,5,45,45,10,Family,Strategy
Cinch,5.515,6.15,49,N/A,N/A,2.33,4,4,60,60,N/A,N/A,N/A
"Bloody Ridge: Turning Point on Guadalcanal, September 1942",5.515,6.24,46,N/A,1975,2.23,2,2,90,90,12,Wargames,N/A
Hi Lo Flip,5.515,6.12,61,15.99,2020,1.00,2,6,15,15,8,N/A,N/A
MooT,5.515,7.44,31,N/A,1998,2.00,2,12,60,60,N/A,N/A,N/A
Expedition Zetta,5.515,6.12,106,N/A,2018,3.23,1,5,30,180,10,N/A,N/A
Deterrence,5.515,6.37,33,N/A,2012,2.57,2,2,45,45,14,Strategy,Wargames
Rise Up: The Game of People and Power,5.515,6.74,30,N/A,2017,2.00,2,5,60,90,10,N/A,N/A
Kabuki,5.515,5.67,275,N/A,2011,1.14,2,6,20,20,6,N/A,N/A
Nimbee,5.515,5.78,105,N/A,2017,2.00,2,4,20,40,10,N/A,N/A
Dragonfire,5.515,5.77,81,N/A,1992,1.88,3,5,60,60,9,Thematic,N/A
Nimbee,5.515,5.78,105,N/A,2017,2.00,2,4,20,40,10,N/A,N/A
Dragonfire,5.515,5.77,81,N/A,1992,1.88,3,5,60,60,9,Thematic,N/A
Politiko (2nd Ed),5.515,6.61,33,N/A,2013,0.00,3,6,45,45,14,N/A,N/A
Witching Hour,5.515,5.9,86,19.21,2017,1.00,2,5,30,45,14,N/A,N/A
Nexos,5.515,5.95,81,N/A,2010,1.60,2,4,30,30,7,Abstract,N/A
Rainbow 7,5.515,6.59,31,N/A,2022,1.00,2,5,20,20,7,N/A,N/A
Genius Rules,5.515,6.05,53,N/A,1987,1.00,2,4,10,10,10,N/A,N/A
Soul Raiders,5.515,7.96,32,N/A,2024,2.50,1,4,120,240,13,N/A,N/A
Difference Junior,5.515,6.4,55,N/A,2016,1.00,2,6,20,20,4,Children's,N/A
Quest: Awakening of Melior,5.515,6.34,43,N/A,2017,2.00,1,1,15,45,14,N/A,N/A
Irezumi,5.515,6.41,43,N/A,2012,2.00,2,4,20,20,8,N/A,N/A
Piratissimo,5.515,5.76,192,N/A,2005,1.23,2,4,20,30,6,Children's,N/A
Dragon Land,5.515,6.03,64,N/A,2020,1.67,2,4,30,45,9,Family,N/A
Great Medieval Battles Bannockburn and Angorra,5.515,6.46,36,N/A,1999,2.33,1,2,360,360,12,Wargames,N/A
Coraline: Beware the Other Mother,5.515,6.33,65,23.80,2020,1.75,1,4,30,60,14,N/A,N/A
Bowl-O-Rama,5.515,6.54,30,N/A,2002,1.00,1,32,30,30,8,N/A,N/A
Party & Co: Extreme,5.515,5.66,313,N/A,2005,1.07,3,20,30,30,14,N/A,N/A
Pharao,5.515,6.61,37,N/A,2017,2.00,1,4,30,30,8,N/A,N/A
Magic Money,5.515,6.33,40,N/A,2020,0.00,3,6,20,40,14,N/A,N/A
Trainsport: Switzerland,5.515,6.31,36,N/A,1997,3.00,3,5,120,120,12,N/A,N/A
Nile,5.515,6.01,81,N/A,1967,1.78,2,4,60,60,6,Abstract,N/A
Arschmallows,5.515,6.8,32,N/A,2023,2.00,2,6,15,45,9,N/A,N/A
Ascension,5.515,6.69,31,N/A,1982,1.00,2,4,60,60,10,Abstract,N/A
Hex Wars,5.515,8.67,31,N/A,2024,0.00,2,2,30,60,10,N/A,N/A
"Mees, kes teadis ussisõnu",5.515,6.07,100,N/A,2009,1.27,2,5,60,60,9,N/A,N/A
The Prestel New York Architecture Game,5.515,5.96,65,N/A,2002,1.13,2,5,30,30,8,N/A,N/A
Formel 1 Nürburgring,5.515,6.32,35,N/A,1985,1.00,2,6,60,60,10,N/A,N/A
Schätzen Sie mal! Mord & Totschlag,5.515,6.42,32,N/A,2008,1.25,2,8,30,30,10,N/A,N/A
Les Aigles,5.515,6.5,31,N/A,1990,3.83,2,6,180,360,12,Wargames,N/A
i9n,5.515,6.12,60,N/A,2010,2.67,2,5,30,30,10,Family,N/A
1870,5.515,6.53,34,N/A,1978,2.38,2,2,180,180,12,Wargames,N/A
Saving Time,5.515,6.39,36,N/A,2019,2.50,1,4,30,45,10,N/A,N/A
Farkle,5.515,5.6,2818,5.59,1996,1.12,2,6,30,30,8,Family,N/A
Strat-O-Matic College Football,5.515,6.6,36,N/A,1976,2.50,2,2,N/A,N/A,11,N/A,N/A
Wake Island,5.515,6.49,34,N/A,1981,2.63,2,2,120,120,12,Wargames,N/A
Cranium: Hullabaloo,5.515,5.71,261,N/A,2003,1.04,1,6,30,30,4,Children's,N/A
Anybody's Guess,5.515,5.83,111,N/A,1990,1.36,2,12,45,45,16,Party,N/A
Burma,5.515,6.56,36,N/A,1976,3.22,2,4,240,240,12,Wargames,N/A
Last Starfleet,5.515,6.34,39,N/A,2015,2.20,2,6,60,90,13,N/A,N/A
For Bloody Honor: The Russian Civil War,5.515,6.29,44,N/A,2006,2.00,2,4,120,120,12,Wargames,N/A
Vier zu mir!,5.515,6.01,56,N/A,1996,1.33,3,8,30,30,5,Children's,N/A
Sudoku: Duell der Meister,5.515,5.97,61,N/A,2006,1.64,2,2,25,25,10,Abstract,N/A
Summertime,5.515,5.7,144,N/A,2006,1.58,2,2,30,30,8,Family,N/A
You Gotta Be Kitten Me!,5.515,5.77,167,N/A,2016,1.33,2,10,30,30,10,N/A,N/A
Black Stories: Funny Death Edition 2,5.515,6.32,42,N/A,2014,1.00,2,99,2,222,12,N/A,N/A
Buttons,5.515,5.59,424,N/A,2015,1.15,2,4,20,30,8,N/A,N/A
"""Shobai"" All Right",5.515,6.27,37,N/A,2019,2.00,2,5,30,45,8,N/A,N/A
Raccoon Rumpus,5.515,5.88,79,N/A,2013,1.00,2,4,N/A,N/A,3,N/A,N/A
Schlafmütze,5.515,5.95,61,N/A,2003,1.00,3,7,15,15,5,Children's,N/A
Mine Your Business,5.515,7.03,32,N/A,2023,0.00,1,4,20,40,12,N/A,N/A
METAL,5.515,6.25,40,N/A,2019,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Absolut överens,5.515,6.04,81,N/A,2004,1.00,4,8,30,30,15,N/A,N/A
El Dorado Canyon,5.514,8.74,30,N/A,2015,1.75,4,6,30,30,12,N/A,N/A
Harry Hopper,5.514,6.5,55,N/A,2015,1.00,2,4,20,20,6,N/A,N/A
Le Mur de Pise,5.514,6.16,48,N/A,2004,1.14,2,5,15,15,7,N/A,N/A
"San, Ni, Ichi",5.514,6.23,58,N/A,2016,1.33,3,6,10,25,10,N/A,N/A
Take Your Best Shot,5.514,5.87,76,N/A,2006,1.13,3,5,20,20,10,Party,N/A
OASIS New Hope,5.514,5.96,131,N/A,2023,1.67,2,4,25,40,10,N/A,N/A
Goblin Slayer,5.514,6.17,55,N/A,2008,1.43,2,2,60,60,N/A,Thematic,Wargames
Gaudí,5.514,6.01,90,N/A,2002,1.86,2,6,30,30,8,Abstract,N/A
Instinct,5.514,5.74,141,N/A,1998,1.36,3,6,20,20,10,N/A,N/A
Star Cruiser,5.514,6.24,50,N/A,1987,2.75,2,2,120,120,12,Wargames,N/A
Jeopardy! Card Game,5.514,6.19,50,11.69,2017,1.00,2,4,20,30,12,N/A,N/A
Anime Saga,5.514,6.75,37,N/A,2017,2.00,2,5,75,120,14,N/A,N/A
Doctor Rat,5.514,6.49,31,N/A,2023,1.50,2,7,30,30,10,N/A,N/A
Cosmic Empires,5.514,6.59,61,N/A,2012,2.88,2,5,90,90,12,N/A,N/A
My Funny Dinos,5.514,6.4,36,N/A,2020,1.00,2,4,20,20,7,N/A,N/A
Striking the Anvil: Operation Anvil Dragoon,5.514,6.28,36,N/A,2009,2.20,2,2,60,60,12,Wargames,N/A
Sink the Bismarck!,5.514,6.31,45,N/A,1992,3.00,2,2,180,180,12,Wargames,N/A
It from the Pit,5.514,6.09,68,N/A,1992,1.00,2,4,N/A,N/A,8,N/A,N/A
Winter Fury: The Battle of Tolvajärvi 1939,5.514,6.04,69,N/A,2001,2.73,2,2,360,360,14,Wargames,N/A
Drop Site,5.514,6.06,81,N/A,2011,1.57,2,4,20,40,8,N/A,N/A
Evening in the Stable,5.514,6.16,59,N/A,2011,1.00,1,4,10,10,2,N/A,N/A
Habe fertig,5.514,5.82,77,N/A,2013,1.00,2,4,20,20,8,N/A,N/A
Go for Gold,5.514,5.92,76,N/A,2021,1.60,2,4,10,10,8,N/A,N/A
James Clavell's Tai-Pan,5.514,5.99,62,N/A,1981,2.33,2,4,120,120,12,N/A,N/A
It's 5pm,5.514,6.19,46,N/A,2021,1.50,1,4,20,40,14,N/A,N/A
Dark Castle,5.514,6.18,50,N/A,2016,0.00,2,2,15,15,12,N/A,N/A
