Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Explore Europe,5.41,5.11,431,N/A,1954,1.38,2,6,30,30,9,Family,N/A
Headache,5.41,4.41,162,N/A,1968,1.08,2,4,20,20,5,Abstract,Children's
Electric Football,5.409,4.85,245,N/A,1948,1.43,2,4,120,120,10,Family,N/A
Jumbo Jet,5.409,4.83,273,N/A,1975,1.54,2,6,240,240,9,Family,N/A
Time Control,5.409,2.13,53,N/A,2003,2.00,2,4,45,45,12,N/A,N/A
Black Mirror: NOSEDIVE,5.409,4.08,137,N/A,2018,1.80,3,6,N/A,N/A,13,N/A,N/A
Story War,5.408,4.94,314,N/A,2013,1.35,3,8,30,30,8,Party,N/A
The Game of Life: The Simpsons Edition,5.408,5.05,421,N/A,2004,1.25,2,6,60,60,9,N/A,N/A
Evil Baby Orphanage,5.407,5.25,652,N/A,2012,1.48,3,6,15,15,13,N/A,N/A
Po-Ke-No,5.407,4.62,219,N/A,1930,1.05,2,13,10,10,8,Party,N/A
Wizard School,5.407,4.74,288,N/A,2016,2.45,2,5,40,90,12,N/A,N/A
Greed Quest,5.406,4.6,239,N/A,2004,1.15,3,6,30,30,8,N/A,N/A
Single Card Game,5.406,3.82,114,N/A,2016,1.00,2,8,5,5,5,Party,N/A
Devil Bunny Hates the Earth,5.405,4.85,299,N/A,2001,1.22,2,5,20,20,10,Party,N/A
Mega Man: The Board Game,5.405,5.19,300,N/A,2016,1.57,2,6,60,90,13,Strategy,Thematic
Dune: House Secrets,5.405,5.17,568,29.25,2021,1.28,1,4,90,180,14,N/A,N/A
Elden Ring: The Board Game,5.405,3.67,112,N/A,2024,1.50,1,4,90,120,14,N/A,N/A
Connect 4 (Revised Edition),5.404,5.23,765,N/A,2008,1.25,2,2,15,15,6,Children's,N/A
Trap the Cap,5.404,4.91,370,N/A,1927,1.09,2,6,30,30,6,Children's,N/A
Yahtzee Jr.,5.404,5.01,435,13.60,1988,1.10,2,4,10,10,4,Children's,N/A
Outrage! Steal the Crown Jewels,5.404,4.92,317,N/A,1992,1.89,2,6,45,45,8,N/A,N/A
Shark Attack!,5.404,4.71,260,N/A,1988,1.00,2,4,10,10,4,Children's,N/A
Evil Genius: Deathray,5.404,4.51,149,N/A,2015,1.37,2,6,20,60,8,N/A,N/A
Bibleopoly,5.403,3.66,113,19.99,1991,1.36,2,6,60,60,8,N/A,N/A
We Didn't Playtest This At All,5.403,5.43,3510,17.07,2007,1.08,2,10,1,10,12,Party,N/A
Trick 'r Treat,5.403,4.45,197,N/A,1998,1.09,3,6,20,20,8,Children's,N/A
Yeti in My Spaghetti,5.403,4.89,360,13.99,2015,1.00,2,99,15,15,4,Children's,N/A
Surprise Slides Game,5.402,4.1,144,N/A,2013,1.00,2,4,30,30,3,N/A,N/A
Grzybobranie,5.402,4.36,175,N/A,1975,1.00,2,4,15,15,4,Children's,N/A
Rocketville,5.4,5.08,592,13.00,2006,1.58,3,5,45,45,10,Family,N/A
Jim Henson's Labyrinth: The Board Game,5.4,5.26,772,45.95,2016,1.81,1,5,60,120,6,Thematic,N/A
"Men Are from Mars, Women Are from Venus",5.399,3.95,137,34.50,1998,1.33,4,4,60,60,18,N/A,N/A
Star Trek: The Game,5.399,4.38,181,N/A,1992,2.21,2,6,60,60,10,N/A,N/A
Monopoly: Disney,5.399,5.19,610,72.59,2001,1.89,2,8,90,90,8,Family,N/A
Spoons,5.399,5.13,589,N/A,1972,1.09,4,13,30,30,8,Party,N/A
Spare Time Bowling,5.399,3.98,136,N/A,1940,1.08,2,2,60,60,8,N/A,N/A
Trivial Pursuit: DVD – Pop Culture Game,5.399,4.98,449,18.50,2003,1.60,2,4,60,60,12,N/A,N/A
Escape The Night: The Board Game,5.399,4.79,157,N/A,2020,1.00,1,11,90,120,N/A,N/A,N/A
Bucket of Doom,5.399,4.95,406,N/A,2014,1.00,4,20,30,30,18,Party,N/A
The Princess Bride: Prepare to Die,5.398,3.58,112,N/A,2013,1.00,3,10,15,15,8,N/A,N/A
Cardiceo,5.398,3.54,104,N/A,2016,1.00,2,6,30,60,10,N/A,N/A
Busen Memo,5.398,4.78,295,N/A,2001,1.41,2,2,10,10,18,Party,N/A
Roller Coaster Hippo,5.397,4.77,308,N/A,1988,1.19,3,6,60,60,12,N/A,N/A
Pictureka! Card Game,5.396,5.08,578,N/A,2008,1.03,2,20,15,15,6,Family,N/A
Tri-Ominos,5.396,5.38,2864,N/A,1965,1.39,2,6,30,30,6,Abstract,N/A
Kanji Battle,5.396,4.34,188,N/A,2007,1.42,2,6,60,60,12,N/A,N/A
Fox and Geese,5.396,4.68,292,N/A,1400,1.48,2,2,20,20,8,Abstract,N/A
Wench,5.395,4.52,221,45.00,2005,1.26,3,5,25,25,18,Party,Thematic
Toss Across,5.395,4.42,199,32.76,1969,1.00,2,6,20,20,5,N/A,N/A
The Big Bang Theory: Fact or Fiction Game,5.395,4.32,183,24.99,2011,1.25,2,8,30,60,12,N/A,N/A
Young Jedi: Collectible Card Game,5.395,4.97,370,N/A,1999,1.64,2,2,45,45,8,Customizable,N/A
Spellfire,5.395,5.27,644,N/A,1994,2.04,2,8,90,90,10,Customizable,N/A
Pass-out,5.393,3.75,120,N/A,1962,1.10,2,6,240,240,18,N/A,N/A
Dante's Inferno,5.393,4.73,299,N/A,2003,1.97,3,6,90,90,12,Strategy,Thematic
Battle of the Sexes Card Game,5.393,3.49,113,9.99,2001,1.09,2,12,30,30,12,N/A,N/A
Intelligent Design vs. Evolution,5.393,1.79,61,N/A,2006,1.40,2,8,60,60,8,N/A,N/A
Bed Bugs,5.393,4.43,203,N/A,1985,1.06,2,4,10,10,6,Children's,N/A
Tribond,5.393,5.28,1291,N/A,1989,1.37,2,15,60,60,12,Party,N/A
Star Wars: Jedi Unleashed,5.393,4.79,320,N/A,2002,1.43,2,5,45,45,8,N/A,N/A
The Very Hungry Caterpillar Game,5.393,3.74,129,N/A,2006,1.00,2,4,15,15,3,Children's,N/A
Monopoly: Cheaters Edition,5.392,4.99,429,28.00,2018,1.29,2,6,60,180,8,Family,N/A
Charades,5.391,5.08,605,N/A,1550,1.11,2,20,30,30,8,Party,N/A
The Sneaky Snacky Squirrel Game,5.391,5.14,610,22.99,2011,1.05,2,4,15,15,3,Children's,N/A
DogFight WW1,5.391,4.03,144,N/A,2013,1.00,2,2,30,30,8,Wargames,N/A
Kriegspiel,5.39,4.83,303,N/A,1970,1.98,2,2,60,120,12,Wargames,N/A
Anasazi,5.39,4.93,463,N/A,2006,1.80,2,4,30,30,10,Family,Strategy
Buffy the Vampire Slayer: The Board Game,5.39,3.99,159,N/A,2000,1.82,2,8,60,60,14,Thematic,N/A
Punderdome: A Card Game for Pun Lovers,5.39,4.77,315,18.00,2016,1.00,3,99,30,90,12,N/A,N/A
24 DVD Board Game,5.39,2.31,75,13.03,2006,1.00,2,2,N/A,N/A,12,N/A,N/A
Happy Families,5.39,4.81,338,N/A,1851,1.05,2,4,10,30,4,Children's,N/A
Boxes,5.389,4.67,294,N/A,1889,1.59,2,2,15,15,7,Abstract,N/A
Deutschlandreise,5.389,4.56,254,N/A,1935,1.18,2,6,45,45,9,Family,N/A
Dread Pirate,5.389,5.29,1009,N/A,2002,1.46,2,4,60,60,8,Family,N/A
Penalty Challenge,5.388,3.58,103,N/A,2019,1.00,2,4,20,40,6,N/A,N/A
POOP: The Game,5.388,4.87,356,N/A,2014,1.11,2,5,15,15,5,N/A,N/A
Lucky Ducks,5.388,4.2,170,24.12,1995,1.00,2,4,10,10,3,Children's,N/A
Overturn: Rising Sands,5.388,1.59,70,N/A,N/A,0.00,2,6,90,160,15,N/A,N/A
Killer Bunnies and the Quest for the Magic Carrot,5.387,5.51,5858,N/A,2002,1.88,2,8,45,45,12,Family,N/A
Bunco Party,5.387,3.73,133,45.98,2004,1.22,2,12,60,60,8,N/A,N/A
Name 5,5.387,4.75,313,N/A,2009,1.25,2,20,30,60,12,N/A,N/A
Snail's Pace Race,5.386,5.12,715,N/A,1985,1.01,2,6,10,10,3,Children's,N/A
The Game of Life (2013- Editions),5.385,4.87,430,N/A,2013,1.25,2,4,60,60,8,N/A,N/A
Pirateology: The Game,5.385,4.0,161,N/A,2007,1.75,2,5,45,60,8,N/A,N/A
The Umbrella Academy Game,5.383,3.25,123,N/A,2020,1.00,1,6,20,40,12,N/A,N/A
Trivial Pursuit: 90's Time Capsule Edition,5.383,5.16,795,71.46,2004,1.40,2,4,90,90,12,Family,Party
Potions Brew,5.383,3.56,123,N/A,2016,1.00,3,5,30,30,8,N/A,N/A
The Lord of the Rings: The Return of the King,5.382,3.73,139,N/A,2004,1.56,2,6,60,60,8,N/A,N/A
Quidditch: The Game,5.382,2.85,95,32.48,2000,1.67,2,14,30,30,8,Children's,N/A
Poker Dice,5.381,5.02,590,N/A,N/A,1.26,2,12,10,10,8,Family,N/A
The Game of Authors,5.38,4.5,254,N/A,1861,1.03,2,6,5,15,7,Children's,N/A
Chomp!,5.38,4.71,340,43.92,2000,1.04,2,5,20,20,6,Children's,Family
The Simpsons Trivia Game,5.379,4.5,266,N/A,2000,1.33,2,5,60,60,8,N/A,N/A
ThinkBlot,5.379,4.39,238,24.89,1997,1.00,2,6,45,45,10,N/A,N/A
Ramses Pyramid,5.379,5.0,568,N/A,2009,1.23,2,4,20,20,8,Children's,N/A
Monopoly: Here and Now,5.378,5.0,497,45.58,2005,1.66,2,8,180,180,8,Family,N/A
Monopoly: The Simpsons,5.378,5.23,776,105.57,2001,1.57,2,6,120,120,8,Children's,N/A
Solo,5.377,5.27,1188,N/A,1993,1.03,2,10,30,30,6,Family,N/A
Monopoly: London,5.376,4.64,319,N/A,1972,1.74,2,8,180,180,8,N/A,N/A
Tjuv och polis,5.374,4.34,237,N/A,1943,1.55,2,6,60,120,7,Children's,Family
Hit the Deck,5.374,4.44,261,N/A,2001,1.00,2,6,20,20,6,N/A,N/A
Big Time Soccer,5.374,3.29,117,N/A,2016,1.33,2,2,30,60,10,N/A,N/A
Super Deck!,5.373,2.13,79,N/A,1994,1.40,2,2,20,20,12,Customizable,N/A
Balloon Pop!,5.373,4.84,442,19.95,2017,1.00,1,10,10,10,13,Family,N/A
Cheater,5.373,4.11,197,N/A,1995,1.06,2,4,45,45,7,Family,N/A
Warriors,5.373,5.0,632,N/A,2004,1.42,2,4,30,30,8,Wargames,N/A
Manga Manga,5.373,4.26,239,N/A,2004,1.12,2,6,30,30,8,Party,N/A
PAC-MAN Game,5.372,4.92,505,N/A,1982,1.28,2,4,20,20,7,Children's,Family
The Club,5.371,4.4,252,N/A,2008,1.69,2,4,60,60,15,Thematic,N/A
Tom Clancy's Politika,5.37,4.25,220,74.99,1997,2.70,2,8,90,90,12,Strategy,N/A
Fantasy,5.369,5.0,607,N/A,2001,1.16,2,4,20,20,8,Family,N/A
The Haunting House,5.368,5.07,740,N/A,2003,1.38,2,6,45,45,10,Family,N/A
The Logo Board Game,5.367,5.19,1128,24.99,2008,1.18,2,6,40,40,12,Party,N/A
Crocodile Dentist,5.367,4.8,434,23.99,1991,1.27,2,4,10,10,4,Children's,N/A
Angry Birds: Card Game,5.366,4.68,373,N/A,2011,1.08,2,5,10,10,5,Children's,N/A
Beat the Parents,5.366,4.36,261,24.98,2004,1.14,2,6,30,30,8,Family,N/A
Cashflow 101,5.365,5.22,728,69.00,1996,2.13,2,6,180,180,10,Family,N/A
Are You the Traitor?,5.365,5.02,730,20.00,2009,1.45,4,10,10,30,13,Party,N/A
Go to the Head of the Class,5.363,4.65,348,N/A,1936,1.21,2,6,45,45,6,Children's,N/A
Survivor,5.363,3.96,202,68.21,2000,1.20,4,8,60,60,18,N/A,N/A
WTF: (What the Fish!),5.363,3.59,165,11.80,2017,1.00,2,6,N/A,N/A,8,N/A,N/A
Deal or No Deal,5.362,3.88,184,N/A,2006,1.71,2,6,30,30,8,N/A,N/A
Fallen City of Karez,5.362,4.5,304,17.98,2012,3.06,1,5,120,120,12,Strategy,N/A
Power Lunch,5.362,2.78,108,9.49,1994,1.43,2,6,45,45,10,N/A,N/A
Feed the Kitty,5.362,4.85,466,N/A,2006,1.03,2,5,15,15,4,Children's,N/A
Monopoly: The Portable Property Trading Game,5.361,4.42,295,N/A,1994,1.69,2,6,120,120,8,N/A,N/A
Monopoly: Star Wars Limited Collector's Edition,5.361,5.22,1150,97.74,1996,1.65,2,8,60,60,8,Family,N/A
Battlestar Galactica,5.361,4.07,202,N/A,1978,1.14,2,4,30,30,7,Children's,Family
Drunk Stoned or Stupid: A Party Game,5.358,4.36,284,N/A,2014,1.00,4,4,15,30,17,Party,N/A
Bears vs Babies,5.358,5.42,4666,20.19,2017,1.24,2,5,15,20,7,Party,N/A
Monopoly: Deluxe Edition,5.357,5.28,1316,59.95,1995,1.87,2,10,180,180,8,Family,N/A
The Lord of the Rings: The Two Towers Board Game,5.357,3.71,163,N/A,2003,1.20,2,6,60,60,8,N/A,N/A
The Hobbit Card Game,5.356,5.19,1511,N/A,2012,1.41,2,5,30,30,10,Family,N/A
Electronic Battleship,5.355,4.96,584,70.39,1977,1.25,2,2,30,30,8,Children's,N/A
Deer in the Headlights Game,5.355,4.83,480,11.99,2012,1.16,2,6,30,30,5,N/A,N/A
Trivial Pursuit: 20th Anniversary Edition,5.353,5.22,1430,31.00,2002,1.80,2,6,180,180,12,Party,N/A
Patience,5.352,4.88,551,N/A,1783,1.22,1,1,10,10,8,Abstract,Family
Crocodile Pool Party,5.352,4.46,324,N/A,1968,1.29,2,2,30,30,8,Children's,N/A
Stupid Deaths,5.352,4.47,342,N/A,2018,1.00,2,6,N/A,N/A,12,N/A,N/A
Stay Alive,5.352,5.05,903,N/A,1965,1.21,2,4,30,30,8,Abstract,Family
Gazdálkodj Okosan!,5.351,4.54,302,N/A,1960,1.22,2,7,45,45,N/A,N/A,N/A
Pie Face,5.348,4.8,500,25.98,1964,1.00,2,4,15,15,5,Children's,N/A
Redshirts,5.348,4.6,366,N/A,2012,1.42,2,7,30,30,12,N/A,N/A
