Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Architects of the West Kingdom,7.548,7.75,27660,53.56,2018,2.75,1,5,60,80,12,Strategy,N/A
The 7th Continent,7.544,7.85,21808,69.00,2017,2.90,1,4,5,1000,14,Thematic,N/A
Battlestar Galactica: The Board Game,7.543,7.73,36105,N/A,2008,3.25,3,6,120,180,14,Thematic,N/A
Decrypto,7.537,7.77,20939,24.99,2018,1.81,3,8,15,45,12,Party,N/A
Inis,7.535,7.82,19076,72.79,2016,2.89,2,4,60,90,14,Strategy,N/A
Keyflower,7.533,7.73,22603,71.89,2012,3.34,2,6,90,120,12,Strategy,N/A
Raiders of the North Sea,7.53,7.75,23148,47.94,2015,2.55,2,4,60,80,12,Strategy,N/A
Trickerion: Legends of Illusion,7.53,7.97,10277,70.00,2015,4.25,2,4,60,180,14,Strategy,N/A
Caylus,7.528,7.72,28927,124.99,2005,3.80,2,5,60,150,12,Strategy,N/A
Dominion: Intrigue,7.524,7.69,33313,31.99,2009,2.41,2,6,30,30,13,Strategy,N/A
Tigris & Euphrates,7.524,7.71,28284,N/A,1997,3.50,2,4,90,90,12,Strategy,N/A
Mombasa,7.52,7.85,13075,N/A,2015,3.90,2,4,75,150,12,Strategy,N/A
Lorenzo il Magnifico,7.52,7.85,13370,49.95,2016,3.29,2,4,60,120,12,Strategy,N/A
Troyes,7.519,7.72,22933,N/A,2010,3.46,1,4,90,90,12,Strategy,N/A
Eldritch Horror,7.518,7.76,35587,54.87,2013,3.32,1,8,120,240,14,Thematic,N/A
The Lord of the Rings: Journeys in Middle-Earth,7.513,7.93,15581,103.72,2019,2.65,1,5,60,120,14,Thematic,N/A
Concordia Venus,7.508,8.29,5251,66.23,2018,3.02,2,6,60,120,12,Strategy,N/A
Twilight Imperium: Third Edition,7.505,7.8,19193,178.95,2005,4.26,3,6,180,240,14,Strategy,Thematic
Oathsworn: Into the Deepwood,7.501,9.09,3573,649.99,2022,3.57,1,4,30,90,14,Thematic,N/A
Russian Railroads,7.497,7.74,17630,229.99,2013,3.40,2,4,120,120,13,Strategy,N/A
Patchwork,7.496,7.6,63221,27.99,2014,1.60,2,2,15,30,8,Abstract,Family
Trajan,7.49,7.75,17351,N/A,2011,3.64,2,4,60,120,12,Strategy,N/A
Carnegie,7.489,8.04,7847,64.04,2022,3.83,1,4,90,120,12,Strategy,N/A
Rising Sun,7.486,7.78,20548,109.99,2018,3.30,3,5,90,120,14,Strategy,N/A
Dominion,7.483,7.6,89077,38.34,2008,2.35,2,4,30,30,13,Strategy,N/A
Aeon's End: War Eternal,7.481,8.28,5463,38.62,2017,2.92,1,4,60,60,14,Strategy,N/A
Dwellings of Eldervale,7.48,8.2,6250,N/A,2020,3.26,1,5,60,150,14,Strategy,N/A
Age of Steam,7.471,7.84,10941,N/A,2002,3.88,1,6,120,120,13,Strategy,N/A
The Quest for El Dorado,7.469,7.67,23363,N/A,2017,1.93,2,4,30,60,10,Family,N/A
Vinhos: Deluxe Edition,7.468,8.1,6503,116.20,2016,4.02,1,4,60,135,14,Strategy,N/A
Clank! In! Space!: A Deck-Building Adventure,7.467,7.79,13825,56.86,2017,2.55,2,4,45,90,12,Family,Strategy
The Isle of Cats,7.465,7.73,20158,34.99,2019,2.35,1,4,60,90,8,Family,Strategy
Pandemic: Iberia,7.463,7.89,10398,45.95,2016,2.58,2,5,45,45,8,Strategy,N/A
Hansa Teutonica,7.463,7.73,15063,50.69,2009,3.10,2,5,45,90,12,Strategy,N/A
Codenames,7.458,7.55,88344,12.39,2015,1.26,2,8,15,15,14,Party,N/A
Forbidden Stars,7.457,7.98,9031,N/A,2015,3.84,2,4,120,180,14,Strategy,N/A
Yokohama,7.456,7.82,11371,89.95,2016,3.31,2,4,90,90,14,Strategy,N/A
Champions of Midgard,7.454,7.73,17054,54.99,2015,2.61,2,4,60,90,10,Strategy,N/A
PARKS,7.45,7.68,23247,44.99,2019,2.13,1,5,30,60,10,Family,N/A
Roll for the Galaxy,7.448,7.6,31252,42.55,2014,2.78,2,5,45,45,13,Strategy,N/A
Cartographers,7.442,7.62,27301,20.99,2019,1.88,1,100,30,45,10,Family,N/A
Pandemic,7.438,7.54,122201,28.54,2008,2.40,2,4,45,45,8,Family,Strategy
Res Arcana,7.433,7.66,20720,39.99,2019,2.63,2,4,30,60,12,Strategy,N/A
Targi,7.428,7.62,22528,19.95,2012,2.34,2,2,60,60,12,Strategy,N/A
SCOUT,7.428,7.79,11119,23.00,2019,1.35,2,5,15,15,9,Family,N/A
Watergate,7.425,7.79,11168,26.99,2019,2.26,2,2,30,60,12,Strategy,N/A
Just One,7.424,7.6,25271,16.61,2018,1.04,3,7,20,60,8,Party,N/A
Alchemists,7.421,7.65,22288,59.95,2014,3.93,2,4,120,120,13,Strategy,N/A
Rajas of the Ganges,7.421,7.73,13567,45.45,2017,2.89,2,4,45,75,12,Strategy,N/A
Star Realms,7.421,7.56,43683,14.99,2014,1.93,2,2,20,20,12,Strategy,N/A
Ra,7.42,7.59,24085,N/A,1999,2.34,2,5,45,60,12,Strategy,N/A
Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,7.419,7.65,20855,64.99,1982,2.68,1,8,60,120,13,Thematic,N/A
It's a Wonderful World,7.419,7.69,17282,43.75,2019,2.32,1,5,30,60,14,Strategy,N/A
Kemet,7.417,7.66,18893,N/A,2012,3.00,2,5,90,120,13,Strategy,N/A
Praga Caput Regni,7.416,7.93,8024,61.46,2020,3.75,1,4,45,150,14,Strategy,N/A
Endeavor: Age of Sail,7.415,7.9,9044,N/A,2018,2.85,2,5,60,90,13,Strategy,N/A
Hadrian's Wall,7.411,8.0,6961,53.23,2021,3.13,1,6,30,60,12,Strategy,N/A
Stone Age,7.409,7.53,51784,54.99,2008,2.46,2,4,60,90,10,Family,Strategy
Ticket to Ride: Europe,7.408,7.53,73506,34.50,2005,1.92,2,5,30,60,8,Family,N/A
Legendary Encounters: An Alien Deck Building Game,7.406,7.76,13018,N/A,2014,2.70,1,5,30,60,17,Thematic,N/A
Terraforming Mars: Ares Expedition,7.403,7.7,15689,33.94,2021,2.92,1,4,45,60,14,Strategy,N/A
The Lord of the Rings: The Card Game,7.401,7.66,23842,74.93,2011,3.21,1,2,30,60,13,Customizable,N/A
Marco Polo II: In the Service of the Khan,7.399,7.98,6870,N/A,2019,3.38,2,4,60,120,12,Strategy,N/A
Star Wars: X-Wing Miniatures Game,7.398,7.64,24798,65.00,2012,2.49,2,2,30,45,14,Customizable,Wargames
Magic: The Gathering,7.397,7.57,38797,77.49,1993,3.25,2,2,20,20,13,Customizable,N/A
Tyrants of the Underdark,7.395,7.91,8508,37.50,2016,2.55,2,4,60,60,14,Strategy,N/A
Viscounts of the West Kingdom,7.394,7.86,9010,55.80,2020,3.45,1,4,60,90,12,Strategy,N/A
Undaunted: Normandy,7.394,7.81,10774,38.38,2019,2.25,2,2,45,60,14,Wargames,N/A
Splendor Duel,7.393,7.98,7318,29.99,2022,1.97,2,2,30,30,10,Family,Strategy
Istanbul,7.393,7.55,30636,69.99,2014,2.58,2,5,40,60,10,Family,Strategy
Xia: Legends of a Drift System,7.391,7.87,9689,N/A,2014,3.19,3,5,60,180,12,Strategy,Thematic
Glen More II: Chronicles,7.391,7.92,7696,84.99,2019,3.03,2,4,90,120,12,Strategy,N/A
That's Pretty Clever!,7.39,7.58,23266,20.99,2018,1.88,1,4,30,30,8,Family,N/A
Welcome To...,7.389,7.55,29433,36.95,2018,1.84,1,100,25,25,10,Family,N/A
War Chest,7.382,7.86,9187,46.31,2018,2.30,2,4,30,30,14,Abstract,N/A
Wingspan Asia,7.376,8.36,4239,35.99,2022,2.64,1,2,40,70,10,Family,Strategy
Jaipur,7.376,7.49,49537,24.99,2009,1.47,2,2,30,30,12,Family,N/A
Final Girl,7.375,8.35,4770,20.80,2021,2.63,1,1,20,60,14,Thematic,N/A
Nemesis: Lockdown,7.374,8.38,4568,143.14,2022,3.91,1,5,90,180,12,Thematic,N/A
Radlands,7.373,7.9,8643,24.99,2021,2.26,2,2,20,40,14,Strategy,N/A
Chaos in the Old World,7.373,7.66,15489,N/A,2009,3.20,3,4,60,120,13,Strategy,Thematic
Dominion (Second Edition),7.37,7.85,9226,38.34,2016,2.17,2,4,30,30,14,Strategy,N/A
War of the Ring,7.369,7.77,10607,78.59,2004,3.84,2,4,120,120,12,Thematic,Wargames
Hegemony: Lead Your Class to Victory,7.366,8.54,3666,94.99,2023,4.13,2,4,90,180,14,Strategy,N/A
Revive,7.363,8.18,4903,N/A,2022,3.41,1,4,90,120,14,Strategy,N/A
This War of Mine: The Board Game,7.359,7.78,12575,65.72,2017,3.30,1,6,45,120,18,Thematic,N/A
Descent: Journeys in the Dark (Second Edition),7.358,7.62,25041,199.95,2012,3.21,1,5,120,120,14,Thematic,N/A
Azul: Summer Pavilion,7.354,7.65,14694,35.61,2019,2.05,2,4,30,45,8,Abstract,Family
Memoir '44,7.352,7.54,29611,N/A,2004,2.28,2,8,30,60,8,Wargames,N/A
Unmatched: Cobble & Fog,7.352,8.01,6551,38.79,2020,1.97,2,4,20,40,9,Strategy,N/A
Too Many Bones: Undertow,7.348,8.69,3076,100.00,2018,4.01,1,2,60,180,12,Strategy,Thematic
Cosmic Encounter,7.346,7.53,32244,55.99,2008,2.59,3,5,60,120,12,Strategy,Thematic
Horrified,7.346,7.66,15278,39.99,2019,2.05,1,5,60,60,10,Family,Thematic
Railways of the World,7.343,7.67,12128,149.99,2005,3.02,2,6,120,120,10,Strategy,N/A
Castles of Mad King Ludwig,7.34,7.52,25222,50.09,2014,2.65,1,4,90,90,13,Strategy,N/A
The Resistance: Avalon,7.339,7.52,32640,20.14,2012,1.74,5,10,30,30,13,Party,N/A
Sagrada,7.338,7.48,39179,39.95,2017,1.92,1,4,30,45,14,Abstract,Family
Sekigahara: The Unification of Japan,7.336,8.0,5709,87.33,2011,2.79,2,2,180,180,14,Wargames,N/A
Dune,7.336,7.96,7863,55.13,2019,3.99,2,6,120,180,14,Strategy,Thematic
The Red Cathedral,7.334,7.73,10742,38.25,2020,2.81,1,4,80,80,10,Strategy,N/A
Clank!: Catacombs,7.332,8.32,3962,57.95,2022,2.51,2,4,45,90,13,Family,Strategy
Ora et Labora,7.33,7.69,10838,69.99,2011,3.89,1,4,60,180,13,Strategy,N/A
A Game of Thrones: The Board Game (Second Edition),7.327,7.54,33750,40.99,2011,3.72,3,6,120,240,14,Strategy,N/A
Ticket to Ride: Nordic Countries,7.327,7.63,13776,99.99,2007,1.97,2,3,30,60,8,Family,N/A
Darwin's Journey,7.322,8.2,4512,N/A,2023,3.85,1,4,60,120,14,Strategy,N/A
Star Wars: Outer Rim,7.322,7.73,11573,60.85,2019,2.52,1,4,120,180,14,Thematic,N/A
Meadow,7.318,7.77,9086,29.47,2021,2.23,1,4,60,90,10,Family,Strategy
Suburbia,7.318,7.48,24834,62.22,2012,2.77,1,4,60,90,8,Strategy,N/A
Dead of Winter: A Crossroads Game,7.318,7.48,45516,35.65,2014,3.01,2,5,60,120,13,Thematic,N/A
Commands & Colors: Ancients,7.317,7.77,8714,54.80,2006,2.69,2,2,60,60,12,Wargames,N/A
Earth,7.316,7.74,10190,39.80,2023,2.87,1,5,45,90,13,Strategy,N/A
Space Base,7.316,7.55,17763,36.01,2018,2.12,2,5,60,60,14,Family,N/A
Captain Sonar,7.315,7.52,20661,63.49,2016,2.19,2,8,45,60,14,Party,Thematic
Go,7.315,7.65,16929,30.19,-2200,3.93,2,2,30,180,8,Abstract,N/A
Welcome to the Moon,7.312,8.01,5519,45.45,2021,2.51,1,6,25,30,10,Family,Thematic
Village,7.312,7.5,22955,N/A,2011,3.07,2,4,60,90,12,Strategy,N/A
Paleo,7.309,7.72,10989,56.87,2020,2.63,1,4,45,60,10,Strategy,Thematic
Planet Unknown,7.305,7.9,6451,N/A,2022,2.23,1,6,60,80,10,Strategy,N/A
Splendor,7.303,7.42,77370,22.61,2014,1.78,2,4,30,30,10,Family,N/A
Modern Art,7.3,7.49,21566,N/A,1992,2.29,3,5,45,45,10,Strategy,N/A
Star Realms: Colony Wars,7.298,7.81,7930,17.95,2015,1.90,2,2,20,20,12,Strategy,N/A
Tichu,7.298,7.58,15246,13.03,1991,2.34,4,4,60,60,10,Strategy,N/A
Carcassonne,7.297,7.41,123102,22.67,2000,1.90,2,5,30,45,7,Family,N/A
Coimbra,7.296,7.63,11568,47.79,2018,3.25,2,4,60,90,14,Strategy,N/A
Near and Far,7.294,7.69,10098,59.60,2017,2.89,2,4,90,120,13,Thematic,N/A
Combat Commander: Europe,7.293,7.95,5879,N/A,2006,3.25,2,2,60,180,12,Wargames,N/A
Nations,7.292,7.61,12163,112.95,2013,3.55,1,5,40,200,14,Strategy,N/A
Ankh: Gods of Egypt,7.292,7.83,8304,65.30,2021,3.09,2,5,90,90,14,Strategy,N/A
Under Falling Skies,7.292,7.69,10286,27.45,2020,2.40,1,1,20,40,12,Strategy,N/A
Dinosaur Island,7.291,7.58,15706,52.12,2017,3.04,1,4,90,120,8,Strategy,N/A
Calico,7.291,7.56,17170,N/A,2020,2.17,1,4,30,45,10,Abstract,Family
Nidavellir,7.29,7.61,12514,39.99,2020,2.10,2,5,45,45,10,Strategy,N/A
Wonderland's War,7.29,8.13,4928,N/A,2022,3.01,2,5,45,125,13,Strategy,N/A
Paths of Glory,7.289,8.05,5118,159.00,1999,3.85,2,2,480,480,14,Wargames,N/A
YINSH,7.284,7.71,8799,35.93,2003,2.66,2,2,30,60,9,Abstract,N/A
My City,7.282,7.67,9852,33.35,2020,1.99,2,4,30,30,10,Family,Strategy
Ticket to Ride,7.28,7.4,86982,43.97,2004,1.83,2,5,30,60,8,Family,N/A
Cyclades,7.277,7.51,21109,70.56,2009,2.82,2,5,60,90,13,Strategy,N/A
Aeon's End: Legacy,7.275,8.07,4826,100.42,2019,2.86,1,4,45,90,14,Strategy,Thematic
La Granja,7.271,7.61,10852,N/A,2014,3.57,1,4,90,120,12,Strategy,N/A
Codenames: Duet,7.271,7.45,21945,24.95,2017,1.36,2,2,15,30,11,Family,N/A
Secret Hitler,7.268,7.51,27191,40.00,2016,1.74,5,10,45,45,13,Party,N/A
The Taverns of Tiefenthal,7.264,7.58,13238,58.49,2019,2.67,2,4,60,60,12,Family,Strategy
Legendary: A Marvel Deck Building Game,7.26,7.53,22301,64.99,2012,2.43,1,5,30,60,14,Thematic,N/A
Deception: Murder in Hong Kong,7.258,7.46,21801,31.84,2014,1.58,4,12,20,20,14,Party,N/A
Hanamikoji,7.257,7.49,17365,N/A,2013,1.69,2,2,15,15,10,Family,N/A
Century: Golem Edition,7.257,7.61,11672,39.99,2017,1.69,2,5,30,45,8,Family,Strategy
MicroMacro: Crime City,7.254,7.52,14551,47.93,2020,1.11,1,4,15,45,12,Family,N/A
Zombicide: Black Plague,7.254,7.62,15784,102.74,2015,2.49,1,6,60,180,14,Thematic,N/A
Roll Player,7.248,7.46,19772,49.31,2016,2.44,1,4,60,90,10,Strategy,N/A
The Princes of Florence,7.247,7.51,15370,65.00,2000,3.24,1,5,75,100,12,Strategy,N/A
Sushi Go Party!,7.247,7.4,33218,19.99,2016,1.30,2,8,20,20,8,Family,N/A
Fantasy Realms,7.246,7.53,14092,21.37,2017,1.80,2,6,20,20,14,Family,N/A
Flamme Rouge,7.245,7.5,17365,62.99,2016,1.68,2,4,30,45,8,Family,N/A
Kanban: Driver's Edition,7.245,7.79,6756,N/A,2014,4.36,2,4,90,120,12,Strategy,N/A
KLASK,7.241,7.63,9560,56.99,2014,1.06,2,2,10,10,8,Family,Party
"Unmatched: Battle of Legends, Volume One",7.241,7.76,8224,N/A,2019,1.93,2,4,20,40,9,Strategy,N/A
Detective: A Modern Crime Board Game,7.238,7.68,10254,27.43,2018,2.75,1,5,120,180,16,Thematic,N/A
Santorini,7.237,7.37,37559,N/A,2016,1.73,2,4,20,20,8,Abstract,N/A
Isle of Skye: From Chieftain to King,7.237,7.4,24854,44.99,2015,2.25,2,5,30,50,8,Family,Strategy
Goa: A New Expedition,7.237,7.56,11427,N/A,2004,3.37,2,4,90,90,12,Strategy,N/A
Clash of Cultures: Monumental Edition,7.235,8.39,3340,99.95,2021,3.65,2,4,180,240,14,Strategy,N/A
Blood on the Clocktower,7.233,8.33,4219,N/A,2022,2.96,5,20,30,120,15,Party,Strategy
Chronicles of Crime,7.233,7.61,21704,20.72,2018,2.05,1,4,60,90,12,Thematic,N/A
Glory to Rome,7.232,7.49,14100,N/A,2005,2.93,2,5,60,60,12,Strategy,N/A
Great Western Trail: Argentina,7.231,8.46,2913,52.49,2022,3.88,1,4,75,150,12,Strategy,N/A
7 Wonders (Second Edition),7.231,7.87,6458,39.99,2020,2.30,3,7,30,30,10,Family,Strategy
Pulsar 2849,7.231,7.67,8535,54.00,2017,3.35,2,4,60,90,14,Strategy,N/A
Hallertau,7.23,7.91,5306,82.65,2020,3.30,1,4,50,140,12,Strategy,N/A
Hero Realms,7.229,7.53,17368,23.33,2016,1.86,2,4,20,20,12,Strategy,N/A
1830: Railways & Robber Barons,7.228,7.87,5522,76.98,1986,4.16,2,7,180,360,14,Strategy,N/A
Camel Up (Second Edition),7.227,7.58,11276,N/A,2018,1.46,3,8,30,45,8,Family,Party
Shogun,7.225,7.52,13876,N/A,2006,3.36,3,5,90,120,12,Strategy,N/A
Samurai,7.225,7.46,16125,N/A,1998,2.47,2,4,30,60,10,Strategy,N/A
Galaxy Trucker,7.223,7.35,33654,N/A,2007,2.33,2,4,60,60,10,Thematic,N/A
Vindication,7.221,7.8,6868,169.99,2018,3.08,2,5,45,150,14,Strategy,N/A
1960: The Making of the President,7.218,7.62,9230,N/A,2007,3.20,2,2,90,120,12,Strategy,N/A
Viticulture,7.217,7.51,13354,48.63,2013,2.94,2,6,90,90,13,Strategy,N/A
Western Legends,7.216,7.61,10613,169.00,2018,2.83,2,6,60,90,14,Thematic,N/A
Tapestry,7.215,7.45,19330,70.97,2019,2.93,1,5,90,120,12,Strategy,N/A
Endless Winter: Paleoamericans,7.214,7.79,7022,369.99,2022,3.28,1,4,60,120,12,Strategy,N/A
